,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,3173.393,31.523,-31.16,1.43E-11,3.20E-12,-3.20E-12
1,3235.838,31.76,-30.923,1.43E-11,3.21E-12,-3.21E-12
2,3314.727,38.12,-47.128,1.87E-11,4.22E-12,-4.22E-12
3,3392.886,45.209,-40.039,1.87E-11,4.22E-12,-4.22E-12
4,3467.744,35.54,-29.649,2.46E-11,5.61E-12,-5.61E-12
5,4716.991,53.195,-54.619,1.41E-11,3.11E-12,-3.11E-12
6,4823.739,44.232,-53.553,1.87E-11,4.21E-12,-4.21E-12
7,4920.57,30.142,-52.599,1.65E-11,3.70E-12,-3.70E-12
8,5002.375,38.601,-51.663,1.20E-11,2.64E-12,-2.64E-12
9,5082.678,31.009,-41.703,1.31E-11,2.94E-12,-2.94E-12
10,5152.607,46.329,-38.92,1.03E-11,2.32E-12,-2.32E-12
11,5243.751,32.912,-44.815,1.11E-11,2.49E-12,-2.49E-12
12,5308.607,23.216,-31.945,1.65E-11,3.71E-12,-3.71E-12
13,5355.127,21.828,-23.304,2.11E-11,4.72E-12,-4.72E-12
14,5411.846,32.806,-34.891,1.55E-11,3.40E-12,-3.40E-12
15,5482.604,24.731,-37.952,1.65E-11,3.70E-12,-3.70E-12
16,5564.331,128.817,-56.997,1.10E-11,2.37E-12,-2.37E-12
17,9016.549,41.776,-68.545,1.06E-11,2.34E-12,-2.34E-12
18,9094.768,51.313,-36.443,1.24E-11,2.78E-12,-2.78E-12
19,9220.809,75.71,-74.728,6.55E-12,1.48E-12,-1.48E-12
20,9386.488,45.427,-89.968,6.51E-12,1.47E-12,-1.47E-12
21,9490.27,56.981,-58.356,7.37E-12,1.65E-12,-1.65E-12
22,9642.435,92.861,-95.184,6.10E-12,1.20E-12,-1.20E-12
23,10543.388,64.005,-63.867,7.49E-12,1.69E-12,-1.69E-12
24,10670.224,42.477,-62.83,9.66E-12,2.12E-12,-2.12E-12
25,10765.063,57.96,-52.362,8.57E-12,1.92E-12,-1.92E-12
26,10872.115,56.214,-49.093,8.82E-12,1.98E-12,-1.98E-12
27,11021.964,89.399,-93.635,5.10E-12,1.15E-12,-1.15E-12
28,11176.497,52.71,-65.134,8.19E-12,1.84E-12,-1.84E-12
29,11318.045,150.504,-88.839,5.71E-12,1.25E-12,-1.25E-12
30,14907.469,84.866,-148.314,3.24E-12,8.45E-13,-8.45E-13
31,15106.583,111.41,-114.248,3.33E-12,8.67E-13,-8.67E-13
32,15358.747,150.093,-140.754,2.61E-12,6.82E-13,-6.82E-13
33,15614.487,92.43,-105.647,3.94E-12,1.03E-12,-1.03E-12
34,15785.526,134.513,-78.608,4.97E-12,1.12E-12,-1.12E-12
35,15995.459,67.496,-75.42,8.88E-12,2.00E-12,-2.00E-12
36,16222.54,83.624,-159.585,3.10E-12,8.09E-13,-8.09E-13
37,16401.023,108.233,-94.859,5.09E-12,1.12E-12,-1.12E-12
38,16643.29,111.682,-134.035,2.89E-12,7.49E-13,-7.49E-13
39,16830.871,112.149,-75.899,5.04E-12,1.13E-12,-1.13E-12
40,17076.312,180.117,-133.293,3.46E-12,7.38E-13,-7.38E-13
41,20666.326,123.771,-126.96,2.73E-12,7.10E-13,-7.10E-13
42,20926.417,164.558,-136.319,2.26E-12,5.94E-13,-5.94E-13
43,21223.475,128.259,-132.501,2.60E-12,6.76E-13,-6.76E-13
44,21458.223,74.037,-106.489,3.71E-12,9.62E-13,-9.62E-13
45,21670.966,101.995,-138.706,2.73E-12,7.12E-13,-7.12E-13
46,21865.678,168.043,-92.716,2.48E-12,6.50E-13,-6.50E-13
47,22139.852,101.976,-106.131,3.08E-12,8.01E-13,-8.01E-13
48,22332.153,117.781,-90.325,3.70E-12,8.78E-13,-8.78E-13
49,22734.081,320.107,-284.147,1.98E-12,3.80E-13,-3.80E-13
50,26561.111,142.517,-231.072,2.38E-12,6.18E-13,-6.18E-13
51,26943.923,358.952,-240.294,1.49E-12,3.88E-13,-3.88E-13
52,27736.132,409.197,-433.258,1.06E-12,2.80E-13,-2.80E-13
53,28575.53,264.316,-430.201,1.61E-12,3.74E-13,-3.74E-13
54,32652.146,582.688,-540.585,8.31E-13,2.20E-13,-2.20E-13
55,33763.371,852.44,-528.536,9.05E-13,2.12E-13,-2.12E-13
56,38278.454,379.876,-412.434,9.85E-13,2.59E-13,-2.59E-13
57,39051.234,462.087,-392.905,9.09E-13,2.38E-13,-2.38E-13
58,39804.708,597.574,-291.387,9.49E-13,2.49E-13,-2.49E-13
59,44026.098,335.292,-389.321,1.19E-12,3.11E-13,-3.11E-13
60,45337.879,838.793,-976.489,6.37E-13,1.45E-13,-1.45E-13
61,50055.42,402.497,-620.486,7.66E-13,2.03E-13,-2.03E-13
62,51281.764,688.059,-823.848,7.15E-13,1.60E-13,-1.60E-13
63,93517.084,7974.5702,-3079.5907,1.16E-13,3.14E-14,-3.14E-14
64,205769.222,31214.37,-27763.234,1.23E-13,3.41E-14,-3.41E-14
65,330421.84,16672.3001,-6577.0058,4.11E-14,1.20E-14,-1.20E-14
66,546980.107,99922.536,-44582.023,4.09E-14,2.11E-14,-1.60E-14
