,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
,149.212,22.361,-32.8,2.03980857298288e-10,4.39362477196345e-11,-4.39362477196345e-11
,189.541,14.627,-17.968,3.17534808507401e-10,7.18072322832086e-11,-7.18072322832086e-11
,229.863,19.437,-25.695,2.28129639821303e-10,5.18092080375556e-11,-5.18092080375556e-11
,266.269,25.656,-16.969,2.51249672413046e-10,5.57186730487733e-11,-5.57186730487733e-11
,317.074,30.011,-25.15,2.12972517930713e-10,4.58141010921446e-11,-4.58141010921446e-11
,381.037,26.223,-33.952,2.1157556481513e-10,4.438677104058e-11,-4.438677104058e-11
,432.817,27.097,-25.557,2.03614782172146e-10,4.58506435060509e-11,-4.58506435060509e-11
,484.411,23.142,-24.497,2.17952925604399e-10,4.90793595438321e-11,-4.90793595438321e-11
,538.713,26.508,-31.16,2.03275661475505e-10,4.35603167643523e-11,-4.35603167643523e-11
,609.368,41.102,-44.146,1.27838345364332e-10,2.8991413882176e-11,-2.8991413882176e-11
,722.412,70.970,-71.942,1.55900546039612e-10,2.51992797262763e-11,-2.51992797262763e-11
,6276.650,85.436,-117.657,3.19411454104338e-11,7.28017252946766e-12,-7.28017252946766e-12
,6419.041,60.889,-56.955,1.83205864329154e-11,4.1246442660086e-12,-4.1246442660086e-12
,6547.910,72.428,-67.98,1.61204120120581e-11,3.54453262748629e-12,-3.54453262748629e-12
,16479.753,117.538,-88.063,8.96878796680428e-12,2.34780981142243e-12,-2.34780981142243e-12
,16778.640,109.500,-181.349,6.18405056112322e-12,1.63828254879457e-12,-1.63828254879457e-12
,17107.669,184.149,-219.529,4.47226280783001e-12,1.18124660919216e-12,-1.18124660919216e-12
,17432.530,140.099,-140.711,6.93329377806185e-12,1.74771514692626e-12,-1.74771514692626e-12
,36887.984,2680.767,-3852.119,2.18081158693102e-12,4.88197345149687e-13,-4.88197345149687e-13
,56674.626,47554.373,-12081.761,7.63219895179369e-13,1.314042031158e-13,-1.314042031158e-13
,222181.845,12033.205,-15875.988,2.23877706598034e-13,8.92032246210106e-14,-7.21137158402058e-14
