,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
,117.080,41.235,-16.433,7.60956517632734e-11,1.7106514756686e-11,-1.7106514756686e-11
,213.099,45.509,-54.784,4.20511927482391e-11,9.49384566106698e-12,-9.49384566106698e-12
,299.196,32.124,-40.588,5.8126271517651e-11,1.30669493616955e-11,-1.30669493616955e-11
,367.492,56.599,-36.172,4.5153809586652e-11,1.02493672839034e-11,-1.02493672839034e-11
,461.093,33.203,-37.002,6.05777465658915e-11,1.36180506379855e-11,-1.36180506379855e-11
,517.982,26.461,-23.686,8.40720953774097e-11,1.89198784167053e-11,-1.89198784167053e-11
,573.023,29.088,-28.581,7.29955903424909e-11,1.63745852414787e-11,-1.63745852414787e-11
,635.939,18.825,-33.829,8.35564972480269e-11,1.83263809188154e-11,-1.83263809188154e-11
,700.047,49.991,-45.283,7.28131884503292e-11,1.27161497562829e-11,-1.27161497562829e-11
,5157.673,72.759,-110.275,1.46036887175687e-11,3.21935637279903e-12,-3.21935637279903e-12
,5287.617,45.616,-57.184,2.47632758057447e-11,5.57872137511007e-12,-5.57872137511007e-12
,5390.066,96.113,-56.833,1.63505236610296e-11,3.69138137560419e-12,-3.69138137560419e-12
,5567.848,66.264,-81.668,1.65761188199783e-11,3.7543915523769e-12,-3.7543915523769e-12
,5707.675,64.339,-73.563,1.72080329242067e-11,3.90592066694787e-12,-3.90592066694787e-12
,5864.794,90.255,-92.78,9.36465615054914e-12,2.49934653380789e-12,-2.49934653380789e-12
,6051.688,134.034,-96.639,1.00600904926646e-11,2.29583861153629e-12,-2.29583861153629e-12
,6328.953,155.128,-143.231,1.11372983555871e-11,2.12409254838616e-12,-2.12409254838616e-12
,10053.468,382.923,-282.839,1.11070773323236e-11,1.99997865247304e-12,-1.99997865247304e-12
,16505.380,194.396,-166.656,8.04826006523476e-12,1.73788798770403e-12,-1.73788798770403e-12
,22347.252,158.387,-307.974,4.19621353944571e-12,1.09537642813186e-12,-1.09537642813186e-12
,22787.174,332.750,-281.535,4.87763961243223e-12,1.02432714330724e-12,-1.02432714330724e-12
,27811.936,144.069,-252.088,4.55049198537438e-12,1.18776821066215e-12,-1.18776821066215e-12
,28275.894,605.301,-319.889,2.56182210636737e-12,5.8565703288717e-13,-5.8565703288717e-13
,38986.019,6272.019,-4231.097,1.68730921962961e-12,4.36715355753089e-13,-4.36715355753089e-13
,105386.471,3538.185,-3887.624,1.09264894948512e-12,2.74223217708997e-13,-2.74223217708997e-13
