time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
6010.845,368.405,-542.44,3.23697812796047e-11,8.51811591036475e-12,-8.51811591036475e-12
6432.304,52.253,-53.055,3.18122132254969e-11,7.16639778636793e-12,-7.16639778636793e-12
6551.194,91.325,-66.636,2.07864948633861e-11,4.73804502242442e-12,-4.73804502242442e-12
6790.714,125.104,-148.194,4.1390788976235e-11,7.00062158057405e-12,-7.00062158057405e-12
11324.386,31.127,-46.6,2.83766895586846e-11,6.23727808696454e-12,-6.23727808696454e-12
11452.55,78.475,-97.037,1.19959835307025e-11,2.71319716338169e-12,-2.71319716338169e-12
11628.485,75.546,-97.459,1.21938493186482e-11,2.78729442270365e-12,-2.78729442270365e-12
11743.869,37.889,-39.838,2.7395756485051e-11,6.16086400512193e-12,-6.16086400512193e-12
11860.179,67.004,-78.421,1.4596380417236e-11,3.28561804516117e-12,-3.28561804516117e-12
12005.089,57.489,-77.906,1.55677572672928e-11,3.5210441530838e-12,-3.5210441530838e-12
12133.435,112.179,-70.856,1.23753087637308e-11,2.73004325472387e-12,-2.73004325472387e-12
12324.642,71.412,-79.028,1.45958608631584e-11,3.30755736309284e-12,-3.30755736309284e-12
12446.153,65.237,-50.1,1.907947715547e-11,4.29884966076588e-12,-4.29884966076588e-12
12570.029,51.683,-58.639,2.02280242789154e-11,4.54895493139219e-12,-4.54895493139219e-12
12685.832,83.814,-64.119,1.4700153929209e-11,3.32163567503343e-12,-3.32163567503343e-12
12917.465,127.968,-147.82,1.50954231165375e-11,2.47718157248013e-12,-2.47718157248013e-12
17198.958,88.44,-112.146,1.16782733443043e-11,2.51353615399538e-12,-2.51353615399538e-12
17379.442,96.006,-92.044,1.12280032882947e-11,2.53216419050543e-12,-2.53216419050543e-12
17558.138,87.807,-82.691,1.23645259307574e-11,2.7911312610843e-12,-2.7911312610843e-12
17711.203,80.167,-65.258,1.45717648516499e-11,3.28001329750496e-12,-3.28001329750496e-12
17879.722,84.654,-88.352,1.28237815397909e-11,2.80847452848856e-12,-2.80847452848856e-12
18105.259,114.293,-140.883,9.31419339893123e-12,2.10055741592096e-12,-2.10055741592096e-12
18366.517,115.454,-146.965,8.14659178198168e-12,2.06836399696299e-12,-2.06836399696299e-12
18622.875,211.841,-140.905,9.11512261444937e-12,1.75664067569349e-12,-1.75664067569349e-12
23321.537,136.273,-222.273,4.5704956240778e-12,1.22356923597822e-12,-1.22356923597822e-12
23608.478,112.602,-150.667,6.18878735922926e-12,1.66797123379802e-12,-1.66797123379802e-12
23921.422,153.19,-200.343,4.7224219964494e-12,1.24547466012971e-12,-1.24547466012971e-12
24297.231,211.136,-222.618,6.4027420106495e-12,1.30328175059565e-12,-1.30328175059565e-12
29338.789,204.392,-309.609,3.11464890493673e-12,8.67454228716802e-13,-8.67454228716802e-13
29743.425,200.928,-200.245,4.26288986458141e-12,1.11341205272083e-12,-1.11341205272083e-12
32207.356,3267.944,-2263.003,4.27529147211426e-12,8.19499199053492e-13,-8.19499199053492e-13
41339.749,317.693,-454.555,3.11265146468492e-12,7.06348012486135e-13,-7.06348012486135e-13
60881.359,2363.487,-4005.366,1.26888394767503e-12,3.40361881972496e-13,-3.40361881972496e-13
63654.069,548.559,-409.223,1.54609770305246e-12,4.82177393469854e-13,-4.82177393469854e-13
94876.326,3001.098,-9195.077,9.95692655338228e-13,2.17666367680485e-13,-2.17666367680485e-13
105903.4,3556.01,-3449.402,7.38546900774071e-13,1.84403858893729e-13,-1.84403858893729e-13
186156.236,8259.602,-3821.839,5.33411681908053e-13,1.40902206932261e-13,-1.40902206932261e-13
200416.848,484.388,-553.64,3.32871417388482e-13,2.57993320970655e-13,-1.73755505512434e-13
