"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
733.821,179.048,-114.138,1.77873851978759e-11,3.05816233018452e-12,-3.05816233018452e-12
4401.015,71.493,-78.946,7.42420997961864e-12,1.66726499165521e-12,-1.66726499165521e-12
4610.145,120.618,-137.636,9.51896527791777e-12,2.16171616125023e-12,-2.16171616125023e-12
4875.785,95.681,-145.022,7.27834391303422e-12,1.63952989753004e-12,-1.63952989753004e-12
5131.509,135.817,-160.043,5.28617813733659e-12,1.00749342773725e-12,-1.00749342773725e-12
10064.84,86.954,-126.168,5.34130904851919e-12,1.21253607503122e-12,-1.21253607503122e-12
10272.561,114.922,-120.767,4.83630584185949e-12,1.09195728974066e-12,-1.09195728974066e-12
10470.065,85.409,-82.582,6.75309095538218e-12,1.52308933369924e-12,-1.52308933369924e-12
10664.309,146.912,-108.835,4.1668585063071e-12,9.64644392459909e-13,-9.64644392459909e-13
10914.507,77.24,-103.287,6.02163225349578e-12,1.36401015193055e-12,-1.36401015193055e-12
11115.117,79.724,-123.369,5.54698276884439e-12,1.22545253461763e-12,-1.22545253461763e-12
11298.228,119.764,-103.387,3.58202504760004e-12,9.35564317990528e-13,-9.35564317990528e-13
11521.647,119.482,-103.655,6.70532653463675e-12,1.285880184155e-12,-1.285880184155e-12
15741.601,120.106,-125.611,3.65479317419351e-12,9.49739726077048e-13,-9.49739726077048e-13
16057.955,164.808,-196.247,2.46174125649628e-12,6.45051294631135e-13,-6.45051294631135e-13
16346.983,146.569,-124.221,4.19936597334143e-12,9.76791088706961e-13,-9.76791088706961e-13
16658.43,113.435,-164.877,3.20177154526875e-12,8.38184330586918e-13,-8.38184330586918e-13
16895.09,119.984,-123.225,3.71832480172193e-12,9.71610835926821e-13,-9.71610835926821e-13
17177.282,126.121,-162.207,3.06402051865638e-12,8.09623706626567e-13,-8.09623706626567e-13
22446.271,260.955,-192.868,2.50144178785395e-12,6.52603062254742e-13,-6.52603062254742e-13
23147.608,529.941,-440.382,2.17802608272935e-12,4.20461853925124e-13,-4.20461853925124e-13
27653.493,523.588,-579.624,1.40871803234017e-12,2.88174508182294e-13,-2.88174508182294e-13
38673.332,11765.805,-4167.78,1.43635888939757e-12,2.60118984674927e-13,-2.60118984674927e-13
82258.893,20978.703,-14226.569,7.21702295767254e-13,1.90415895455922e-13,-1.90415895455922e-13
152094.676,36282.771,-33887.696,2.46477692528342e-13,5.30723437271643e-14,-5.30723437271643e-14
250140.621,63218.424,-17943.852,2.30914858445868e-13,6.25309300291334e-14,-6.25309300291334e-14
380942.835,6030.173,-720.641,8.80167514530077e-14,5.65536654975096e-14,-4.02342206884516e-14
