time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
413.776,2.196,-3.124,3.67966880991897e-10,7.86110229011586e-11,-7.86110229011586e-11
419.582,3.307,-3.61,3.228648736098e-10,6.07736012312536e-11,-6.07735944424393e-11
425.88,2.843,-2.991,3.97629406896401e-10,7.4846667164969e-11,-7.4846667164969e-11
431.925,2.664,-3.202,3.74300013534904e-10,7.74155887903952e-11,-7.74155158852989e-11
438.253,3.305,-3.664,3.46743056233348e-10,6.52682513371392e-11,-6.52682437811551e-11
444.639,3.407,-3.081,3.4272926631747e-10,7.08858451578256e-11,-7.08858376869449e-11
461.263,9.056,-8.496,3.27951157619556e-10,7.39889352632763e-11,-7.39889352632763e-11
480.534,9.843,-10.215,2.98162148571841e-10,6.39122584706091e-11,-6.39122584706091e-11
505.33,7.613,-14.953,2.53794314277994e-10,5.31935434230423e-11,-5.31935434230423e-11
527.274,10.743,-14.33,2.15598808159753e-10,4.71804951620864e-11,-4.71804951620864e-11
545.271,7.79,-7.254,3.88390078871039e-10,8.69753724854733e-11,-8.69753724854733e-11
563.595,9.525,-10.534,3.32802449212432e-10,7.2623448491868e-11,-7.2623448491868e-11
582.71,10.468,-9.59,3.09059911048891e-10,6.77287358182063e-11,-6.77287358182063e-11
606.929,11.323,-13.75,2.25189969170924e-10,4.92098368774988e-11,-4.92098368774988e-11
629.301,9.009,-11.05,2.9911892122705e-10,6.14361614583341e-11,-6.14361614583341e-11
646.07,7.284,-7.76,3.11873689457898e-10,6.98404235140881e-11,-6.98404235140881e-11
675.06,15.905,-21.705,1.43498080966334e-10,3.07178557347328e-11,-3.07178557347328e-11
700.211,15.826,-9.247,2.08299673763867e-10,4.69243715723451e-11,-4.69243715723451e-11
731.908,16.725,-15.871,1.81131568264942e-10,3.97502062298424e-11,-3.97502062298424e-11
772.682,21.083,-24.049,1.42960165630943e-10,3.06855882026622e-11,-3.06855882026622e-11
814.27,22.12,-20.505,1.393012192822e-10,3.06137176395565e-11,-3.06137176395565e-11
847.77,13.693,-11.38,2.11112218456931e-10,4.74871882324104e-11,-4.74871882324104e-11
883.893,17.687,-22.43,1.35932512569825e-10,2.98310621410174e-11,-2.98310621410174e-11
919.421,14.755,-17.841,1.93250059232847e-10,4.14800326806099e-11,-4.14800326806099e-11
960.622,21.193,-26.446,1.35309320316677e-10,2.8925852385424e-11,-2.8925852385424e-11
999.153,12.75,-17.338,1.79069726827321e-10,3.92977248447278e-11,-3.92977248447278e-11
1027.574,11.909,-15.672,1.72411023427555e-10,3.79979622278863e-11,-3.79979622278863e-11
1055.442,31.68,-15.959,9.60589659423046e-11,2.16718378731013e-11,-2.16718378731013e-11
1111.092,21.162,-23.97,1.11893242622474e-10,2.46603412637529e-11,-2.46603412637529e-11
1148.135,16.714,-15.881,1.59604319431624e-10,3.57414922450758e-11,-3.57414922450758e-11
1192.661,17.321,-27.811,1.34599095259157e-10,2.95384297377932e-11,-2.95384297377932e-11
1229.754,17.837,-19.773,1.59571593398389e-10,3.62170912409216e-11,-3.62170912409216e-11
1265.618,19.583,-18.027,1.54358555286047e-10,3.37790106468479e-11,-3.37790106468479e-11
1315.949,29.428,-30.748,8.54217830524322e-11,1.83105076047222e-11,-1.83105076047222e-11
1378.183,24.863,-32.806,9.17603128938706e-11,2.0223217971992e-11,-2.0223217971992e-11
1416.57,11.549,-13.525,2.1427892667741e-10,4.81278581521281e-11,-4.81278581521281e-11
1448.884,19.352,-20.765,1.35338163739755e-10,3.03073811798233e-11,-3.03073811798233e-11
1487.608,25.76,-19.372,1.19108199870349e-10,2.69524097558438e-11,-2.69524097558438e-11
1532.596,30.918,-19.228,1.10050729124869e-10,2.46811329888235e-11,-2.46811329888235e-11
1578.272,17.838,-14.757,1.66710051298485e-10,3.74437054118246e-11,-3.74437054118246e-11
1632.386,23.899,-36.276,8.95053376033568e-11,2.02840852181902e-11,-2.02840852181902e-11
1694.765,31.725,-38.48,8.2099193399581e-11,1.81456214540576e-11,-1.81456214540576e-11
1756.148,28.011,-29.657,9.54650705148281e-11,2.14100026887148e-11,-2.14100026887148e-11
1812.165,27.155,-28.006,9.94454216116424e-11,2.24358496694088e-11,-2.24358496694088e-11
1855.349,19.074,-16.029,1.59621278728202e-10,3.48322230639693e-11,-3.48322230639693e-11
1907.104,24.987,-32.681,9.63026736349621e-11,2.11041845658162e-11,-2.11041845658162e-11
1976.614,40.708,-44.524,6.13690231679114e-11,1.38248073476851e-11,-1.38248073476851e-11
6481.59,119.827,-105.832,6.86167124829954e-12,1.79080245573639e-12,-1.79080245573639e-12
6725.368,141.826,-123.951,7.79109958858766e-12,1.75948930956068e-12,-1.75948930956068e-12
6942.613,102.602,-75.418,1.20056774966249e-11,2.71635105364157e-12,-2.71635105364157e-12
7153.146,80.118,-107.931,1.16300364879845e-11,2.61020545864489e-12,-2.61020545864489e-12
7447.656,5103.894,-214.391,6.47473515966431e-12,1.21316158343581e-12,-1.21316158343581e-12
28248.226,7310.841,-5906.647,1.14514693332293e-12,2.06444330918178e-13,-2.06444330918178e-13
51523.026,6060.208,-6232.621,4.48188105360968e-13,1.16393256931696e-13,-1.16393256931696e-13
