time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
77.525,0.978,-1.6,3.69332415302413e-09,5.62011500187995e-10,-5.62616266563888e-10
79.736,1.36,-1.233,3.60581987837023e-09,5.59548630905751e-10,-5.60351961845733e-10
82.664,1.504,-1.568,3.07181177590853e-09,4.68248809745327e-10,-4.69431131311548e-10
85.478,1.549,-1.31,3.2650495404148e-09,5.08157366843158e-10,-5.10460356788153e-10
88.618,2.22,-1.591,2.63308668161406e-09,3.95376290487092e-10,-3.98251886428679e-10
92.883,1.455,-2.045,2.84868246178626e-09,4.38627724260048e-10,-4.45389805301329e-10
96.223,1.84,-1.886,2.7504687648803e-09,4.25974120273341e-10,-4.34926797450708e-10
99.996,1.796,-1.933,2.90454122121807e-09,4.55563490568531e-10,-4.68253074115733e-10
103.65,1.891,-1.858,2.83380738337773e-09,4.63857585914983e-10,-4.80501141515615e-10
108.23,3.319,-2.689,1.89441494096389e-09,3.24483265753548e-10,-3.37645814971044e-10
114.031,2.22,-2.482,2.74097510557425e-09,4.60132008771439e-10,-4.72088983427227e-10
118.558,1.999,-2.307,3.11173138300868e-09,5.60785674462287e-10,-5.33006325271698e-10
123.33,2.138,-2.774,2.69600597591874e-09,5.06422895542481e-10,-4.59033598970473e-10
127.316,2.034,-1.848,3.54138090229305e-09,6.01624310810193e-10,-5.59499260184105e-10
132.044,2.736,-2.694,2.46595764399718e-09,4.48280600466162e-10,-4.13223632175178e-10
138.0,3.052,-3.219,2.19880983498357e-09,3.65859417057533e-10,-3.53739562717569e-10
143.607,2.965,-2.555,2.52854021730764e-09,4.12852462267338e-10,-4.0385586743506e-10
149.58,2.618,-3.008,2.56112914129677e-09,4.1904769746689e-10,-4.04778374929905e-10
154.948,2.716,-2.749,1.97603215369565e-09,3.70784777842651e-10,-3.56202581771444e-10
161.112,2.945,-3.449,2.36696117558914e-09,4.06583368347454e-10,-3.76593315948852e-10
167.275,3.049,-3.217,2.36657838523163e-09,4.2803479586729e-10,-3.86717060558285e-10
173.128,3.305,-2.804,1.72965116263735e-09,3.52221906556432e-10,-3.42424759125558e-10
178.687,2.831,-2.254,1.80097784608418e-09,3.68572798654237e-10,-3.53770454340629e-10
184.063,2.45,-2.545,1.77928759254644e-09,3.62813673888964e-10,-3.50605442575659e-10
189.167,3.46,-2.653,1.38911442864752e-09,2.90082529556543e-10,-2.93456020765751e-10
195.908,3.41,-3.281,1.93758715768462e-09,3.28301599303602e-10,-3.30093756575114e-10
201.962,2.523,-2.644,1.60484691915669e-09,3.25959074327088e-10,-3.32420297920695e-10
207.214,2.957,-2.729,1.42733443652436e-09,2.80606281864707e-10,-2.90429558927335e-10
213.237,2.22,-3.066,1.52698371619421e-09,3.01261915474206e-10,-3.09060355359357e-10
218.968,2.401,-3.511,1.3602791008321e-09,2.76084324359133e-10,-2.82483536142744e-10
225.32,2.427,-3.951,1.27179923028268e-09,2.59097754220398e-10,-2.62856108438003e-10
240.74,8.067,-9.485,9.66495767486134e-10,2.17340001835436e-10,-2.17340001835436e-10
255.796,8.054,-6.99,1.14637180488454e-09,2.57061102659982e-10,-2.57061102659982e-10
274.572,9.337,-10.721,8.95599954586422e-10,2.01112408387097e-10,-2.01112408387097e-10
300.444,11.046,-16.535,7.42782588927087e-10,1.59794604952449e-10,-1.59794604952449e-10
318.745,7.788,-7.256,1.39252649214821e-09,2.98032979466472e-10,-2.98032979466472e-10
336.075,8.01,-9.542,1.16123628216453e-09,2.48531470994939e-10,-2.48531470994939e-10
368.426,20.79,-24.342,3.98092488698362e-10,9.00310167234964e-11,-9.00310167234964e-11
411.232,18.101,-22.016,4.36053543646819e-10,9.77801123673296e-11,-9.77801123673296e-11
455.811,28.684,-26.477,3.47760538424153e-10,7.45246508920846e-11,-7.45246508920846e-11
510.904,31.258,-26.41,3.04654814948741e-10,6.87037389012379e-11,-6.87037389012379e-11
587.693,34.704,-45.53,2.17878126997009e-10,4.92744367281384e-11,-4.92744367281384e-11
658.505,51.648,-36.108,1.96206722020451e-10,4.45001310648807e-11,-4.45001310648807e-11
758.937,54.016,-48.784,1.7088358861245e-10,3.85913622526577e-11,-3.85913622526577e-11
918.282,57.646,-105.33,7.07416405534414e-11,1.62130926564947e-11,-1.62130926564947e-11
6434.599,5282.325,-2186.441,2.74190117119556e-12,6.69102901407053e-13,-6.69102901407053e-13
26925.06,127790.56,-10314.555,1.84814764041235e-13,1.06573386422336e-13,-8.08306615968323e-14
