,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,1041.726,55.09,-112.899,1.17606443685254e-11,2.57683486626299e-12,-2.57683486626299e-12
1,1185.235,62.018,-88.42,1.26063549236864e-11,2.8357752457007e-12,-2.8357752457007e-12
2,1344.637,105.708,-97.384,1.32935748028973e-11,2.53072691110235e-12,-2.53072691110235e-12
3,6220.695,103.09,-87.465,5.40506463671014e-12,1.21460823390348e-12,-1.21460823390348e-12
4,6373.007,38.534,-49.222,1.17363043991129e-11,2.62951261508866e-12,-2.62951261508866e-12
5,6478.399,55.999,-66.859,8.43483367203704e-12,1.89356822483341e-12,-1.89356822483341e-12
6,6595.915,68.863,-61.517,8.33926096437699e-12,1.8266494914411e-12,-1.8266494914411e-12
7,6744.133,86.127,-79.355,6.7404449144588e-12,1.48203907601593e-12,-1.48203907601593e-12
8,6898.386,57.239,-68.126,9.07348429722543e-12,1.98186126911768e-12,-1.98186126911768e-12
9,7096.794,137.141,-141.169,7.27824216346238e-12,1.20360449114192e-12,-1.20360449114192e-12
10,10637.108,60.494,-57.35,8.65425897525668e-12,1.94477197618493e-12,-1.94477197618493e-12
11,10767.574,95.51,-69.973,6.16602501811041e-12,1.38149899949366e-12,-1.38149899949366e-12
12,10971.543,79.587,-108.459,6.17329789787198e-12,1.32600067602218e-12,-1.32600067602218e-12
13,12234.424,68.397,-87.056,7.30363638748874e-12,1.64125785883704e-12,-1.64125785883704e-12
14,12404.358,91.526,-101.536,5.91442807538746e-12,1.33571462160828e-12,-1.33571462160828e-12
15,12575.632,110.807,-79.748,6.07652416868851e-12,1.3655038237368e-12,-1.3655038237368e-12
16,12813.84,167.829,-127.401,5.49646685080811e-12,1.17643496655707e-12,-1.17643496655707e-12
17,16455.774,77.437,-88.046,7.48580631832919e-12,1.67553213154821e-12,-1.67553213154821e-12
18,16655.319,93.521,-122.108,5.65041527644035e-12,1.26974427779346e-12,-1.26974427779346e-12
19,16845.512,113.941,-96.673,5.35827863278232e-12,1.20409631226122e-12,-1.20409631226122e-12
20,17023.849,76.014,-64.395,7.55999149376925e-12,1.69213712826298e-12,-1.69213712826298e-12
21,17216.629,156.527,-116.766,5.33663847724321e-12,1.02376885477091e-12,-1.02376885477091e-12
22,18139.803,97.216,-80.803,5.7359274093121e-12,1.28896324644398e-12,-1.28896324644398e-12
23,18335.574,107.044,-98.555,4.99592790631706e-12,1.12155843691181e-12,-1.12155843691181e-12
24,18586.828,202.563,-144.21,4.05289913401753e-12,8.32092844896997e-13,-8.32092844896997e-13
25,22252.481,108.188,-99.919,4.43189458322484e-12,1.04806722677142e-12,-1.04806722677142e-12
26,22431.567,107.121,-70.899,4.28588497048378e-12,1.11693425858834e-12,-1.11693425858834e-12
