,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,660.91,82.757,-70.189,3.04766601577032e-11,7.03140660102946e-12,-7.03140660102946e-12
1,810.266,53.753,-66.598,4.413774577435e-11,9.94245142304307e-12,-9.94245142304307e-12
2,996.49,192.155,-132.472,4.33305569110518e-11,6.93769522192276e-12,-6.93769522192276e-12
3,4523.357,51.207,-54.1,1.32271561621946e-11,2.97763066693347e-12,-2.97763066693347e-12
4,4648.412,41.489,-73.847,2.16846087137928e-11,4.89134247453193e-12,-4.89134247453193e-12
5,4757.492,55.267,-67.591,2.03390850581569e-11,4.59791440066809e-12,-4.59791440066809e-12
6,4851.573,33.898,-38.814,2.4186385126344e-11,5.43263501065693e-12,-5.43263501065693e-12
7,4927.728,45.499,-42.257,1.36252090617909e-11,2.97963659045762e-12,-2.97963659045762e-12
8,5004.298,24.09,-31.071,2.08920966390885e-11,4.68740166634079e-12,-4.68740166634079e-12
9,5074.471,34.151,-46.083,1.54021201506789e-11,3.4556571250423e-12,-3.4556571250423e-12
10,5156.446,44.946,-47.824,1.47839420439866e-11,3.3207009700694e-12,-3.3207009700694e-12
11,5244.208,37.418,-42.816,1.71161576077463e-11,3.8576028821205e-12,-3.8576028821205e-12
12,5303.28,20.97,-21.654,3.26100868459587e-11,7.14666946227134e-12,-7.14666946227134e-12
13,5362.197,29.75,-37.948,1.86858078545133e-11,4.20185974681474e-12,-4.20185974681474e-12
14,5424.924,32.214,-32.976,1.91706886260427e-11,4.20134217178506e-12,-4.20134217178506e-12
15,5506.244,33.634,-49.107,1.3654384972943e-11,3.08084030883903e-12,-3.08084030883903e-12
16,5581.207,26.369,-41.328,1.7378218924236e-11,3.90339033026448e-12,-3.90339033026448e-12
17,5638.632,26.612,-31.056,2.10771226270328e-11,4.71827741615194e-12,-4.71827741615194e-12
18,5703.316,34.64,-38.072,1.65993049414932e-11,3.73263890347935e-12,-3.73263890347935e-12
19,5768.65,29.482,-30.694,2.009573036559e-11,4.49354185639129e-12,-4.49354185639129e-12
20,5824.667,31.132,-26.536,2.2247925362564e-11,4.8600844939375e-12,-4.8600844939375e-12
21,5889.719,46.315,-33.919,1.51694769308283e-11,3.414965807003e-12,-3.414965807003e-12
22,5976.227,42.547,-40.194,1.39080022102899e-11,3.11691160553531e-12,-3.11691160553531e-12
23,6062.861,36.148,-44.086,1.34104716825274e-11,3.00541111145491e-12,-3.00541111145491e-12
24,6141.576,40.174,-42.568,1.36572783947318e-11,3.07107342410008e-12,-3.07107342410008e-12
25,6250.003,39.561,-68.253,1.16831748582081e-11,2.6271627646088e-12,-2.6271627646088e-12
26,6337.676,27.108,-48.111,1.68777424145507e-11,3.80812678892286e-12,-3.80812678892286e-12
27,6399.349,43.162,-34.565,1.57022314900811e-11,3.54289624665184e-12,-3.54289624665184e-12
28,6483.619,31.603,-41.109,1.72874593224881e-11,3.78861124701672e-12,-3.78861124701672e-12
29,6550.306,27.599,-35.084,2.07623397962524e-11,4.65826658538764e-12,-4.65826658538764e-12
30,6601.833,26.219,-23.927,2.73198385758602e-11,6.11575841714537e-12,-6.11575841714537e-12
31,6666.629,39.149,-38.577,1.73474790947186e-11,3.90528079219007e-12,-3.90528079219007e-12
32,6727.82,58.193,-22.041,1.64562368378213e-11,3.69630032969808e-12,-3.69630032969808e-12
33,6843.224,103.322,-57.212,1.86949990504291e-11,3.46287622954004e-12,-3.46287622954004e-12
34,10247.148,54.222,-73.651,1.11574918450409e-11,2.50752146852485e-12,-2.50752146852485e-12
35,10348.167,43.466,-46.797,1.55009863372686e-11,3.32614358156703e-12,-3.32614358156703e-12
36,10456.571,98.037,-64.938,7.44290056990941e-12,1.69327736094667e-12,-1.69327736094667e-12
37,10607.085,57.845,-52.477,1.06911135039928e-11,2.40514282659721e-12,-2.40514282659721e-12
38,10746.226,61.62,-81.297,8.35263608474026e-12,1.88863323830888e-12,-1.88863323830888e-12
39,10876.846,66.395,-69.0,9.50684245661186e-12,2.09263152178361e-12,-2.09263152178361e-12
40,10993.219,45.299,-49.979,1.33629622127303e-11,3.01232457269175e-12,-3.01232457269175e-12
41,11116.137,80.342,-77.619,8.33943680831231e-12,1.88757083504284e-12,-1.88757083504284e-12
42,11231.308,45.404,-34.829,1.68921677242814e-11,3.81176081800643e-12,-3.81176081800643e-12
43,11347.376,44.673,-70.663,1.17528060653292e-11,2.65474840916132e-12,-2.65474840916132e-12
44,11475.949,89.104,-83.9,8.47575114526956e-12,1.91686892603417e-12,-1.91686892603417e-12
45,11629.7,43.167,-64.647,1.55288640920838e-11,3.51241182936597e-12,-3.51241182936597e-12
46,11728.743,54.447,-55.875,1.56873833423367e-11,3.52241284800781e-12,-3.52241284800781e-12
47,11860.404,105.819,-77.214,9.10599757946476e-12,2.05319195226654e-12,-2.05319195226654e-12
48,12019.833,49.19,-53.61,1.55198582411307e-11,3.48842881806419e-12,-3.48842881806419e-12
49,12160.32,69.17,-91.297,9.87586721475034e-12,2.23847651253313e-12,-2.23847651253313e-12
50,12293.123,59.226,-63.633,1.29401130566487e-11,2.91160826725862e-12,-2.91160826725862e-12
51,12431.022,66.751,-78.673,1.04465998072803e-11,2.35792966613593e-12,-2.35792966613593e-12
52,12585.418,82.847,-87.645,9.56515715032839e-12,2.11020536915327e-12,-2.11020536915327e-12
53,50879.403,171.46,-387.669,1.61470868607853e-12,4.20687639356134e-13,-4.20687639356134e-13
54,51373.415,166.374,-322.551,1.83436679054532e-12,4.80472835215253e-13,-4.80472835215253e-13
55,51792.795,163.207,-253.006,2.16503413778075e-12,5.63466789786963e-13,-5.63466789786963e-13
56,52157.213,187.423,-201.21,2.3224286523705e-12,6.03467396304758e-13,-6.03467396304758e-13
57,52584.301,244.237,-239.665,2.73431765310008e-12,5.86756132588069e-13,-5.86756132588069e-13
58,58040.867,531.123,-671.077,1.62964626133492e-12,4.02904571360204e-13,-4.02904571360204e-13
