time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
334.6225,0.3448,-0.2975,4.44209083675469e-09,6.62189316650043e-10,-6.62189316650043e-10
335.2541,0.2861,-0.2868,5.05171729209013e-09,7.53067440352909e-10,-7.53067440352909e-10
335.8797,0.2743,-0.3395,4.88828562544157e-09,7.20740087913644e-10,-7.20740087913644e-10
336.4753,0.3245,-0.3213,6.74333723716801e-09,8.23832795873716e-10,-8.2383220148891e-10
337.1302,0.2959,-0.3304,4.20797692074073e-09,6.85025922787063e-10,-6.85025922787063e-10
337.6717,0.2596,-0.2457,5.38560948820344e-09,8.20457430880226e-10,-8.20457430880226e-10
338.2497,0.2830,-0.3183,4.80238087551813e-09,7.15899054277775e-10,-7.15898467441601e-10
338.8792,0.2441,-0.3466,5.12535546120821e-09,7.64045357329332e-10,-7.64044742132656e-10
339.3653,0.2775,-0.242,5.80088523474776e-09,8.6474700492166e-10,-8.6474700492166e-10
339.9484,0.2282,-0.3056,5.45564592104474e-09,8.31126960636943e-10,-8.31126960636943e-10
340.4825,0.2402,-0.3059,5.32744939959479e-09,7.94171576351392e-10,-7.94171576351392e-10
341.0435,0.3268,-0.3208,6.57245435952154e-09,8.02955941968808e-10,-8.02955941968808e-10
341.6259,0.2532,-0.2556,5.55095624675936e-09,8.36008177486292e-10,-8.36008177486292e-10
342.1536,0.2344,-0.2744,5.44759909295844e-09,8.12082188583039e-10,-8.12082188583039e-10
342.6932,0.2641,-0.3052,4.73384204836768e-09,7.21165345203724e-10,-7.21165345203724e-10
343.2252,0.2943,-0.2679,5.46279989293879e-09,7.72558869169715e-10,-7.72558869169715e-10
343.8669,0.2985,-0.3473,6.52518126094472e-09,7.9718108590524e-10,-7.9718108590524e-10
344.5034,0.4003,-0.3381,5.79712235717685e-09,7.0823382293937e-10,-7.0823382293937e-10
345.2073,0.2996,-0.3036,7.1569747642951e-09,8.74366742886249e-10,-8.74366742886249e-10
345.8523,0.3324,-0.3455,4.33770884598594e-09,6.60817367709533e-10,-6.60817367709533e-10
346.4738,0.2410,-0.2892,5.74759654598019e-09,8.75603652010342e-10,-8.75603022781768e-10
347.0838,0.2751,-0.369,4.71670892860634e-09,7.03127203222365e-10,-7.03127203222365e-10
347.6442,0.2876,-0.2853,5.83708734409171e-09,8.09461375919552e-10,-8.09460787898625e-10
348.2242,0.2946,-0.2925,5.50741807589372e-09,7.63744032866934e-10,-7.63743464271632e-10
348.8676,0.4021,-0.3487,5.4669271061962e-09,6.67894146155386e-10,-6.6789358597826e-10
349.5302,0.2483,-0.2606,5.37987479538733e-09,8.01986199118762e-10,-8.01986199118762e-10
350.0917,0.2294,-0.3132,5.02739999716446e-09,7.494422659641e-10,-7.494422659641e-10
