,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,362.545,66.049,-114.477,9.25055195851014e-12,2.07821643359931e-12,-2.07821643359931e-12
1,480.413,50.981,-51.819,1.52752096502018e-11,3.42767808657759e-12,-3.42767808657759e-12
2,623.899,105.572,-92.505,8.04203200397141e-12,1.80883979902102e-12,-1.80883979902102e-12
3,796.45,95.997,-66.978,9.84470753110264e-12,2.22741467694574e-12,-2.22741467694574e-12
4,991.679,116.392,-99.232,1.33272231110019e-11,2.27247098296921e-12,-2.27247098296921e-12
5,4480.039,80.36,-157.834,1.03719203533428e-11,2.28693868724854e-12,-2.28693868724854e-12
6,4701.763,104.353,-141.364,7.28435603185951e-12,1.91238777042334e-12,-1.91238777042334e-12
7,5032.772,189.558,-226.656,4.324342550728e-12,1.13528483270747e-12,-1.13528483270747e-12
8,5411.758,111.45,-189.428,6.01575847175937e-12,1.5760311514865e-12,-1.5760311514865e-12
9,5770.846,233.757,-247.638,5.25393836629222e-12,1.17775266968119e-12,-1.17775266968119e-12
10,32643.566,2486.364,-3872.341,1.26386543708602e-12,3.17045171569834e-13,-3.17045171569834e-13
11,40222.246,847.114,-755.051,9.30000427478133e-13,2.42078668169498e-13,-2.42078668169498e-13
12,47838.589,5087.41,-3105.973,4.40109407236226e-13,1.04100833128606e-13,-1.04100833128606e-13
13,63274.459,11882.774,-7100.07,4.512574751521e-13,7.59583020297798e-14,-7.59583020297798e-14
14,205183.802,71144.34,-84585.925,2.69461762560004e-14,1.29722364652705e-14,-1.03585999890283e-14
