"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
458.165,35.455,-42.272,2.03489340877434e-11,4.60773898121388e-12,-4.60773898121388e-12
532.935,38.412,-39.315,2.0746232955511e-11,4.66490747527482e-12,-4.66490747527482e-12
618.198,53.441,-46.851,1.60922775266752e-11,3.62857229157491e-12,-3.62857229157491e-12
707.092,47.289,-35.453,1.96468522149296e-11,4.44251395041242e-12,-4.44251395041242e-12
794.32,27.758,-39.939,2.59251077234054e-11,5.67985775059865e-12,-5.67985775059865e-12
871.358,45.998,-49.28,1.79720260729025e-11,4.07524782924034e-12,-4.07524782924034e-12
974.794,47.87,-57.438,1.8803439302856e-11,4.04464519334195e-12,-4.04464519334195e-12
1081.692,63.83,-59.029,1.46388063454443e-11,3.31475763898058e-12,-3.31475763898058e-12
1208.024,50.327,-62.502,1.54961642737357e-11,3.49905612065331e-12,-3.49905612065331e-12
1303.549,60.11,-45.198,1.63334947049431e-11,3.66755870545615e-12,-3.66755870545615e-12
1403.973,42.427,-40.315,1.87399652190861e-11,4.12797081942163e-12,-4.12797081942163e-12
1497.035,34.614,-50.635,1.12264781557048e-11,2.56091820652361e-12,-2.56091820652361e-12
1583.516,63.468,-51.867,1.19889391676366e-11,2.27500552061384e-12,-2.27500552061384e-12
5026.826,101.878,-93.692,3.59295830949443e-12,9.36634162648356e-13,-9.36634162648356e-13
5174.228,57.275,-45.524,9.22237778653865e-12,2.07278157951102e-12,-2.07278157951102e-12
5284.816,51.994,-53.313,9.05812065925342e-12,2.03795745286351e-12,-2.03795745286351e-12
5430.381,109.522,-93.571,4.78098578138053e-12,1.08345858207165e-12,-1.08345858207165e-12
5613.938,68.882,-74.035,7.0630267554763e-12,1.59072396982214e-12,-1.59072396982214e-12
5755.69,60.016,-72.871,8.41997807554105e-12,1.85910941201574e-12,-1.85910941201574e-12
5899.257,86.947,-83.55,6.60982530212904e-12,1.48407029416541e-12,-1.48407029416541e-12
6073.976,97.769,-87.772,6.21696744463063e-12,1.41768854752916e-12,-1.41768854752916e-12
6249.238,57.902,-77.493,8.62211163966706e-12,1.94787467356902e-12,-1.94787467356902e-12
6483.586,164.54,-176.446,6.27688599365439e-12,1.04402784921047e-12,-1.04402784921047e-12
10812.22,101.525,-136.669,3.26413841114164e-12,8.52011689826433e-13,-8.52011689826433e-13
11022.877,134.077,-109.132,3.18732700895763e-12,8.31263299496707e-13,-8.31263299496707e-13
11357.837,142.62,-200.882,2.22637729707775e-12,5.84080372035923e-13,-5.84080372035923e-13
11588.463,92.52,-88.006,5.69479785950724e-12,1.27978392987826e-12,-1.27978392987826e-12
11801.472,87.618,-120.489,3.69896396906382e-12,9.61467804348038e-13,-9.61467804348038e-13
12093.027,222.297,-203.937,3.27741986740499e-12,6.372189879703e-13,-6.372189879703e-13
16596.721,347.511,-241.206,2.47308075612812e-12,6.45235490007668e-13,-6.45235490007668e-13
17161.726,226.302,-217.493,1.95065667893204e-12,5.0969610395391e-13,-5.0969610395391e-13
17504.368,101.796,-116.34,3.9983687196154e-12,1.04007582020447e-12,-1.04007582020447e-12
17865.269,207.248,-259.105,2.5201770523248e-12,5.69431698718403e-13,-5.69431698718403e-13
22576.349,313.661,-428.504,1.36902559441066e-12,3.50040702117212e-13,-3.50040702117212e-13
24765.889,5204.273,-1875.879,1.27755431513018e-12,2.58376176048049e-13,-2.58376176048049e-13
95966.561,20022.397,-10857.092,4.11696002332103e-13,8.54962301534577e-14,-8.54962301534577e-14
176420.17,13805.242,-16832.929,3.11306703029225e-13,7.59162626121419e-14,-7.59162626121419e-14
290401.226,65542.579,-56049.879,1.8171405592318e-13,4.66633031220005e-14,-4.66633031220005e-14
433921.162,8364.999,-4546.006,1.97224446228345e-13,1.09248552628346e-13,-8.28596224647192e-14
