time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
123.058,1.785,-1.772,1.11070362503628e-09,1.69858168990115e-10,-1.69858653648804e-10
126.549,1.836,-1.707,1.11590554586408e-09,1.70653699987943e-10,-1.70654265796565e-10
130.4,1.623,-2.016,1.08718785006775e-09,1.66262052315001e-10,-1.6626253763711e-10
133.537,2.221,-1.514,1.07918686104746e-09,1.60877461666135e-10,-1.60878028193066e-10
137.712,1.629,-1.954,1.10520258343679e-09,1.6901716243011e-10,-1.69017729368878e-10
141.442,2.206,-2.101,9.22338055997885e-10,1.4105192554265e-10,-1.41052413024313e-10
145.266,1.835,-1.618,7.89592518701519e-10,1.44160435043908e-10,-1.44160763550871e-10
148.963,2.68,-1.862,9.09655252638481e-10,1.35605038915177e-10,-1.35605619665164e-10
153.681,1.608,-2.038,1.17325383799517e-09,1.74900413312905e-10,-1.74901085435498e-10
157.563,1.885,-2.275,6.88365524438359e-10,1.25678773841584e-10,-1.25679108959735e-10
161.44,1.718,-1.992,1.10487778562692e-09,1.73378334654279e-10,-1.73378998218636e-10
165.483,1.715,-2.326,6.38452495197061e-10,1.25936924067342e-10,-1.25937170383637e-10
169.224,2.06,-2.026,9.73564983717264e-10,1.48886022497989e-10,-1.48886592248341e-10
173.032,1.688,-1.747,7.64443634094227e-10,1.45031003441821e-10,-1.45031410163018e-10
177.207,1.78,-2.487,6.32333753039001e-10,1.15448724334136e-10,-1.15449049502652e-10
181.392,3.412,-2.406,4.63432714387291e-10,8.46115143525581e-11,-8.46117580759909e-11
186.889,1.928,-2.084,6.71386406002352e-10,1.22578734601228e-10,-1.22579059305151e-10
191.616,2.429,-2.8,4.86901303873125e-10,9.60429079449615e-11,-9.6043070187962e-11
196.235,1.491,-2.19,7.32080021049805e-10,1.3365994354785e-10,-1.33660268412666e-10
199.132,2.137,-1.406,7.65504306192136e-10,1.42692647333711e-10,-1.42692972198527e-10
205.504,2.819,-4.236,3.81986527940164e-10,6.97414021363228e-11,-6.9741564568731e-11
226.747,11.9,-13.173,2.71228922815763e-10,6.1315162591256e-11,-6.1315162591256e-11
253.359,10.362,-14.712,2.68819382328233e-10,6.0580250367463e-11,-6.0580250367463e-11
286.923,19.422,-23.203,1.68314494571995e-10,3.68929458016944e-11,-3.68929458016944e-11
329.043,17.419,-22.698,1.76597507470187e-10,3.8939880019079e-11,-3.8939880019079e-11
369.485,24.616,-23.023,1.41935673078476e-10,3.19361633161142e-11,-3.19361633161142e-11
416.599,20.126,-22.498,1.56800941102965e-10,3.53361398064687e-11,-3.53361398064687e-11
468.099,26.294,-31.374,1.21508728164362e-10,2.6554664402414e-11,-2.6554664402414e-11
523.531,26.023,-29.138,1.22659219262644e-10,2.75558305386897e-11,-2.75558305386897e-11
601.174,58.703,-51.619,6.2285550685217e-11,1.39926636456256e-11,-1.39926636456256e-11
737.924,74.899,-78.048,4.56299853524267e-11,1.03804752596805e-11,-1.03804752596805e-11
896.861,63.893,-84.039,4.82582864341067e-11,1.0892372973188e-11,-1.0892372973188e-11
1055.228,68.501,-94.474,2.02610679592792e-11,4.58245846604105e-12,-4.58245846604105e-12
1178.069,63.504,-54.34,1.7308283334216e-11,3.89565875011238e-12,-3.89565875011238e-12
1304.842,37.023,-63.269,1.99816340972259e-11,4.48264936914428e-12,-4.48264936914428e-12
1401.82,85.47,-59.954,1.34069958614419e-11,3.07817810405931e-12,-3.07817810405931e-12
1566.012,129.381,-78.723,1.36098530404294e-11,2.55602814231672e-12,-2.55602814231672e-12
