,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,87.252,4.653,-6.225,1.40E-10,3.15E-11,-3.15E-11
1,95.501,4.173,-3.596,2.09E-10,4.29E-11,-4.29E-11
2,111.95,13.217,-12.276,1.30E-10,3.01E-11,-3.01E-11
3,133.791,14.061,-8.624,1.25E-10,2.34E-11,-2.34E-11
4,152.511,4.361,-4.659,2.10E-10,4.45E-11,-4.45E-11
5,171.994,6.449,-15.122,1.22E-10,2.84E-11,-2.84E-11
6,186.595,9.262,-8.152,1.62E-10,4.03E-11,-4.03E-11
7,217.196,16.937,-21.339,1.10E-10,2.25E-11,-2.25E-11
8,243.069,17.405,-8.936,1.37E-10,3.09E-11,-3.09E-11
9,278.338,10.031,-17.864,1.25E-10,2.64E-11,-2.64E-11
10,299.531,6.648,-11.162,1.45E-10,3.48E-11,-3.48E-11
11,312.047,5.153,-5.868,1.50E-10,3.37E-11,-3.37E-11
12,338.84,10.205,-21.64,6.89E-11,2.11E-11,-2.11E-11
13,361.919,20.92,-12.874,1.35E-10,2.62E-11,-2.62E-11
14,388.144,4.705,-5.305,1.64E-10,3.36E-11,-3.36E-11
15,402.171,10.399,-9.323,7.91E-11,2.85E-11,-2.85E-11
16,421.406,8.054,-8.836,1.93E-10,3.84E-11,-3.84E-11
17,441.145,20.284,-11.684,8.42E-11,2.79E-11,-2.79E-11
18,474.713,15.538,-13.285,1.15E-10,3.41E-11,-3.41E-11
19,496.206,5.293,-5.955,1.80E-10,3.48E-11,-3.48E-11
20,518.799,21.12,-17.3,9.41E-11,1.93E-11,-1.93E-11
21,548.317,8.245,-8.398,9.11E-11,2.05E-11,-2.05E-11
22,564.523,35.785,-7.961,1.06E-10,2.25E-11,-2.25E-11
23,612.129,38.487,-11.821,6.99E-11,1.73E-11,-1.73E-11
24,659.766,5.948,-9.15,8.99E-11,2.23E-11,-2.23E-11
25,681.04,13.758,-15.326,1.03E-10,2.12E-11,-2.12E-11
26,134.958,68.432,-63.176,1.39E-10,3.10E-11,-3.10E-11
27,276.342,61.525,-72.953,9.81E-11,2.28E-11,-2.28E-11
28,415.986,69.216,-78.119,9.84E-11,2.27E-11,-2.27E-11
29,576.967,59.248,-91.765,5.24E-11,1.22E-11,-1.22E-11
30,682.628,36.936,-46.413,7.19E-11,1.65E-11,-1.65E-11
31,751.762,32.992,-32.198,4.50E-11,8.79E-12,-8.79E-12
32,3995.091,25.415,-32.254,2.40E-11,5.27E-12,-5.27E-12
33,4060.917,49.852,-40.412,1.44E-11,3.24E-12,-3.24E-12
34,4142.315,31.137,-31.546,2.07E-11,4.64E-12,-4.64E-12
35,4201.628,26.984,-28.177,2.31E-11,5.20E-12,-5.20E-12
36,4275.249,46.134,-46.636,1.36E-11,3.05E-12,-3.05E-12
37,4351.823,24.721,-30.44,2.30E-11,5.16E-12,-5.16E-12
38,4414.238,30.004,-37.694,1.88E-11,4.24E-12,-4.24E-12
39,4490.445,31.523,-46.203,1.70E-11,3.83E-12,-3.83E-12
40,4549.784,22.33,-27.816,2.72E-11,6.13E-12,-6.13E-12
41,4612.045,40.303,-39.931,1.72E-11,3.86E-12,-3.86E-12
42,4688.275,36.786,-35.926,1.94E-11,4.35E-12,-4.35E-12
43,4759.484,40.796,-34.424,1.85E-11,4.16E-12,-4.16E-12
44,4864.036,31.522,-63.756,1.40E-11,3.13E-12,-3.13E-12
45,4929.134,31.615,-33.576,2.05E-11,4.61E-12,-4.61E-12
46,5006.183,47.336,-45.434,1.44E-11,3.22E-12,-3.22E-12
47,5090.812,47.955,-37.293,1.57E-11,3.52E-12,-3.52E-12
48,5165.703,20.704,-26.935,2.79E-11,6.25E-12,-6.25E-12
49,5277.766,56.573,-91.359,8.54E-12,1.93E-12,-1.93E-12
50,5405.707,41.461,-71.368,1.20E-11,2.71E-12,-2.71E-12
51,5489.865,37.537,-42.698,1.77E-11,3.98E-12,-3.98E-12
52,5559.092,28.486,-31.69,2.29E-11,5.15E-12,-5.15E-12
53,5642.266,63.156,-54.688,1.11E-11,2.50E-12,-2.50E-12
54,5746.982,41.181,-41.561,1.54E-11,3.47E-12,-3.47E-12
55,5824.968,45.936,-36.805,1.56E-11,3.51E-12,-3.51E-12
56,5940.273,48.475,-69.369,1.11E-11,2.49E-12,-2.49E-12
57,6045.163,71.459,-56.415,1.09E-11,2.39E-12,-2.39E-12
58,6188.543,23.357,-71.921,1.38E-11,3.11E-12,-3.11E-12
59,6259.491,42.672,-47.591,1.44E-11,3.24E-12,-3.24E-12
60,6360.007,44.957,-57.843,1.24E-11,2.80E-12,-2.80E-12
61,6468.461,84.417,-63.498,1.13E-11,2.22E-12,-2.22E-12
62,9850.325,51.078,-64.258,1.00E-11,2.25E-12,-2.25E-12
63,9990.117,111.871,-88.714,5.65E-12,1.28E-12,-1.28E-12
64,10203.865,88.676,-101.877,6.34E-12,1.40E-12,-1.40E-12
65,11757.498,113.644,-127.058,4.03E-12,1.05E-12,-1.05E-12
66,11949.782,106.902,-78.639,5.28E-12,1.37E-12,-1.37E-12
67,12190.779,129.168,-134.095,8.03E-12,1.43E-12,-1.43E-12
68,15698.034,114.476,-193.923,3.19E-12,8.43E-13,-8.43E-13
69,16461.006,1628.833,-648.496,3.25E-12,5.56E-13,-5.56E-13
70,21507.461,205.847,-182.787,2.47E-12,6.43E-13,-6.43E-13
71,21967.135,267.69,-253.826,2.56E-12,5.65E-13,-5.65E-13
72,34798.981,4321.953,-7715.273,6.14E-13,1.63E-13,-1.63E-13
73,39801.126,673.747,-680.192,7.72E-13,1.87E-13,-1.87E-13
74,48063.517,3630.584,-3203.462,4.34E-13,9.80E-14,-9.80E-14
75,109812.243,17798.2605,-2998.5612,4.14E-14,1.68E-14,-1.36E-14
