,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,337.071,4.116,-5.076,1.23E-10,2.63E-11,-2.63E-11
1,344.78,3.139,-3.593,1.81E-10,3.62E-11,-3.62E-11
2,353.828,6.303,-5.908,7.81E-11,2.13E-11,-2.13E-11
3,366.687,5.453,-6.556,8.52E-11,2.08E-11,-2.08E-11
4,1212.942,251.5526,-83.2433,2.90E-11,7.31E-12,-7.31E-12
5,3765.532,25.619,-37.064,1.63E-11,3.68E-12,-3.68E-12
6,3838.352,35.54,-47.202,1.24E-11,2.81E-12,-2.81E-12
7,3921.203,42.952,-47.311,1.15E-11,2.59E-12,-2.59E-12
8,4003.722,28.13,-39.567,1.50E-11,3.38E-12,-3.38E-12
9,4080.291,44.332,-48.438,1.04E-11,2.35E-12,-2.35E-12
10,4163.545,38.804,-38.922,1.18E-11,2.66E-12,-2.66E-12
11,4228.655,18.827,-26.305,2.09E-11,4.68E-12,-4.68E-12
12,4301.863,50.926,-54.381,9.50E-12,2.09E-12,-2.09E-12
13,4391.475,26.503,-38.687,1.49E-11,3.34E-12,-3.34E-12
14,4455.791,32.392,-37.813,1.40E-11,3.15E-12,-3.15E-12
15,4522.541,33.34,-34.358,1.61E-11,3.44E-12,-3.44E-12
16,4577.787,43.284,-21.906,1.56E-11,3.48E-12,-3.48E-12
17,4670.307,53.559,-49.236,1.36E-11,2.60E-12,-2.60E-12
18,9506.968,87.609,-57.815,6.82E-12,1.54E-12,-1.54E-12
19,9689.052,91.066,-94.476,5.32E-12,1.20E-12,-1.20E-12
20,9847.631,52.838,-67.513,8.17E-12,1.84E-12,-1.84E-12
21,10029.531,106.625,-129.062,3.27E-12,8.39E-13,-8.39E-13
22,10217.069,74.541,-80.912,6.60E-12,1.45E-12,-1.45E-12
23,10397.486,114.767,-105.876,4.62E-12,1.02E-12,-1.02E-12
24,10642.939,152.634,-130.685,5.26E-12,9.64E-13,-9.64E-13
25,15270.739,77.05,-88.433,5.85E-12,1.32E-12,-1.32E-12
26,15797.001,1007.348,-449.213,2.73E-12,4.82E-13,-4.82E-13
27,21364.936,537.733,-475.216,2.04E-12,4.26E-13,-4.26E-13
28,27793.62,4594.358,-1144.33,8.65E-13,3.56E-13,-3.56E-13
29,32864.906,378.062,-476.927,1.22E-12,2.95E-13,-2.95E-13
30,38815.444,609.362,-691.927,8.99E-13,2.02E-13,-2.02E-13
31,46628.718,4133.779,-2530.783,9.80E-13,1.64E-13,-1.64E-13
32,59420.117,4111.198,-4083.824,5.28E-13,1.34E-13,-1.34E-13
33,93192.654,8691.928,-3432.555,2.44E-13,8.64E-14,-7.05E-14
