"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
247.254,31.678,-33.513,1.20909087120857e-10,2.73317725112208e-11,-2.73317725112208e-11
321.041,45.646,-42.11,8.40544327051226e-11,1.9052779469603e-11,-1.9052779469603e-11
388.471,50.929,-21.783,9.86682320506321e-11,2.22130819663426e-11,-2.22130819663426e-11
481.831,37.802,-42.432,8.71998296613778e-11,1.96848105669126e-11,-1.96848105669126e-11
555.791,21.511,-36.157,1.20684282908153e-10,2.72065762466572e-11,-2.72065762466572e-11
609.068,28.409,-31.766,1.15716582466036e-10,2.59804187484682e-11,-2.59804187484682e-11
663.288,41.887,-25.81,1.03604394453696e-10,2.33880387098428e-11,-2.33880387098428e-11
746.069,36.833,-40.894,9.15518062346205e-11,2.06390671400449e-11,-2.06390671400449e-11
810.798,32.28,-27.896,1.17784353189837e-10,2.66984066276774e-11,-2.66984066276774e-11
881.208,39.597,-38.13,9.10517387514379e-11,2.06671907078514e-11,-2.06671907078514e-11
950.229,35.765,-29.425,1.12292056312831e-10,2.46949572692751e-11,-2.46949572692751e-11
1060.789,88.181,-74.794,8.78991743580033e-11,1.99516174326291e-11,-1.99516174326291e-11
1232.229,52.136,-83.259,1.08926476872552e-10,2.28200889860416e-11,-2.28200889860416e-11
5025.966,63.92,-124.128,1.36265891796612e-11,3.08597234187609e-12,-3.08597234187609e-12
5183.636,64.211,-93.749,1.62253120460956e-11,3.66597226407084e-12,-3.66597226407084e-12
5332.096,86.246,-84.249,1.82174519100069e-11,3.75454453914481e-12,-3.75454453914481e-12
10793.793,197.586,-228.657,5.87852870122301e-12,1.53449256954776e-12,-1.53449256954776e-12
11103.931,115.613,-112.552,1.09901467349729e-11,2.85781619551757e-12,-2.85781619551757e-12
11566.83,244.44,-347.286,4.20444649177615e-12,1.10722546330288e-12,-1.10722546330288e-12
12054.463,265.784,-243.193,5.52383749291773e-12,1.35992414493044e-12,-1.35992414493044e-12
16924.52,458.702,-670.066,1.96497170524603e-12,5.24131011202902e-13,-5.24131011202902e-13
17711.861,308.21,-328.638,4.01364752921893e-12,9.5836821698419e-13,-9.5836821698419e-13
22238.321,589.771,-310.355,2.17762321131935e-12,5.77359613503885e-13,-5.77359613503885e-13
23205.47,505.187,-377.377,2.66973767841542e-12,6.41762171455228e-13,-6.41762171455228e-13
28575.059,885.838,-781.517,1.52860688925376e-12,3.55109580551306e-13,-3.55109580551306e-13
36238.093,4496.755,-2717.908,1.12389316160016e-12,2.29938708619667e-13,-2.29938708619667e-13
61903.129,11948.901,-10605.298,5.095003780714e-13,1.19022019042521e-13,-1.19022019042521e-13
114829.453,28838.141,-13032.456,1.50668762577314e-13,5.50481853026462e-14,-4.53498365531441e-14
