"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
118.041,3.838,-3.606,2.75776987442076e-10,5.34667552850133e-11,-5.34564264853819e-11
125.386,3.422,-3.507,2.8308814253418e-10,5.32317508042039e-11,-5.3234073119441e-11
134.026,4.214,-5.217,1.9728119587568e-10,3.60296605189788e-11,-3.603490053431e-11
142.243,3.339,-4.003,2.27324169634613e-10,4.52615904144176e-11,-4.52667025683968e-11
149.325,3.084,-3.742,2.74510391152579e-10,5.15682879280976e-11,-5.15731541301931e-11
156.125,3.643,-3.716,2.72922816658895e-10,5.12694304395796e-11,-5.12738332326287e-11
163.646,4.013,-3.879,2.80154349027263e-10,5.11507488930749e-11,-5.11545438013155e-11
172.139,3.795,-4.479,2.47556288722168e-10,4.78639036582471e-11,-4.78669474222489e-11
180.999,4.212,-5.064,2.25811059515573e-10,4.12283132903646e-11,-4.12309134288439e-11
202.171,8.594,-11.465,1.52050028726451e-10,3.24171740332972e-11,-3.24171740332972e-11
224.742,13.603,-13.978,1.1154513038746e-10,2.4424934206152e-11,-2.4424934206152e-11
251.774,11.645,-13.429,1.45223842887565e-10,3.03049958488683e-11,-3.03049958488683e-11
281.18,17.34,-17.762,9.66173583401465e-11,2.11017338763868e-11,-2.11017338763868e-11
313.698,14.911,-15.177,1.00126431608276e-10,2.24495912644812e-11,-2.24495912644812e-11
354.985,16.248,-26.376,7.15002506847427e-11,1.56968593104588e-11,-1.56968593104588e-11
387.346,11.467,-16.114,1.20192816713173e-10,2.62732911927301e-11,-2.62732911927301e-11
426.663,19.789,-27.85,7.646880207085e-11,1.67443076419783e-11,-1.67443076419783e-11
500.939,68.372,-54.486,2.26035295478956e-11,5.11472491049768e-12,-5.11472491049768e-12
643.66,78.598,-74.349,7.5958887423601e-12,1.71779428929122e-12,-1.71779428929122e-12
801.947,80.779,-79.69,6.35383561100412e-12,1.4274441303287e-12,-1.4274441303287e-12
955.464,52.628,-72.738,7.27606578469831e-12,1.6392571860359e-12,-1.6392571860359e-12
1403.517,6124.762,-395.425,1.01852338050975e-12,1.73650236066915e-13,-1.73650236066915e-13
