time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
413.128,30.909,-24.252,1.26850573378275e-09,2.86107221915035e-10,-2.86107221915035e-10
475.687,31.033,-31.65,1.1197841694312e-09,2.52198972866462e-10,-2.52198972866462e-10
538.95,30.453,-32.23,1.11463036736045e-09,2.51765245160071e-10,-2.51765245160071e-10
602.015,25.056,-32.612,1.21885404969223e-09,2.72935294474051e-10,-2.72935294474051e-10
646.513,15.661,-19.441,2.09253990328756e-09,4.61035484063378e-10,-4.61035484063378e-10
685.428,16.863,-23.254,1.84392920281528e-09,4.06260856539489e-10,-4.06260856539489e-10
745.627,49.434,-43.336,7.48726805454471e-10,1.7010236723544e-10,-1.7010236723544e-10
836.226,36.563,-41.164,9.02571449782033e-10,2.03866768609313e-10,-2.03866768609313e-10
904.154,36.332,-31.366,1.03775890733129e-09,2.33725231129409e-10,-2.33725231129409e-10
1023.654,87.325,-83.168,7.59235809994812e-10,1.27690515448435e-10,-1.27690515448435e-10
29261.847,27544.704,-16626.825,5.20959407750788e-12,1.02595957481192e-12,-1.02595957481192e-12
118875.136,30140.649,-21033.179,2.0538846809739e-12,7.42116093379884e-13,-6.05833768645455e-13
