time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
6244.828,121.386,-131.853,8.74368557740394e-12,1.987943451843e-12,-1.987943451843e-12
6479.412,112.46,-113.198,9.38705456930537e-12,2.12189895174962e-12,-2.12189895174962e-12
6732.499,152.728,-140.627,5.25425489708012e-12,1.38715432808056e-12,-1.38715432808056e-12
7026.168,164.951,-140.941,6.75369062651005e-12,1.53253724909456e-12,-1.53253724909456e-12
7308.908,137.957,-117.789,8.41121826715137e-12,1.90375775178225e-12,-1.90375775178225e-12
7607.183,195.718,-160.318,5.89887817011786e-12,1.34898683013289e-12,-1.34898683013289e-12
12416.8,356.855,-317.612,1.85706790449535e-12,4.90073993987359e-13,-4.90073993987359e-13
13083.407,449.956,-309.753,1.9740266856483e-12,4.77155699877824e-13,-4.77155699877824e-13
21239.994,9471.013,-3203.013,2.04479751425255e-12,4.26288327308955e-13,-4.26288327308955e-13
62037.762,54535.664,-15207.726,3.70956551486112e-13,7.21659701510187e-14,-7.21659701510187e-14
