"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
160.561,0.912,-1.166,3.18099293391568e-9,5.48453844124892e-10,-5.62082595189185e-10
162.804,1.142,-1.331,2.77452167665463e-9,4.73908486000662e-10,-4.88280001989037e-10
165.207,1.083,-1.261,2.83171557170375e-9,5.04579856541597e-10,-5.1836943290812e-10
167.367,1.217,-1.076,2.9778795694336e-9,5.08548843919903e-10,-5.22205286741667e-10
169.966,1.021,-1.382,2.8742681887091e-9,4.9065389698296e-10,-5.05447768051531e-10
171.939,1.381,-0.951,2.95579165160264e-9,5.07839082132913e-10,-5.235040123909e-10
174.866,1.549,-1.546,2.01649533933547e-9,3.75083124734212e-10,-3.84248454716002e-10
177.355,1.386,-0.939,2.87098506461051e-9,4.92231494102674e-10,-5.05854499289672e-10
180.19,1.329,-1.449,2.28030181142114e-9,4.09706501036182e-10,-4.20141702310663e-10
183.18,1.619,-1.662,1.94106611215281e-9,3.49513388411943e-10,-3.58542148557782e-10
186.066,1.283,-1.267,2.70271763610482e-9,4.62393059311753e-10,-4.75969874839138e-10
188.892,1.264,-1.544,2.32920955092616e-9,4.14695405759977e-10,-4.24419868092121e-10
191.851,1.086,-1.695,2.4621632096498e-9,4.22248961562513e-10,-4.33947843963757e-10
194.095,1.265,-1.158,2.75115254064317e-9,4.75395058280957e-10,-4.87451607425779e-10
196.575,1.317,-1.215,2.67556006718602e-9,4.51153940799253e-10,-4.6385847207052e-10
199.302,1.532,-1.411,2.20857989040621e-9,3.84953659193472e-10,-3.95405063443633e-10
202.395,1.174,-1.561,2.35824469290626e-9,4.19496162291202e-10,-4.30924164143371e-10
205.235,1.527,-1.666,2.06101235939905e-9,3.57232176919493e-10,-3.66527385217037e-10
207.964,1.35,-1.201,2.59004140181644e-9,4.4934063847133e-10,-4.61109282988209e-10
211.023,1.123,-1.709,2.37766299229652e-9,4.07852862977627e-10,-4.19174448895595e-10
213.39,1.325,-1.244,2.64957404520358e-9,4.48503597059686e-10,-4.61406152506487e-10
216.805,1.767,-2.09,1.71852901042041e-9,2.96546267966099e-10,-3.03969656024501e-10
219.781,1.536,-1.209,2.45395698364982e-9,4.14220493322682e-10,-4.24249765028491e-10
223.038,1.536,-1.721,2.05898776085062e-9,3.51092214409527e-10,-3.60413063287886e-10
226.685,1.793,-2.111,1.73290997586818e-9,2.87652161878727e-10,-2.94738558372311e-10
230.111,1.659,-1.632,1.9239601556265e-9,3.45108159527278e-10,-3.53775085231625e-10
234.013,2.263,-2.244,1.46580157699741e-9,2.49805698507091e-10,-2.56398658892482e-10
237.935,1.35,-1.659,2.15069371035864e-9,3.73765543084504e-10,-3.8208573062506e-10
240.838,1.287,-1.553,2.4049610219225e-9,4.02809837212684e-10,-4.13579908552123e-10
243.641,1.536,-1.517,2.23645075842655e-9,3.78171761137049e-10,-3.87449498810366e-10
247.752,2.385,-2.575,1.37640455198295e-9,2.37385414379502e-10,-2.43296637616514e-10
