,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,508.979,34.518,-65.774,1.02851963210837e-11,2.24990413092039e-12,-2.24990413092039e-12
1,628.696,122.909,-85.199,4.64344857674058e-12,1.04905783185414e-12,-1.04905783185414e-12
2,801.986,80.0,-50.381,7.40997410250056e-12,1.6697543930331e-12,-1.6697543930331e-12
3,943.014,89.41,-61.029,6.30869044723644e-12,1.43829948381196e-12,-1.43829948381196e-12
4,1102.607,110.344,-70.183,5.32602528595882e-12,1.20016074715427e-12,-1.20016074715427e-12
5,1322.246,63.709,-109.295,4.19369671571277e-12,1.09971123636575e-12,-1.09971123636575e-12
6,1477.487,81.474,-91.531,5.68196183334633e-12,1.27706990139217e-12,-1.27706990139217e-12
7,1643.493,108.53,-84.533,4.064321945995e-12,1.03093662622266e-12,-1.03093662622266e-12
8,1851.582,131.114,-99.559,4.2091665027673e-12,9.53411050202078e-13,-9.53411050202078e-13
9,2043.773,49.244,-61.077,8.7390041071213e-12,1.96163969950914e-12,-1.96163969950914e-12
10,2158.412,77.522,-65.395,6.70479518582987e-12,1.50308878230128e-12,-1.50308878230128e-12
11,2346.362,80.128,-110.428,3.7005802652039e-12,9.65378802878998e-13,-9.65378802878998e-13
12,2490.722,81.192,-64.232,6.49842046102817e-12,1.45869704942966e-12,-1.45869704942966e-12
13,2707.304,197.657,-135.39,2.3014392708539e-12,6.40049316761252e-13,-6.40049316761252e-13
14,6342.196,123.947,-131.8,3.1501701539542e-12,7.91077279769849e-13,-7.91077279769849e-13
15,6647.4,187.318,-181.258,2.05668521437261e-12,5.36144576905861e-13,-5.36144576905861e-13
16,7126.004,192.627,-291.285,1.54706273963187e-12,4.04510653465693e-13,-4.04510653465693e-13
17,7515.826,138.784,-197.196,2.24426502073393e-12,5.84340557953821e-13,-5.84340557953821e-13
18,7843.617,209.657,-189.006,1.89468577811948e-12,4.93320440016807e-13,-4.93320440016807e-13
19,8317.233,332.766,-263.96,1.7454864114454e-12,3.94666667509573e-13,-3.94666667509573e-13
20,18689.419,310.013,-211.509,1.56126960302642e-12,4.08572832585279e-13,-4.08572832585279e-13
21,19273.041,418.402,-273.609,1.17908159314703e-12,3.10557892461055e-13,-3.10557892461055e-13
22,27618.804,9796.251,-3501.695,4.87740185362965e-13,9.69095869305927e-14,-9.69095869305927e-14
23,99614.041,6237.264,-6267.553,1.93065048837196e-13,5.03327196647716e-14,-5.03327196647716e-14
