,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,276.02,16.374,-18.728,7.25797368113468e-11,1.63785913017444e-11,-1.63785913017444e-11
1,317.354,22.679,-24.959,5.88813062253139e-11,1.26373015869523e-11,-1.26373015869523e-11
2,373.406,21.789,-33.372,5.25642528835902e-11,1.09778059898186e-11,-1.09778059898186e-11
3,419.608,30.748,-24.413,4.53678700620505e-11,1.01816872760992e-11,-1.01816872760992e-11
4,475.28,30.236,-24.925,4.97713844364474e-11,1.06821004531482e-11,-1.06821004531482e-11
5,534.441,26.236,-28.925,5.01847324074755e-11,1.07349987332187e-11,-1.07349987332187e-11
6,586.599,24.223,-25.923,5.03879629096113e-11,1.13083170687341e-11,-1.13083170687341e-11
7,642.378,33.635,-31.555,4.1072493858037e-11,9.08896382416193e-12,-9.08896382416193e-12
8,713.133,25.563,-37.12,3.95912071731511e-11,8.98384783489589e-12,-8.98384783489589e-12
9,771.844,27.027,-33.149,4.13219983521938e-11,9.37659133336127e-12,-9.37659133336127e-12
10,824.841,19.161,-25.97,5.47638851652261e-11,1.24728828016605e-11,-1.24728828016605e-11
11,879.556,44.678,-35.553,2.9573016262586e-11,6.92822110682986e-12,-6.92822110682986e-12
12,4776.977,133.37,-172.185,1.50311334960266e-11,3.37529413367815e-12,-3.37529413367815e-12
13,4957.396,45.721,-47.05,1.49994487730879e-11,3.36817877457345e-12,-3.36817877457345e-12
14,5081.261,49.728,-78.144,1.20613739478376e-11,2.57478275224476e-12,-2.57478275224476e-12
15,5192.395,68.974,-61.406,1.06499159219105e-11,2.39485464694027e-12,-2.39485464694027e-12
16,5324.9,31.747,-63.531,1.55864990844667e-11,3.41496393840072e-12,-3.41496393840072e-12
17,5423.978,48.005,-67.331,1.23418046998901e-11,2.77531198802287e-12,-2.77531198802287e-12
18,5520.172,54.61,-48.189,1.39865659689681e-11,3.14962046705255e-12,-3.14962046705255e-12
19,5615.994,31.5,-41.212,2.0411115822789e-11,4.46602447373955e-12,-4.46602447373955e-12
20,5683.069,19.585,-35.575,2.55716984332519e-11,5.71800651462693e-12,-5.71800651462693e-12
21,5754.866,48.08,-52.212,1.39016550867914e-11,3.14831791202858e-12,-3.14831791202858e-12
22,5882.263,73.629,-79.316,9.61756226915688e-12,2.12143530290603e-12,-2.12143530290603e-12
23,6007.078,61.643,-51.186,1.31280475029571e-11,2.96468144341245e-12,-2.96468144341245e-12
24,6139.803,49.268,-71.083,1.31596097186815e-11,2.96759801173232e-12,-2.96759801173232e-12
25,6241.772,47.591,-52.701,1.56653731783542e-11,3.53768103905704e-12,-3.53768103905704e-12
26,6345.068,67.154,-55.704,1.3175195255619e-11,2.90225128738103e-12,-2.90225128738103e-12
27,6467.544,62.52,-55.323,1.28353491447376e-11,2.88222258543879e-12,-2.88222258543879e-12
28,6577.255,55.609,-47.191,1.41051450192727e-11,3.16735977336272e-12,-3.16735977336272e-12
29,6679.079,44.048,-46.215,1.59396084350753e-11,3.57929363638477e-12,-3.57929363638477e-12
30,6772.812,58.13,-49.685,1.34656705179587e-11,3.02803542741108e-12,-3.02803542741108e-12
31,6967.505,141.744,-136.563,9.01907671856555e-12,1.57275629773016e-12,-1.57275629773016e-12
32,10619.025,109.221,-226.971,6.78317314544087e-12,1.52439658901829e-12,-1.52439658901829e-12
33,10818.454,160.523,-90.208,5.88560306207488e-12,1.32937312804183e-12,-1.32937312804183e-12
34,11078.644,103.424,-99.668,6.14653518272058e-12,1.50255499014882e-12,-1.50255499014882e-12
35,11286.59,83.526,-104.522,7.70488945435339e-12,1.7300847116576e-12,-1.7300847116576e-12
36,11468.125,102.575,-98.01,7.23221413951077e-12,1.62804085608256e-12,-1.62804085608256e-12
37,11674.925,71.286,-104.225,8.31231955424188e-12,1.86804503492181e-12,-1.86804503492181e-12
38,11870.537,71.244,-124.325,5.58092065972749e-12,1.45884269353224e-12,-1.45884269353224e-12
39,12055.764,84.094,-113.983,5.92140435197567e-12,1.49911586566273e-12,-1.49911586566273e-12
40,12254.116,96.356,-114.257,5.20130824078898e-12,1.35351442226583e-12,-1.35351442226583e-12
41,12502.566,116.188,-152.094,4.04473050320683e-12,1.06689777800631e-12,-1.06689777800631e-12
42,12743.651,150.902,-124.897,6.61269389932544e-12,1.33501608862929e-12,-1.33501608862929e-12
43,16358.151,158.016,-177.963,3.84580272096744e-12,1.00680535209027e-12,-1.00680535209027e-12
44,16670.271,161.817,-154.104,3.9769664854544e-12,1.04787442637072e-12,-1.04787442637072e-12
45,17015.853,174.779,-183.765,3.52210517749118e-12,9.17153370991519e-13,-9.17153370991519e-13
46,17308.101,113.203,-117.469,5.47141159757918e-12,1.4232349839472e-12,-1.4232349839472e-12
47,17537.072,114.905,-115.768,5.4635275324707e-12,1.42421515321397e-12,-1.42421515321397e-12
48,17814.188,138.665,-162.212,4.18136110393169e-12,1.09582535598485e-12,-1.09582535598485e-12
49,18216.757,119.714,-263.904,3.26807117042668e-12,8.59238884444393e-13,-8.59238884444393e-13
50,18497.511,182.455,-161.04,5.17616948439543e-12,1.13898484570527e-12,-1.13898484570527e-12
51,22106.464,201.282,-142.219,3.64434779030993e-12,9.45927253986995e-13,-9.45927253986995e-13
