,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,157.882,84.722,-53.181,6.47E-12,1.46E-12,-1.46E-12
1,290.503,44.871,-47.899,9.87E-12,2.21E-12,-2.21E-12
2,369.714,25.836,-34.34,1.60E-11,3.51E-12,-3.51E-12
3,441.643,44.171,-46.093,1.70E-11,3.80E-12,-3.80E-12
4,543.851,47.269,-58.038,1.62E-11,3.64E-12,-3.64E-12
5,626.042,45.313,-34.921,1.94E-11,4.36E-12,-4.36E-12
6,696.047,25.454,-24.693,1.86E-11,4.16E-12,-4.16E-12
7,747.131,29.531,-25.63,1.75E-11,3.92E-12,-3.92E-12
8,811.266,40.615,-34.604,1.27E-11,2.85E-12,-2.85E-12
9,880.815,28.734,-28.934,1.62E-11,3.63E-12,-3.63E-12
10,943.742,41.025,-34.193,1.64E-11,3.18E-12,-3.18E-12
11,4288.298,111.364,-119.31,3.56E-12,9.21E-13,-9.21E-13
12,4723.536,210.186,-323.874,1.52E-12,3.96E-13,-3.96E-13
13,5190.517,244.668,-256.796,1.61E-12,4.20E-13,-4.20E-13
14,5785.267,241.645,-350.081,1.36E-12,3.55E-13,-3.55E-13
15,6439.946,324.097,-413.034,1.60E-12,3.45E-13,-3.45E-13
16,10284.732,259.811,-336.931,1.20E-12,3.03E-13,-3.03E-13
17,10927.864,298.671,-383.32,9.87E-13,2.58E-13,-2.58E-13
18,15885.19,1400.658,-465.8655,3.34E-13,6.25E-14,-6.25E-14
19,128752.59,24803.6331,-5965.2266,2.14E-14,6.20E-15,-6.20E-15
