,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,4284.85,25.103,-32.565,3.76708660745735e-11,8.04274989474226e-12,-8.04274989474226e-12
1,4333.008,19.57,-23.054,4.6559684281733e-11,1.04433283020092e-11,-1.04433283020092e-11
2,4398.502,41.831,-45.924,3.68787118430149e-11,6.45602559103346e-12,-6.45602559103346e-12
3,6397.039,36.912,-43.322,2.17199409179114e-11,4.87078787603145e-12,-4.87078787603145e-12
4,6489.257,82.596,-55.306,3.90436902642576e-11,8.8013801680829e-12,-8.8013801680829e-12
5,6665.241,79.616,-93.388,2.88481424354849e-11,4.89180613127858e-12,-4.89180613127858e-12
6,9976.464,54.81,-30.439,1.65334843954375e-11,3.71457243421329e-12,-3.71457243421329e-12
7,10071.616,34.877,-40.342,2.78064915234486e-11,6.24111693949507e-12,-6.24111693949507e-12
8,10159.854,44.424,-53.361,2.15198842404208e-11,4.82555985485384e-12,-4.82555985485384e-12
9,10247.115,47.427,-42.836,2.28293656160863e-11,5.12883450332495e-12,-5.12883450332495e-12
10,10332.127,37.634,-37.585,2.7913069019069e-11,6.28870065351504e-12,-6.28870065351504e-12
11,10423.117,44.429,-53.356,2.23288796439552e-11,5.0353576522008e-12,-5.0353576522008e-12
12,10511.142,44.161,-43.595,2.56353770973409e-11,5.7700957791368e-12,-5.7700957791368e-12
13,10604.277,48.81,-48.975,2.21464588598016e-11,4.9801005049914e-12,-4.9801005049914e-12
14,10703.584,42.274,-50.496,2.22476252844542e-11,4.98874623804825e-12,-4.98874623804825e-12
15,10781.074,27.467,-35.216,2.93633747094236e-11,6.60313058563535e-12,-6.60313058563535e-12
16,10839.152,24.55,-30.611,2.57219378301784e-11,5.63358436936629e-12,-5.63358436936629e-12
17,10890.358,28.505,-26.656,3.21109165147607e-11,6.86389847074629e-12,-6.86389847074629e-12
18,10962.213,39.391,-43.35,2.72094326664574e-11,6.13016996170059e-12,-6.13016996170059e-12
19,11053.979,40.395,-52.376,2.23681593605593e-11,5.03945373411001e-12,-5.03945373411001e-12
20,11126.195,45.906,-31.821,2.67303370981633e-11,5.99957730874106e-12,-5.99957730874106e-12
21,11219.127,38.222,-47.026,2.65506048458511e-11,5.68969444136686e-12,-5.68969444136686e-12
22,11290.383,32.157,-33.033,1.9927822971813e-11,4.2635057964087e-12,-4.2635057964087e-12
23,11352.242,22.951,-29.703,2.58149332500505e-11,5.78349829258466e-12,-5.78349829258466e-12
24,11433.726,31.729,-58.534,2.43239796491735e-11,5.33172162219982e-12,-5.33172162219982e-12
25,11509.561,36.129,-44.105,2.59870353590009e-11,5.82179216254842e-12,-5.82179216254842e-12
26,11579.765,28.607,-34.076,3.49941572588626e-11,7.66371411619335e-12,-7.66371411619335e-12
27,11659.625,39.011,-51.252,2.38523673160409e-11,5.21432144149213e-12,-5.21432144149213e-12
28,11742.972,58.463,-44.337,2.02303675727765e-11,4.54066952041467e-12,-4.54066952041467e-12
29,11853.043,46.177,-51.608,2.10330117837151e-11,4.72082083117657e-12,-4.72082083117657e-12
30,11944.986,31.96,-45.766,2.18413778530658e-11,4.78346302520209e-12,-4.78346302520209e-12
31,12013.289,28.848,-36.342,1.79468140650675e-11,4.03627202724049e-12,-4.03627202724049e-12
32,12078.85,30.984,-36.713,3.00128726867658e-11,6.75555390043949e-12,-6.75555390043949e-12
33,12152.929,52.183,-43.094,2.2150672977039e-11,4.98104964407627e-12,-4.98104964407627e-12
34,12254.577,38.291,-49.465,2.63400625226796e-11,5.76330203314108e-12,-5.76330203314108e-12
35,12326.826,28.725,-33.958,3.57539771079462e-11,8.03247251692956e-12,-8.03247251692956e-12
36,12426.026,52.383,-70.475,2.61779631414847e-11,4.15686442321054e-12,-4.15686442321054e-12
37,15833.635,76.922,-88.561,1.53909154985451e-11,3.38803790791778e-12,-3.38803790791778e-12
38,15999.475,94.116,-88.918,1.36366817587112e-11,3.08050876773544e-12,-3.08050876773544e-12
39,16254.242,125.179,-160.651,1.6332503279306e-11,2.6795293009041e-12,-2.6795293009041e-12
40,17755.995,45.222,-57.578,1.33288616420808e-11,2.92102731072086e-12,-2.92102731072086e-12
41,17833.744,27.649,-32.526,2.22293933332099e-11,4.86119465205771e-12,-4.86119465205771e-12
42,17894.03,40.075,-32.637,1.8213417465346e-11,3.99574781448967e-12,-3.99574781448967e-12
43,17977.08,49.795,-42.975,1.3626682267726e-11,3.06069457229488e-12,-3.06069457229488e-12
44,18056.651,37.922,-29.775,1.94893875684649e-11,4.26655050784851e-12,-4.26655050784851e-12
45,18137.441,77.48,-42.868,1.20625589831873e-11,2.5274924270329e-12,-2.5274924270329e-12
46,22064.567,29.595,-33.088,1.86274177334561e-11,4.1845175722861e-12,-4.1845175722861e-12
47,22133.495,25.857,-39.333,1.87998071150496e-11,4.12055479988753e-12,-4.12055479988753e-12
48,22184.92,29.593,-25.568,2.19071618288006e-11,4.90991375469982e-12,-4.90991375469982e-12
49,22250.236,26.959,-35.723,2.00869033606182e-11,4.50195068908558e-12,-4.50195068908558e-12
50,22329.074,55.936,-51.879,1.1904796922163e-11,2.68053880477217e-12,-2.68053880477217e-12
51,22416.339,51.412,-31.329,1.55687325484441e-11,3.49335943503675e-12,-3.49335943503675e-12
52,22530.296,35.24,-62.545,1.28312029062043e-11,2.8824393064374e-12,-2.8824393064374e-12
53,22593.989,26.708,-28.453,2.21353387135636e-11,4.9610533494359e-12,-4.9610533494359e-12
54,22670.376,63.147,-49.679,1.48201080778556e-11,2.80999433127477e-12,-2.80999433127477e-12
55,52093.29,73.12,-89.856,1.17551619093338e-11,2.64863342473781e-12,-2.64863342473781e-12
56,52406.582,218.663,-240.172,7.45239083831118e-12,1.29064405220823e-12,-1.29064405220823e-12
57,55967.447,73.288,-49.569,1.32183705851807e-11,2.86025045623326e-12,-2.86025045623326e-12
58,58080.887,270.618,-288.51,7.80344721014674e-12,1.42343785459667e-12,-1.42343785459667e-12
59,63930.976,151.906,-148.97,7.41929983794095e-12,1.32144324431247e-12,-1.32144324431247e-12
60,67483.109,66.836,-71.066,8.75376897960162e-12,1.97051241001813e-12,-1.97051241001813e-12
61,67631.409,89.034,-81.463,6.98801629996463e-12,1.57127956128865e-12,-1.57127956128865e-12
62,67780.363,47.895,-59.92,1.11375157424627e-11,2.50990622598252e-12,-2.50990622598252e-12
63,67914.49,94.294,-86.233,6.7459002391339e-12,1.530490557546e-12,-1.530490557546e-12
64,68672.766,1162.283,-663.982,5.55505086081154e-12,9.65783922075328e-13,-9.65783922075328e-13
65,73231.374,133.137,-77.477,5.21350507431882e-12,1.27486205850392e-12,-1.27486205850392e-12
66,73462.02,108.091,-97.509,6.36838577187225e-12,1.43173731979542e-12,-1.43173731979542e-12
67,73643.812,81.753,-73.7,8.56255882300392e-12,1.92354069230083e-12,-1.92354069230083e-12
68,73798.337,125.305,-72.772,5.07977784988903e-12,1.32796523948249e-12,-1.32796523948249e-12
69,74026.989,94.731,-103.347,5.08617841458894e-12,1.32002716003755e-12,-1.32002716003755e-12
70,74269.761,130.264,-148.041,6.04022858257299e-12,1.21328188293205e-12,-1.21328188293205e-12
71,183589.519,4448.838,-899.036,1.68591264877843e-12,4.40697403298315e-13,-4.40697403298315e-13
72,188339.103,193.195,-300.746,2.09215838187774e-12,5.4624792992756e-13,-5.4624792992756e-13
73,188668.259,162.408,-135.962,3.46693483292895e-12,9.01344093117309e-13,-9.01344093117309e-13
74,189143.501,396.727,-312.834,2.39968503784571e-12,4.85316709791312e-13,-4.85316709791312e-13
75,193949.757,317.723,-223.856,1.72283963019148e-12,4.51476470519684e-13,-4.51476470519684e-13
76,194745.624,554.862,-478.143,1.30893239707256e-12,2.86418915794937e-13,-2.86418915794937e-13
77,199648.234,273.107,-205.79,1.93291400489817e-12,5.09247852256229e-13,-5.09247852256229e-13
78,200177.95,520.651,-256.609,1.35332579042534e-12,3.33936653350956e-13,-3.33936653350956e-13
79,251999.158,840.746,-753.897,1.16383508978603e-12,2.21120483954362e-13,-2.21120483954362e-13
80,257492.135,107.575,-160.707,3.70843841537317e-12,9.66382611168299e-13,-9.66382611168299e-13
81,257903.112,456.31,-303.401,2.24606626206265e-12,4.45468542559722e-13,-4.45468542559722e-13
82,263636.035,181.128,-137.3,3.02556856251806e-12,7.87883489722831e-13,-7.87883489722831e-13
83,264202.729,456.886,-385.566,1.74604438713414e-12,3.69478783797127e-13,-3.69478783797127e-13
84,292694.923,644.868,-628.84,1.43699407187563e-12,2.7113849742891e-13,-2.7113849742891e-13
85,298340.132,324.262,-435.453,1.27467415760353e-12,3.36243674027306e-13,-3.36243674027306e-13
86,298864.528,236.133,-200.134,2.66519530091635e-12,6.42452775872528e-13,-6.42452775872528e-13
87,305873.785,4684.858,-2015.09,1.63823171109995e-12,2.70093303733645e-13,-2.70093303733645e-13
88,424167.844,573.144,-479.922,1.33291771182382e-12,2.96927541821889e-13,-2.96927541821889e-13
89,429927.479,513.0,-655.404,9.88311406596824e-13,2.44851888671806e-13,-2.44851888671806e-13
90,435379.285,579.546,-882.21,7.96093063459919e-13,1.94678175854024e-13,-1.94678175854024e-13
91,674306.714,37712.427,-38291.977,2.77350262677044e-13,7.09928267632703e-14,-7.09928267632703e-14
92,864580.811,105017.852,-91541.543,1.20452628009813e-13,3.42926135055629e-14,-3.42926135055629e-14
