,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,631.968,1.193,-1.474,8.02578734457099e-10,1.22095150544815e-10,-1.22095104771189e-10
1,634.326,1.465,-1.165,8.16003729967116e-10,1.24137485509263e-10,-1.24137439621965e-10
2,637.123,1.2,-1.331,8.33943258004395e-10,1.29492199431342e-10,-1.29492153578187e-10
3,639.441,1.145,-1.118,9.61375798214246e-10,1.43313584323827e-10,-1.43313584323827e-10
4,641.915,0.959,-1.329,9.79377994329771e-10,1.45997200638797e-10,-1.45997153442382e-10
5,644.023,1.519,-1.149,8.60167268779005e-10,1.30855983895672e-10,-1.30855983895672e-10
6,646.627,1.083,-1.084,1.08760287325556e-09,1.62130422518968e-10,-1.62130372878564e-10
7,649.321,1.492,-1.611,7.07832634353027e-10,1.09910050473842e-10,-1.09910050473842e-10
8,651.938,0.871,-1.125,1.10482636126892e-09,1.64697936296909e-10,-1.64697889845537e-10
9,654.19,1.501,-1.381,7.71860904358037e-10,1.15062401412452e-10,-1.15062354556358e-10
10,656.627,1.327,-0.936,9.77296940441716e-10,1.48674780802922e-10,-1.48674733506473e-10
11,659.42,1.629,-1.466,6.88354405672308e-10,1.09118521733343e-10,-1.09118521733343e-10
12,662.676,1.295,-1.626,7.56563186958439e-10,1.12781904850813e-10,-1.12781858338188e-10
13,665.234,1.187,-1.263,9.07510601610228e-10,1.38058302271423e-10,-1.38058254766608e-10
14,668.198,1.488,-1.777,7.11956858312584e-10,1.08309013723047e-10,-1.08308964058626e-10
15,671.805,1.425,-2.119,6.30018943668221e-10,9.78273892274761e-11,-9.78273892274761e-11
16,674.351,1.359,-1.122,8.85346842825756e-10,1.34686581845639e-10,-1.34686534888473e-10
17,676.937,1.242,-1.227,9.0416722313011e-10,1.34785437407537e-10,-1.34785390379081e-10
18,679.488,1.501,-1.308,7.98608714693432e-10,1.19049726071336e-10,-1.19049678817305e-10
19,682.043,0.99,-1.055,1.06773120291558e-09,1.65794057146905e-10,-1.65794009743233e-10
20,684.195,0.776,-1.163,1.16265469917773e-09,1.73318469433532e-10,-1.73318469433532e-10
21,686.017,1.209,-1.045,9.82374748383659e-10,1.49447255943725e-10,-1.49447208587903e-10
22,688.651,1.274,-1.425,8.05740977979041e-10,1.22576255053259e-10,-1.22576208548152e-10
