,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,272.366,16.246,-18.857,2.45E-10,5.37E-11,-5.37E-11
1,323.157,25.63,-34.546,1.29E-10,2.92E-11,-2.92E-11
2,386.648,47.387,-37.862,8.88E-11,2.01E-11,-2.01E-11
3,485.101,76.806,-51.066,5.59E-11,1.27E-11,-1.27E-11
4,617.275,49.939,-55.368,6.44E-11,1.47E-11,-1.47E-11
5,750.418,72.25,-83.203,4.41E-11,1.00E-11,-1.00E-11
6,907.05,118.71,-84.382,3.36E-11,7.69E-12,-7.69E-12
7,1120.168,61.045,-94.408,3.28E-11,7.04E-12,-7.04E-12
8,1219.35,44.605,-38.136,1.93E-11,4.38E-12,-4.38E-12
9,1294.912,26.711,-30.957,2.82E-11,6.34E-12,-6.34E-12
10,1349.074,32.724,-27.451,2.70E-11,6.08E-12,-6.08E-12
11,1406.682,20.247,-24.884,3.59E-11,8.06E-12,-8.06E-12
12,11818.168,123.915,-252.181,2.75E-12,7.17E-13,-7.17E-13
13,12116.125,86.717,-174.043,3.99E-12,1.04E-12,-1.04E-12
14,12603.759,541.827,-400.917,1.87E-12,3.78E-13,-3.78E-13
15,16762.154,248.81,-270.203,1.98E-12,5.20E-13,-5.20E-13
16,17421.518,261.404,-410.554,1.52E-12,4.00E-13,-4.00E-13
17,18048.338,288.991,-365.417,1.56E-12,4.10E-13,-4.10E-13
18,18574.249,402.436,-236.919,1.81E-12,4.46E-13,-4.46E-13
19,30046.851,1753.836,-775.027,4.65E-13,9.95E-14,-9.95E-14
20,121101.394,15148.3808,-4586.2227,4.15E-14,1.73E-14,-1.40E-14
