"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
404.835,82.014,-65.917,2.08225915669042e-11,4.67810549487396e-12,-4.67810549487396e-12
605.674,109.34,-118.825,1.73775312796402e-11,3.90412042565657e-12,-3.90412042565657e-12
829.731,90.884,-114.716,2.00727023074429e-11,4.40847047609731e-12,-4.40847047609731e-12
1031.183,105.061,-110.568,1.7698554787353e-11,3.98432418430287e-12,-3.98432418430287e-12
1326.558,115.579,-190.314,1.20319532158844e-11,2.72155403671223e-12,-2.72155403671223e-12
1621.34,242.016,-179.203,1.0081603864811e-11,2.10752294618845e-12,-2.10752294618845e-12
17649.838,359.542,-502.974,1.53559963599382e-12,3.92683656927562e-13,-3.92683656927562e-13
18335.906,423.152,-326.525,1.64129935115294e-12,4.4853599073482e-13,-4.4853599073482e-13
25655.203,9002.042,-2999.398,9.13861021930953e-13,2.05154087566238e-13,-2.05154087566238e-13
90222.354,19616.087,-44173.748,3.33161528701498e-13,9.03402526399054e-14,-9.03402526399054e-14
214472.141,62286.277,-71139.432,1.21752789810219e-13,3.13703741185198e-14,-3.13703741185198e-14
