,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
,141.469,37.537,-35.175,4.4585120513081e-11,1.001225688107e-11,-1.001225688107e-11
,231.491,95.447,-52.484,2.60678504217806e-11,5.90452741434149e-12,-5.90452741434149e-12
,473.405,131.845,-146.467,5.77545647329279e-11,1.32649345310458e-11,-1.32649345310458e-11
,727.222,106.193,-121.972,5.14156702675913e-11,1.17467162403665e-11,-1.17467162403665e-11
,995.217,108.988,-161.802,2.27003753389293e-11,5.26692875210947e-12,-5.26692875210947e-12
,1273.539,211.773,-169.335,2.98582666098959e-11,5.06339090915983e-12,-5.06339090915983e-12
,4983.088,159.032,-179.454,1.10345490799571e-11,2.73009724906766e-12,-2.73009724906766e-12
,6036.807,323.950,-338.557,6.67578339318963e-12,1.85883389615822e-12,-1.85883389615822e-12
,6562.403,139.349,-201.646,8.65294755565209e-12,2.27387687365846e-12,-2.27387687365846e-12
,6959.931,225.727,-258.179,8.460199861758e-12,1.89338349419048e-12,-1.89338349419048e-12
,22208.302,11695.395,-5955.783,1.15061172935076e-12,2.85389487325099e-13,-2.85389487325099e-13
,71128.213,67145.419,-26273.702,4.46457250904568e-13,1.41283488190157e-13,-1.41283488190157e-13
