,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,638.372,20.432,-27.207,5.77780897173555e-11,1.30055075306747e-11,-1.30055075306747e-11
1,679.116,27.326,-20.312,7.15207304520625e-11,1.43801610263225e-11,-1.43801610263225e-11
2,3882.412,24.61,-28.043,2.78578409514864e-11,6.27085006400399e-12,-6.27085006400399e-12
3,3929.941,24.72,-22.919,3.08718737512258e-11,6.90316140577832e-12,-6.90316140577832e-12
4,3973.577,18.694,-18.916,4.31023075507862e-11,9.63796580938225e-12,-9.63796580938225e-12
5,4011.965,22.93,-19.694,4.62650438103287e-11,9.92365985727909e-12,-9.92365985727909e-12
6,4065.478,27.086,-30.582,3.13806615933202e-11,6.84782341932309e-12,-6.84782341932309e-12
7,4118.364,21.839,-25.8,3.32091318904778e-11,7.45053075414318e-12,-7.45053075414318e-12
8,4177.012,38.411,-36.809,1.98019988461583e-11,4.45746586964616e-12,-4.45746586964616e-12
9,4238.084,29.992,-22.661,2.81241146403379e-11,6.33078647139222e-12,-6.33078647139222e-12
10,4290.371,20.329,-22.295,3.63352476079241e-11,8.15188071114334e-12,-8.15188071114334e-12
11,4340.57,22.784,-29.87,2.96342105912469e-11,6.50787851069763e-12,-6.50787851069763e-12
12,4391.918,21.582,-28.564,2.87275149915366e-11,6.44507037409929e-12,-6.44507037409929e-12
13,4435.298,18.319,-21.798,3.45180695047839e-11,7.74419517386977e-12,-7.74419517386977e-12
14,4506.262,65.195,-52.645,1.9644696581119e-11,3.40898493415316e-12,-3.40898493415316e-12
15,5897.761,24.852,-27.802,2.82005540864752e-11,6.32683938429719e-12,-6.32683938429719e-12
16,5967.649,32.69,-45.036,1.98709071993986e-11,4.37770650980943e-12,-4.37770650980943e-12
17,6021.395,24.075,-21.056,3.44247527833516e-11,7.55990157883796e-12,-7.55990157883796e-12
18,6089.07,29.113,-43.599,2.03481126732911e-11,4.59574128565566e-12,-4.59574128565566e-12
19,6151.739,49.184,-33.557,1.75017667309201e-11,3.96616919156584e-12,-3.96616919156584e-12
20,6229.373,34.233,-28.45,2.55091325256146e-11,5.61984790226045e-12,-5.61984790226045e-12
21,6280.895,20.32,-17.289,4.21890088105803e-11,9.43374851809558e-12,-9.43374851809558e-12
22,6329.022,42.399,-27.806,2.29966011184231e-11,5.19391701503838e-12,-5.19391701503838e-12
23,6433.807,55.457,-62.386,1.44610418892801e-11,2.56720998959967e-12,-2.56720998959967e-12
24,9812.209,23.705,-36.471,2.05192780903263e-11,4.62285867522722e-12,-4.62285867522722e-12
25,9864.135,29.447,-28.222,2.05510872339569e-11,4.49530023105812e-12,-4.49530023105812e-12
26,9933.022,35.78,-39.44,1.46607193197219e-11,3.20685325682805e-12,-3.20685325682805e-12
27,10004.89,24.086,-36.089,1.7531478315332e-11,3.97973569049232e-12,-3.97973569049232e-12
28,10046.394,25.207,-17.417,2.45121157381832e-11,5.49479083395034e-12,-5.49479083395034e-12
29,10102.449,26.82,-30.848,1.8564193230591e-11,4.06069331678148e-12,-4.06069331678148e-12
