time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
1293.91,3426.219,-465.298,6.74623898924673e-12,9.75394258172522e-13,-9.75394258172522e-13
17540.753,10337.479,-7449.563,6.35264436734478e-13,1.17138186657604e-13,-1.17138186657604e-13
62554.418,11049.784,-6630.19,1.02019372754141e-13,4.67243252911846e-14,-3.68003153045576e-14
