,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,4681.53,24.082,-21.049,1.47647573285057e-10,3.31187424896369e-11,-3.31187424896369e-11
1,4730.593,32.688,-24.98,1.09678040955509e-10,2.42960184175462e-11,-2.42960184175462e-11
2,4795.683,15.237,-32.402,1.19238215700863e-10,2.62548650009779e-11,-2.62548650009779e-11
3,4836.856,26.717,-25.936,1.02727189786344e-10,2.25514634194973e-11,-2.25514634194973e-11
4,4895.008,28.741,-31.434,8.50964633816748e-11,1.92086360969011e-11,-1.92086360969011e-11
5,4951.356,30.061,-27.607,9.29792136973897e-11,2.04729313276173e-11,-2.04729313276173e-11
6,5015.619,20.959,-34.202,9.5192732345102e-11,2.13526357432999e-11,-2.13526357432999e-11
7,5065.015,21.709,-28.438,1.05341743882912e-10,2.37785537716652e-11,-2.37785537716652e-11
8,5118.753,28.147,-32.029,9.46533090125931e-11,2.06550463769851e-11,-2.06550463769851e-11
9,5174.638,22.408,-27.739,1.13572926751695e-10,2.50074348035086e-11,-2.50074348035086e-11
10,5216.467,20.696,-19.421,1.3379018040067e-10,3.01049924425036e-11,-3.01049924425036e-11
11,5253.706,16.052,-16.543,1.59700853313695e-10,3.58224140279451e-11,-3.58224140279451e-11
12,5289.799,32.612,-20.041,9.43876250111851e-11,2.13059076587056e-11,-2.13059076587056e-11
13,5352.224,25.348,-29.813,9.26490750271156e-11,2.08475657254898e-11,-2.08475657254898e-11
14,5395.856,31.862,-18.284,1.04287348746989e-10,2.34663703685361e-11,-2.34663703685361e-11
15,5443.254,19.567,-15.536,1.52229354207462e-10,3.42541097225919e-11,-3.42541097225919e-11
16,5494.763,23.219,-31.942,9.01449312108328e-11,2.04127339858316e-11,-2.04127339858316e-11
17,5547.496,30.661,-29.514,8.31176945563174e-11,1.81377667742966e-11,-1.81377667742966e-11
18,5597.31,18.457,-19.152,1.31718269061838e-10,2.87432849388188e-11,-2.87432849388188e-11
19,5645.327,25.601,-29.56,8.93799593184963e-11,2.03038730151071e-11,-2.03038730151071e-11
20,5723.828,37.363,-52.9,6.37314985252983e-11,1.40329370893958e-11,-1.40329370893958e-11
21,5804.792,24.096,-43.601,7.97935043057863e-11,1.79548505897236e-11,-1.79548505897236e-11
22,5854.068,27.474,-25.18,9.85799781249082e-11,2.21821142090675e-11,-2.21821142090675e-11
23,5913.81,32.922,-32.268,8.21219609981733e-11,1.79204816412484e-11,-1.79204816412484e-11
24,5986.32,28.109,-39.589,7.8713670783342e-11,1.78241981623897e-11,-1.78241981623897e-11
25,6046.876,25.221,-32.447,9.7750240114225e-11,2.19954068756208e-11,-2.19954068756208e-11
26,6105.682,26.591,-33.585,9.58696438083091e-11,2.09830777562054e-11,-2.09830777562054e-11
27,6161.434,33.522,-29.161,8.81534095442168e-11,1.94103549917796e-11,-1.94103549917796e-11
28,6221.509,26.1,-26.554,1.00125149425935e-10,2.25298018953063e-11,-2.25298018953063e-11
29,6270.156,35.121,-22.547,9.24783293786021e-11,2.08091440044258e-11,-2.08091440044258e-11
30,6333.255,27.183,-27.978,1.022373931343e-10,2.26477528478333e-11,-2.26477528478333e-11
31,6413.182,50.047,-52.745,7.7120630849688e-11,1.4629625432968e-11,-1.4629625432968e-11
32,10444.538,23.452,-21.679,3.49295559354185e-11,7.83541535627334e-12,-7.83541535627334e-12
33,10484.908,20.691,-16.918,3.96406986179593e-11,8.86392586746012e-12,-8.86392586746012e-12
34,10521.296,14.391,-15.696,5.57759963543051e-11,1.21713180388494e-11,-1.21713180388494e-11
35,10556.491,19.313,-20.804,4.08251151071162e-11,9.15791239842379e-12,-9.15791239842379e-12
36,10596.484,19.437,-20.68,4.36467209961405e-11,9.82219866442083e-12,-9.82219866442083e-12
37,10636.724,19.315,-20.802,4.34574946431581e-11,9.81102322943155e-12,-9.81102322943155e-12
38,10682.237,18.932,-26.199,3.95293797635489e-11,8.73182922654194e-12,-8.73182922654194e-12
39,10714.831,13.919,-13.662,6.09619987215051e-11,1.36750325698848e-11,-1.36750325698848e-11
40,10748.679,12.666,-19.929,4.99274988829779e-11,1.11641280007685e-11,-1.11641280007685e-11
41,10801.027,25.508,-39.682,2.53304512025829e-11,5.57826183262373e-12,-5.57826183262373e-12
42,10850.231,13.914,-23.696,5.1824595993942e-11,1.1412790352637e-11,-1.1412790352637e-11
43,10888.908,27.891,-24.763,4.12404193609325e-11,9.08194846019538e-12,-9.08194846019538e-12
44,10937.353,22.07,-20.555,5.28964109696216e-11,1.19037396963346e-11,-1.19037396963346e-11
45,10975.341,16.677,-15.918,6.02902831622633e-11,1.3524347772183e-11,-1.3524347772183e-11
46,11022.393,19.771,-30.375,3.50892080030857e-11,7.70377964863441e-12,-7.70377964863441e-12
47,11061.839,22.95,-19.674,3.97851873436934e-11,8.9246367839873e-12,-8.9246367839873e-12
48,11098.953,10.908,-14.165,6.82654858062322e-11,1.53623774369173e-11,-1.53623774369173e-11
49,11133.674,18.812,-23.812,4.38367854765683e-11,9.37314531978165e-12,-9.37314531978165e-12
50,11177.015,20.602,-24.529,3.82129365132361e-11,8.36409264212035e-12,-8.36409264212035e-12
51,11213.91,13.795,-16.293,5.53042156937004e-11,1.21050503926374e-11,-1.21050503926374e-11
52,11248.533,26.811,-20.828,3.9015289045802e-11,8.56574261807838e-12,-8.56574261807838e-12
53,11301.432,29.073,-26.088,4.24077320507101e-11,9.06758604798329e-12,-9.06758604798329e-12
54,11344.862,15.731,-14.357,7.27283618872196e-11,1.55057401571259e-11,-1.55057401571259e-11
55,11378.48,17.215,-17.887,5.51762742591096e-11,1.17636229247182e-11,-1.17636229247182e-11
56,11416.123,19.689,-20.428,3.92057340618696e-11,8.87965344335985e-12,-8.87965344335985e-12
57,11461.627,21.823,-25.815,3.29024288449691e-11,7.40432252822263e-12,-7.40432252822263e-12
58,11505.831,20.244,-22.38,3.9834258601937e-11,8.77228510349975e-12,-8.77228510349975e-12
59,11542.494,18.683,-16.419,4.43115202506534e-11,1.00038313076149e-11,-1.00038313076149e-11
60,11588.446,27.893,-27.268,3.07564523808794e-11,6.73200733338484e-12,-6.73200733338484e-12
61,11635.388,23.574,-19.05,3.93761862126106e-11,8.83288676636633e-12,-8.83288676636633e-12
62,11674.128,17.429,-15.166,5.39508377182697e-11,1.21022832577309e-11,-1.21022832577309e-11
63,11704.342,14.796,-12.784,6.48861282597393e-11,1.45552898970363e-11,-1.45552898970363e-11
64,11733.426,15.8,-14.288,5.68614433053337e-11,1.27960264589628e-11,-1.27960264589628e-11
65,11765.042,14.271,-15.816,5.85137220217056e-11,1.27687409100556e-11,-1.27687409100556e-11
66,11808.496,23.47,-29.183,3.27552418815087e-11,7.1913594741842e-12,-7.1913594741842e-12
67,11846.255,18.307,-14.288,5.11359629917183e-11,1.14343531123509e-11,-1.14343531123509e-11
