,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,655.8,24.788,-32.88,1.51210965639935e-11,3.38118015621561e-12,-3.38118015621561e-12
1,716.012,29.766,-35.425,1.3795880867728e-11,3.02844186633328e-12,-3.02844186633328e-12
2,794.336,44.213,-48.558,8.87250335391389e-12,2.00472588283989e-12,-2.00472588283989e-12
3,867.29,33.942,-28.741,1.28794324831967e-11,2.87992885780745e-12,-2.87992885780745e-12
4,942.917,28.52,-41.685,1.13655199314763e-11,2.55198639387126e-12,-2.55198639387126e-12
5,1016.359,47.849,-44.922,8.70386754788713e-12,1.96251373279583e-12,-1.96251373279583e-12
6,1093.106,38.8,-28.898,1.23174234034883e-11,2.76572468168444e-12,-2.76572468168444e-12
7,1159.759,22.293,-27.853,1.70640709033695e-11,3.83152415223155e-12,-3.83152415223155e-12
8,1221.157,38.622,-39.105,1.16895841572771e-11,2.56607277431354e-12,-2.56607277431354e-12
9,1297.649,59.915,-37.87,1.21444359908418e-11,2.7266559104224e-12,-2.7266559104224e-12
10,1402.832,44.995,-45.268,1.79728191042267e-11,4.03523746843527e-12,-4.03523746843527e-12
11,1485.183,32.849,-37.356,1.43282723214776e-11,3.21723651077604e-12,-3.21723651077604e-12
12,1543.474,37.241,-25.442,1.68348689969615e-11,3.78006105491294e-12,-3.78006105491294e-12
13,1613.646,37.274,-32.931,1.46813505892489e-11,3.29651503457818e-12,-3.29651503457818e-12
14,1689.03,39.617,-38.109,1.2392665790788e-11,2.78261992068045e-12,-2.78261992068045e-12
15,1751.906,29.395,-23.259,1.71928878297458e-11,3.84444695457066e-12,-3.84444695457066e-12
16,1833.718,30.324,-52.417,1.07201965122695e-11,2.42220915828418e-12,-2.42220915828418e-12
17,1899.029,32.71,-34.987,1.29581259175723e-11,2.90354399030654e-12,-2.90354399030654e-12
18,1965.631,33.806,-33.892,1.27774938286132e-11,2.86306878127624e-12,-2.86306878127624e-12
19,2033.02,41.636,-33.583,1.80843954172088e-11,3.96953443398216e-12,-3.96953443398216e-12
20,2136.657,58.35,-62.001,1.25444686343265e-11,2.81647093983831e-12,-2.81647093983831e-12
21,2234.62,53.157,-39.613,1.63378700379718e-11,3.66816137446527e-12,-3.66816137446527e-12
22,2389.879,80.93,-102.102,1.52865235192114e-11,2.51308880781513e-12,-2.51308880781513e-12
23,6017.508,38.169,-42.066,1.03844426987e-11,2.33496900267328e-12,-2.33496900267328e-12
24,6094.258,29.117,-38.581,1.20617123779984e-11,2.70707966136621e-12,-2.70707966136621e-12
25,6174.606,39.032,-51.232,9.1257117624402e-12,2.05193981551425e-12,-2.05193981551425e-12
26,6263.483,40.419,-49.844,9.11643183717494e-12,2.04605358267355e-12,-2.04605358267355e-12
27,6348.843,47.829,-44.942,8.82224277553334e-12,1.98002763406967e-12,-1.98002763406967e-12
28,6457.302,39.663,-60.63,8.48058532922867e-12,1.89982583168496e-12,-1.89982583168496e-12
29,6552.67,47.095,-55.705,8.79928771012366e-12,1.97854227393625e-12,-1.97854227393625e-12
30,6629.709,27.725,-29.944,1.65909500446926e-11,3.71671341159336e-12,-3.71671341159336e-12
31,6718.236,69.579,-60.802,7.40846771981922e-12,1.66581294501171e-12,-1.66581294501171e-12
32,6841.666,33.904,-53.852,1.08615973560522e-11,2.37437099247141e-12,-2.37437099247141e-12
33,6918.522,44.805,-42.951,1.00107748899742e-11,2.24677652891438e-12,-2.24677652891438e-12
34,7020.782,52.867,-57.456,7.72200258962079e-12,1.74930424572727e-12,-1.74930424572727e-12
35,7113.763,57.671,-40.114,9.22929127110035e-12,2.01399677769642e-12,-2.01399677769642e-12
36,7229.576,39.643,-58.142,8.63076332978618e-12,1.94064961743191e-12,-1.94064961743191e-12
37,7325.569,48.958,-56.35,8.18940463212662e-12,1.84827250555653e-12,-1.84827250555653e-12
38,7442.564,49.807,-68.037,7.92348505161503e-12,1.73821823586338e-12,-1.73821823586338e-12
39,7562.796,95.058,-70.425,5.51513101424575e-12,1.23779252701385e-12,-1.23779252701385e-12
40,7699.944,30.622,-42.09,1.24570962785495e-11,2.79064554873316e-12,-2.79064554873316e-12
41,7779.791,48.56,-49.225,9.1115854606522e-12,2.04496591986228e-12,-2.04496591986228e-12
42,7869.669,53.959,-41.318,9.20386768764743e-12,2.07336339110557e-12,-2.07336339110557e-12
43,8014.982,79.144,-91.353,5.03901235763253e-12,1.14365159959918e-12,-1.14365159959918e-12
44,8182.505,74.581,-88.379,6.33573337535316e-12,1.29927551698897e-12,-1.29927551698897e-12
45,11859.056,92.838,-90.196,4.53495245504424e-12,9.96641849063297e-13,-9.96641849063297e-13
46,11997.121,40.023,-45.226,9.27687425081342e-12,2.08208712685704e-12,-2.08208712685704e-12
47,12123.701,56.36,-86.557,5.73484825750136e-12,1.28712059676546e-12,-1.28712059676546e-12
48,12246.066,59.361,-66.005,6.9144705982418e-12,1.55476378786949e-12,-1.55476378786949e-12
49,12347.647,60.58,-42.22,8.82328617304753e-12,1.98767637865334e-12,-1.98767637865334e-12
50,12488.13,83.073,-79.903,5.80168285076538e-12,1.3021204637249e-12,-1.3021204637249e-12
51,12683.891,92.912,-112.688,4.4811790190403e-12,1.00950323787651e-12,-1.00950323787651e-12
52,12868.858,78.442,-92.055,3.92134409872836e-12,1.03289349839838e-12,-1.03289349839838e-12
53,13004.797,60.347,-57.497,7.54010723365879e-12,1.69544298850089e-12,-1.69544298850089e-12
54,13129.894,68.138,-64.75,6.52865037578418e-12,1.47902931601663e-12,-1.47902931601663e-12
55,13265.432,67.994,-67.401,6.35230119885819e-12,1.42570110329957e-12,-1.42570110329957e-12
56,13434.119,82.341,-100.692,4.58281238791624e-12,1.03626657102389e-12,-1.03626657102389e-12
57,13601.113,68.294,-84.652,5.37884915824737e-12,1.22083910375473e-12,-1.22083910375473e-12
58,13755.211,62.127,-85.804,5.51079804854966e-12,1.24377269390579e-12,-1.24377269390579e-12
59,13938.924,101.55,-121.585,6.4172454993003e-12,1.09048485683982e-12,-1.09048485683982e-12
60,17635.176,56.708,-63.643,7.74966595713368e-12,1.73997007853448e-12,-1.73997007853448e-12
61,17808.133,81.83,-116.248,4.62460491488952e-12,1.04259164189527e-12,-1.04259164189527e-12
62,17971.514,71.395,-81.551,5.63677896556486e-12,1.27865920732281e-12,-1.27865920732281e-12
63,18145.737,90.236,-102.828,4.24288352008393e-12,9.54573474954632e-13,-9.54573474954632e-13
64,18303.135,60.712,-67.162,6.08168051289942e-12,1.36547046020353e-12,-1.36547046020353e-12
65,18464.786,82.095,-100.939,4.33443528390018e-12,9.7317565948254e-13,-9.7317565948254e-13
66,18614.247,93.102,-67.366,5.02407740786934e-12,1.13498183020664e-12,-1.13498183020664e-12
67,18797.018,103.395,-89.669,4.2963152879782e-12,9.6461722240348e-13,-9.6461722240348e-13
68,19003.749,114.8,-103.336,3.86810418569496e-12,8.75639653088288e-13,-8.75639653088288e-13
69,19233.04,96.124,-114.491,3.05386168174172e-12,8.08262269797104e-13,-8.08262269797104e-13
70,19412.584,102.121,-83.42,3.48639950771051e-12,9.1258075810245e-13,-9.1258075810245e-13
71,19648.821,176.774,-134.116,4.59019782038514e-12,8.10054483799127e-13,-8.10054483799127e-13
72,23426.594,97.345,-68.138,5.27963415441006e-12,1.18828395962199e-12,-1.18828395962199e-12
73,23634.523,112.567,-110.584,3.76733955894993e-12,8.67848889535549e-13,-8.67848889535549e-13
74,23843.185,119.535,-96.095,3.36685314186592e-12,8.76915788394258e-13,-8.76915788394258e-13
75,24092.29,91.075,-129.57,4.97838999725813e-12,1.12342269013865e-12,-1.12342269013865e-12
76,24313.013,101.026,-129.648,4.17988153740214e-12,1.05008859404981e-12,-1.05008859404981e-12
77,24512.282,82.283,-98.244,6.24470155727341e-12,1.39817515239793e-12,-1.39817515239793e-12
78,24705.677,112.039,-111.112,4.44286573789208e-12,1.02628367551212e-12,-1.02628367551212e-12
