,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,100.265,0.351,-0.334,4.29565388725862e-09,7.16465085748095e-10,-7.5456495806498e-10
1,100.989,0.346,-0.372,3.99287486330482e-09,6.59933348287841e-10,-6.95402152693109e-10
2,101.763,0.428,-0.428,3.26615196852195e-09,5.32268140747428e-10,-5.60604413438698e-10
3,102.593,0.59,-0.402,2.77915353758436e-09,4.67040192869682e-10,-4.90156844118668e-10
4,103.479,0.292,-0.295,4.8895388248922e-09,8.06469765032101e-10,-8.47627164251342e-10
5,104.069,0.285,-0.299,5.0551552734441e-09,8.15106081077037e-10,-8.59191583874939e-10
6,104.857,0.502,-0.503,2.78933135451053e-09,4.5485407598678e-10,-4.79149941895613e-10
7,105.83,0.554,-0.471,2.5831015580445e-09,4.27051166589705e-10,-4.48959039876097e-10
8,106.778,0.437,-0.394,3.10372907915235e-09,5.03662045842051e-10,-5.27505299081057e-10
9,107.597,0.426,-0.382,3.25316072389135e-09,5.159855209368e-10,-5.40437524619451e-10
10,108.517,0.435,-0.494,2.96607030953625e-09,4.69765916841736e-10,-4.9175774083225e-10
11,109.415,0.547,-0.464,2.80673845860285e-09,4.53231537031348e-10,-4.73959679674247e-10
12,110.538,0.572,-0.576,2.39681676323482e-09,3.84030370553999e-10,-4.0028123744943e-10
13,111.605,0.475,-0.495,2.71350179737596e-09,4.42125376972983e-10,-4.59830374997072e-10
14,112.677,0.507,-0.597,2.43868787663841e-09,3.81813674150954e-10,-3.97639682835147e-10
15,113.594,0.42,-0.41,3.23577953630943e-09,5.04321528565816e-10,-5.23979135951356e-10
16,114.504,0.413,-0.491,2.80145055466601e-09,4.61100377490683e-10,-4.76586956709611e-10
17,115.382,0.504,-0.465,2.68857159131239e-09,4.14982807879931e-10,-4.28407664917458e-10
18,116.315,0.404,-0.428,3.02164710173212e-09,4.73988595697069e-10,-4.87768180753455e-10
19,117.159,0.427,-0.44,2.99058653358929e-09,4.60918996871277e-10,-4.75352737681479e-10
20,118.011,0.403,-0.426,3.11484179363182e-09,4.82964893859533e-10,-5.0019600881708e-10
21,119.009,0.427,-0.594,2.44697066155119e-09,3.88425310328236e-10,-4.02951826946613e-10
22,119.931,0.467,-0.495,2.60684793990214e-09,4.04546424618561e-10,-4.19214244872211e-10
23,120.831,0.585,-0.432,2.460505222525e-09,3.80906133663854e-10,-3.9407660788082e-10
24,121.819,0.376,-0.403,3.20617115105907e-09,4.97219724896915e-10,-5.15020895951098e-10
25,122.685,0.493,-0.489,2.60593817838375e-09,4.11860220406889e-10,-4.26115366081166e-10
26,123.772,0.601,-0.594,2.30150453004653e-09,3.56210824097949e-10,-3.68475055371944e-10
27,124.858,0.506,-0.485,2.75226866077666e-09,4.34316257645979e-10,-4.48884584806743e-10
28,125.814,0.43,-0.45,2.97173385892054e-09,4.68369397753166e-10,-4.83673136198689e-10
29,126.944,0.599,-0.699,1.97284928553565e-09,3.04196002674461e-10,-3.13824739880532e-10
30,128.174,0.618,-0.631,2.03377943364103e-09,3.13761933486178e-10,-3.23819599614932e-10
31,129.38,0.477,-0.587,2.37036541304121e-09,3.63823527410638e-10,-3.74011630625496e-10
32,130.31,0.545,-0.453,2.45018344238655e-09,3.89432501662886e-10,-3.98297156069324e-10
33,131.485,0.545,-0.631,2.07925530431117e-09,3.32299311949652e-10,-3.41365929044796e-10
34,132.958,1.051,-0.928,1.26997269039659e-09,1.96539037684393e-10,-2.03292345173119e-10
35,134.49,0.435,-0.482,2.73122223027642e-09,4.2002031323917e-10,-4.32450028228728e-10
36,135.66,0.715,-0.735,1.72627047017291e-09,2.64602371572062e-10,-2.71709318298643e-10
37,136.79,0.428,-0.416,2.97458705684502e-09,4.55338488647641e-10,-4.67043662727593e-10
38,137.918,0.667,-0.7,1.83651922415455e-09,2.81572564129444e-10,-2.89192109686315e-10
39,139.289,0.623,-0.704,1.89076147041093e-09,2.8942093044268e-10,-2.96849269268308e-10
40,140.445,0.486,-0.533,2.35026192090736e-09,3.81707543449257e-10,-3.90692399040972e-10
