,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,75715.078,132.166,-93.492,2.79342026221793e-12,7.27975012237046e-13,-7.27975012237046e-13
1,76075.392,165.501,-228.147,1.59421315310985e-12,4.1740064225197e-13,-4.1740064225197e-13
2,76530.549,337.166,-289.656,1.88813712188575e-12,3.60837375254042e-13,-3.60837375254042e-13
3,82462.667,164.321,-274.457,1.89795087120811e-12,4.37694426340433e-13,-4.37694426340433e-13
4,113202.056,3357.917,-2899.872,1.06447727769364e-12,2.78526655278477e-13,-2.78526655278477e-13
5,116991.671,375.652,-431.697,1.58927740591324e-12,3.08564662604221e-13,-3.08564662604221e-13
6,128019.143,449.553,-375.349,1.65465842848263e-12,3.09804021822897e-13,-3.09804021822897e-13
7,134009.874,457.749,-547.678,8.92344365144123e-13,2.07756823650476e-13,-2.07756823650476e-13
8,139664.66,564.162,-441.265,1.33744313707358e-12,2.51954821757244e-13,-2.51954821757244e-13
9,148874.224,3172.79,-3832.029,8.68158233607948e-13,1.51268449439456e-13,-1.51268449439456e-13
10,165880.076,8365.661,-8424.69,1.00595854024361e-12,1.95523293664228e-13,-1.95523293664228e-13
11,185702.936,6303.46,-5860.754,7.85313459019655e-13,1.81157718711347e-13,-1.81157718711347e-13
12,197726.7,458.614,-544.306,9.27717817649027e-13,2.29870555798029e-13,-2.29870555798029e-13
13,203460.885,605.046,-415.425,1.28783115643371e-12,2.7826971223597e-13,-2.7826971223597e-13
14,218090.632,3315.42,-8283.325,6.76938764114584e-13,1.40092508208338e-13,-1.40092508208338e-13
15,226679.268,546.397,-576.873,8.18373141850549e-13,2.15613728840566e-13,-2.15613728840566e-13
16,232535.094,450.764,-672.506,8.56306332346237e-13,2.21836798144548e-13,-2.21836798144548e-13
17,239451.934,5113.536,-1828.739,6.28229230251729e-13,1.65963874649542e-13,-1.65963874649542e-13
18,263371.347,9334.742,-13359.09,5.39001958941625e-13,1.42609350594202e-13,-1.42609350594202e-13
19,285300.11,5525.956,-7177.327,3.5747122076775e-13,8.18124027381932e-14,-8.18124027381932e-14
20,297903.736,4441.948,-2440.742,3.87756061633355e-13,9.36076966572246e-14,-9.36076966572246e-14
21,309814.596,4111.87,-2771.8,3.831482418863e-13,9.07013431506667e-14,-9.07013431506667e-14
22,321251.339,4255.107,-2628.738,3.35756998217573e-13,8.16946360883141e-14,-8.16946360883141e-14
23,338638.212,13807.489,-9632.431,2.4625220614365e-13,5.68977436961622e-14,-5.68977436961622e-14
24,375019.925,2507.497,-5537.143,2.63396703179631e-13,7.02341002751773e-14,-7.02341002751773e-14
25,385925.627,3179.667,-4899.633,2.89699870554826e-13,7.1999960778727e-14,-7.1999960778727e-14
26,396770.593,3917.007,-4164.612,4.01622777802383e-13,8.22194302043362e-14,-8.22194302043362e-14
27,413470.847,4555.754,-9344.653,2.86264688615671e-13,5.6866090433605e-14,-5.6866090433605e-14
28,428016.773,12269.91,-6551.378,3.05395285433519e-13,7.81976422673872e-14,-7.81976422673872e-14
29,452441.678,6024.764,-7816.077,2.72716493905105e-13,6.75214250689287e-14,-6.75214250689287e-14
30,470665.575,5140.865,-6656.245,2.54521232543517e-13,6.57757934022676e-14,-6.57757934022676e-14
31,492936.704,17610.124,-13630.117,2.35604712012873e-13,4.44322832466135e-14,-4.44322832466135e-14
32,585221.861,15984.98,-11375.555,2.51823269180022e-13,5.54978243158673e-14,-5.54978243158673e-14
33,624594.273,7212.073,-11132.483,3.86427956610723e-13,1.03020201821105e-13,-1.03020201821105e-13
34,651772.286,14892.983,-15151.086,2.33110189828071e-13,5.18279728720089e-14,-5.18279728720089e-14
35,701915.724,10291.236,-19749.739,2.33367517641657e-13,5.72586993028813e-14,-5.72586993028813e-14
36,728563.983,6743.189,-11722.788,2.36590850631651e-13,5.61325633718925e-14,-5.61325633718925e-14
37,752074.149,12153.39,-12072.768,1.54472422272108e-13,4.02722773946751e-14,-4.02722773946751e-14
38,812565.899,4219.802,-14536.404,1.85022647234931e-13,4.92130189035124e-14,-4.92130189035124e-14
39,834308.928,17396.892,-13152.843,1.28725782409193e-13,2.99630784840783e-14,-2.99630784840783e-14
40,902697.937,24186.176,-29496.725,9.10726832344664e-14,1.93137641850479e-14,-1.93137641850479e-14
41,973393.489,10852.378,-13102.709,1.43656900468418e-13,3.61702265744759e-14,-3.61702265744759e-14
42,1003467.918,15937.308,-15006.736,1.02233589797842e-13,2.74048452872236e-14,-2.74048452872236e-14
43,1068241.768,9003.734,-27160.168,1.79894725583289e-13,4.53469518670982e-14,-4.53469518670982e-14
44,1118822.844,32163.597,-37241.662,8.35774811198547e-14,2.14601076770138e-14,-2.14601076770138e-14
45,1247567.046,65238.922,-89953.247,6.46073449828834e-14,1.66983363392774e-14,-1.66983363392774e-14
46,1393084.15,25021.73,-73982.262,4.46783241413155e-14,1.18403523448867e-14,-1.18403523448867e-14
47,1470429.192,51778.389,-48236.99,2.9015279757803e-14,8.36689546184329e-15,-8.36689546184329e-15
