,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,3717.351,54.301,-48.499,1.77637543920406e-11,4.03308339044571e-12,-4.03308339044571e-12
1,3819.463,54.989,-47.811,1.77491389587494e-11,4.00183878813612e-12,-4.00183878813612e-12
2,3922.23,52.514,-47.778,1.81331050283064e-11,4.08275187723765e-12,-4.08275187723765e-12
3,4007.033,37.916,-32.289,1.59092827520518e-11,3.60280459557218e-12,-3.60280459557218e-12
4,4099.871,55.4,-54.922,1.06219537021709e-11,2.33348726816215e-12,-2.33348726816215e-12
5,4182.196,25.728,-26.925,2.09068572152203e-11,4.68148285840018e-12,-4.68148285840018e-12
6,4236.321,46.823,-28.397,1.42779097819808e-11,3.21973596205032e-12,-3.21973596205032e-12
7,4346.785,46.681,-63.641,1.84367096186738e-11,4.16789009473792e-12,-4.16789009473792e-12
8,4430.645,40.547,-37.18,1.36494445973894e-11,3.07801406826139e-12,-3.07801406826139e-12
9,4502.009,21.837,-30.816,2.01885280859838e-11,4.54617790979603e-12,-4.54617790979603e-12
10,4592.318,49.372,-68.472,9.13036618951571e-12,2.06478116290621e-12,-2.06478116290621e-12
11,4683.132,31.269,-41.443,1.52413589223658e-11,3.43699840279409e-12,-3.43699840279409e-12
12,4763.145,23.968,-48.744,1.56731771140489e-11,3.5194398143983e-12,-3.5194398143983e-12
13,4829.077,28.241,-41.963,1.68631832263488e-11,3.80272821083398e-12,-3.80272821083398e-12
14,4887.366,42.664,-30.048,1.63021813742972e-11,3.67102677198278e-12,-3.67102677198278e-12
15,4966.338,28.882,-36.308,1.89116130148435e-11,4.05264256003406e-12,-4.05264256003406e-12
16,5034.511,48.465,-39.291,1.21530376172524e-11,2.73283632239106e-12,-2.73283632239106e-12
17,5116.292,31.874,-33.316,1.63966894902472e-11,3.69230786203395e-12,-3.69230786203395e-12
18,5192.845,50.598,-44.679,1.13351821172884e-11,2.54892598512025e-12,-2.54892598512025e-12
19,5270.118,30.993,-26.675,1.86995594395695e-11,4.21683872312887e-12,-4.21683872312887e-12
20,5333.472,42.859,-32.361,2.25331105861545e-11,4.94315034378444e-12,-4.94315034378444e-12
21,5427.298,44.311,-50.967,1.96532786639949e-11,4.44347671551079e-12,-4.44347671551079e-12
22,5508.514,30.792,-36.905,1.89537630565922e-11,4.14713208648354e-12,-4.14713208648354e-12
23,5593.398,33.664,-54.092,1.33209899133229e-11,2.95022871761042e-12,-2.95022871761042e-12
24,5667.876,39.42,-40.814,1.41495619284613e-11,3.18628604755351e-12,-3.18628604755351e-12
25,5740.236,37.264,-32.941,1.63535276070696e-11,3.67739439512518e-12,-3.67739439512518e-12
26,5822.865,42.391,-45.364,1.34112883724964e-11,2.95420876422097e-12,-2.95420876422097e-12
27,5899.319,31.127,-34.063,1.68857416015789e-11,3.82404079728656e-12,-3.82404079728656e-12
28,5973.773,39.415,-43.327,1.3393782121931e-11,3.02036098341055e-12,-3.02036098341055e-12
29,6042.493,33.378,-29.305,1.76582365195309e-11,3.97639156780023e-12,-3.97639156780023e-12
30,6112.198,33.877,-36.328,1.57054501866206e-11,3.53665097931893e-12,-3.53665097931893e-12
31,6216.18,77.822,-70.106,1.0790933238726e-11,2.01748813198294e-12,-2.01748813198294e-12
32,9560.662,47.671,-62.651,9.54776362797047e-12,2.15301905883777e-12,-2.15301905883777e-12
33,9670.087,43.553,-61.754,9.91405391739161e-12,2.25149795709203e-12,-2.25149795709203e-12
34,9800.913,75.704,-87.272,6.48942825157632e-12,1.46130334058586e-12,-1.46130334058586e-12
35,9927.594,54.33,-50.977,9.97413667665146e-12,2.27159625106252e-12,-2.27159625106252e-12
36,10069.325,83.095,-87.402,6.15239743760358e-12,1.40520310452675e-12,-1.40520310452675e-12
37,10210.684,29.493,-58.263,1.20890678412277e-11,2.7184120484623e-12,-2.7184120484623e-12
38,10296.503,71.546,-56.327,8.28584243777288e-12,1.86582353457761e-12,-1.86582353457761e-12
39,10425.111,63.289,-57.062,9.52151707778721e-12,2.10298419803977e-12,-2.10298419803977e-12
40,10562.889,78.457,-74.489,7.53192906493198e-12,1.70808658345266e-12,-1.70808658345266e-12
41,10713.189,113.698,-71.843,6.45252021678902e-12,1.45915943347028e-12,-1.45915943347028e-12
42,10889.133,65.626,-62.246,9.49707182535405e-12,2.14158821944052e-12,-2.14158821944052e-12
43,11060.925,94.42,-106.165,5.96116719341859e-12,1.34995516871281e-12,-1.34995516871281e-12
44,11201.826,48.796,-46.482,1.19125542635444e-11,2.67495693594952e-12,-2.67495693594952e-12
45,11348.549,65.048,-97.927,6.42674998682921e-12,1.46996499914103e-12,-1.46996499914103e-12
46,11500.889,58.132,-87.292,7.26426668200216e-12,1.64272599954333e-12,-1.64272599954333e-12
47,11620.148,51.702,-61.127,9.49783710417996e-12,2.13573404347337e-12,-2.13573404347337e-12
