,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,427.799,73.073,-67.337,6.19E-12,1.40E-12,-1.40E-12
1,561.725,62.005,-60.854,7.14E-12,1.60E-12,-1.60E-12
2,669.733,51.782,-46.003,8.95E-12,2.01E-12,-2.01E-12
3,779.16,32.619,-57.644,9.55E-12,2.15E-12,-2.15E-12
4,869.087,40.476,-57.309,8.87E-12,1.98E-12,-1.98E-12
5,961.714,38.113,-52.151,1.04E-11,2.34E-12,-2.34E-12
6,1040.037,37.516,-40.21,1.31E-11,2.94E-12,-2.94E-12
7,1128.426,41.899,-50.872,1.10E-11,2.49E-12,-2.49E-12
8,1231.216,64.474,-60.892,7.48E-12,1.70E-12,-1.70E-12
9,1356.721,64.335,-61.031,6.78E-12,1.53E-12,-1.53E-12
10,1468.535,42.785,-47.479,9.61E-12,2.16E-12,-2.16E-12
11,1575.906,60.78,-64.586,7.35E-12,1.63E-12,-1.63E-12
12,1746.924,186.115,-110.239,7.72E-12,1.30E-12,-1.30E-12
13,5278.529,97.928,-102.658,3.84E-12,9.75E-13,-9.75E-13
14,5562.026,102.772,-185.569,2.47E-12,6.47E-13,-6.47E-13
15,5807.584,145.555,-142.786,2.44E-12,6.42E-13,-6.42E-13
16,6122.315,99.108,-169.175,2.61E-12,6.82E-13,-6.82E-13
17,6327.864,109.188,-106.441,3.86E-12,9.22E-13,-9.22E-13
18,6559.497,120.764,-122.446,2.82E-12,7.40E-13,-7.40E-13
19,6819.302,104.168,-139.041,2.83E-12,7.40E-13,-7.40E-13
20,7087.832,164.097,-164.361,2.10E-12,5.56E-13,-5.56E-13
21,7470.283,224.917,-218.354,3.22E-12,6.07E-13,-6.07E-13
22,11449.044,284.711,-434.889,1.35E-12,3.57E-13,-3.57E-13
23,12104.562,215.905,-370.806,1.65E-12,4.31E-13,-4.31E-13
24,12688.84,784.984,-368.373,9.75E-13,2.41E-13,-2.41E-13
25,17140.576,225.35,-368.884,1.23E-12,3.26E-13,-3.26E-13
26,17667.906,247.123,-301.979,1.35E-12,3.56E-13,-3.56E-13
27,18199.639,239.418,-284.61,1.42E-12,3.74E-13,-3.74E-13
28,18797.157,468.509,-358.1,9.06E-13,2.50E-13,-2.50E-13
29,22792.192,350.474,-344.048,1.36E-12,3.19E-13,-3.19E-13
30,24185.169,881.449,-663.052,8.34E-13,1.68E-13,-1.68E-13
31,36383.395,10567.17,-8095.505,2.87E-13,7.61E-14,-7.61E-14
32,63146.088,8178.57,-11743.598,1.09E-13,2.77E-14,-2.77E-14
33,104588.321,15751.607,-3004.2037,3.96E-14,1.25E-14,-1.25E-14
