time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
227.30799998291,20.3399999999997,-20.3399999999997,8.88543105307973e-10,6.21171562201526e-10,-6.21171562201526e-10
267.987999982736,20.3399999999997,-20.3399999999997,1.46238655188714e-10,1.25661794596568e-10,-1.25661794596568e-10
329.148000020981,0.02,-0.02,1.40810912186733e-09,3.38868183793059e-10,-3.38868183793059e-10
410.227999982813,27.0199999999995,-27.0199999999995,2.58692000019969e-12,1.78588864537808e-12,-1.78588864537808e-12
437.288000006676,0.04,-0.04,3.37809151627882e-10,8.26084600711448e-11,-8.26084600711448e-11
498.648000020981,0.04,-0.04,1.41962081999098e-09,3.41338402904337e-10,-3.41338402904337e-10
692.007999982795,21.4799999999996,-21.4799999999996,1.85746373637704e-09,9.29445735269767e-10,-9.29445735269767e-10
734.967999982871,21.4799999999996,-21.4799999999996,1.11705358862537e-08,9.30647946589872e-09,-9.30647946589872e-09
928.347999989192,0.06,-0.06,5.23181088301183e-08,1.12920118723523e-08,-1.12920118723523e-08
1087.28799998282,20.6799999999996,-20.6799999999996,1.66462700433628e-09,6.06064506212222e-10,-6.06064506212222e-10
122.038,14.964,-10.109,1.07382561772057e-10,2.41439092869759e-11,-2.41439092869759e-11
149.392,15.191,-12.389,9.8888916530779e-11,2.22341943782145e-11,-2.22341943782145e-11
178.442,13.721,-13.859,8.797211836617e-11,1.97796584330343e-11,-1.97796584330343e-11
203.467,8.755,-11.304,1.43517130866839e-10,2.99611141574338e-11,-2.99611141574338e-11
223.429,8.852,-11.206,1.47639183767252e-10,3.0240395789617e-11,-3.0240395789617e-11
246.723,13.139,-14.442,1.02118527272442e-10,2.17989126122925e-11,-2.17989126122925e-11
270.591,9.329,-10.729,1.29083822294956e-10,2.81683942800617e-11,-2.81683942800617e-11
294.073,15.935,-14.153,8.28742579136903e-11,1.86334606262388e-11,-1.86334606262388e-11
321.212,11.362,-11.204,1.26037928825204e-10,2.69722609096435e-11,-2.69722609096435e-11
341.804,10.828,-9.231,1.29130753837651e-10,2.8993801086744e-11,-2.8993801086744e-11
369.02,16.207,-16.388,8.83607018370697e-11,1.88856526913611e-11,-1.88856526913611e-11
396.68,13.621,-11.452,1.02957770904842e-10,2.31809987825838e-11,-2.31809987825838e-11
422.783,10.083,-12.483,1.1626761322348e-10,2.60697353274625e-11,-2.60697353274625e-11
445.594,9.839,-12.727,1.20664981851715e-10,2.5725859868269e-11,-2.5725859868269e-11
480.613,14.937,-25.18,7.75644883125541e-11,1.55641205645586e-11,-1.55641205645586e-11
507.427,10.689,-11.877,1.16159856433241e-10,2.61173895039414e-11,-2.61173895039414e-11
526.217,6.943,-8.101,1.87229301976987e-10,3.90866122628661e-11,-3.90866122628661e-11
559.234,24.072,-26.075,4.79477536273673e-11,1.07805792467385e-11,-1.07805792467385e-11
596.173,14.714,-12.867,9.23222223780432e-11,2.07291591499669e-11,-2.07291591499669e-11
637.446,16.065,-26.56,6.24707687754733e-11,1.34023487556053e-11,-1.34023487556053e-11
665.668,12.916,-12.157,1.07472056114546e-10,2.29991419832023e-11,-2.29991419832023e-11
698.048,13.132,-19.463,7.81205557367989e-11,1.70472954767069e-11,-1.70472954767069e-11
728.43,15.345,-17.251,7.47398280324109e-11,1.67582898606975e-11,-1.67582898606975e-11
762.009,16.869,-18.234,7.13048387786589e-11,1.59661487859665e-11,-1.59661487859665e-11
796.807,12.158,-17.929,9.17996056859692e-11,2.0137517588877e-11,-2.0137517588877e-11
826.839,14.722,-17.874,8.71659705941994e-11,1.95445165597235e-11,-1.95445165597235e-11
859.33,19.84,-17.77,7.65679746604079e-11,1.677422441786e-11,-1.677422441786e-11
900.163,29.153,-20.993,5.50600266554092e-11,1.20623469481877e-11,-1.20623469481877e-11
948.78,23.161,-19.463,6.05132826956637e-11,1.3568391301979e-11,-1.3568391301979e-11
991.699,20.359,-19.758,6.73360143088394e-11,1.43919688509937e-11,-1.43919688509937e-11
1029.57,15.083,-17.512,7.4778193818275e-11,1.67669076394777e-11,-1.67669076394777e-11
1076.342,23.473,-31.688,4.6900085814636e-11,1.02881862458344e-11,-1.02881862458344e-11
1126.87,23.091,-27.055,5.07391684849758e-11,1.11596416815069e-11,-1.11596416815069e-11
1174.901,20.191,-24.94,5.95352773770899e-11,1.30256919853546e-11,-1.30256919853546e-11
1216.355,18.854,-21.263,6.0864385802477e-11,1.37036533742191e-11,-1.37036533742191e-11
1267.916,32.484,-32.706,3.83878276457907e-11,8.66696799471649e-12,-8.66696799471649e-12
1333.53,27.046,-33.13,4.23953038064489e-11,9.5717571205763e-12,-9.5717571205763e-12
1385.479,15.213,-24.904,6.34061658544461e-11,1.42366190056322e-11,-1.42366190056322e-11
1441.161,24.721,-40.469,4.30126379714257e-11,9.22784319648455e-12,-9.22784319648455e-12
1494.209,31.85,-28.326,4.24615829812532e-11,9.50773623644759e-12,-9.50773623644759e-12
1561.485,24.749,-35.427,4.47404501957842e-11,9.78873767795118e-12,-9.78873767795118e-12
1613.683,32.727,-27.449,4.56393453572702e-11,9.76686920455887e-12,-9.76686920455887e-12
1676.476,25.095,-30.066,4.73544742219109e-11,1.04015154581091e-11,-1.04015154581091e-11
1747.527,41.786,-45.957,2.88674032488388e-11,6.48161328262549e-12,-6.48161328262549e-12
5856.979,184.493,-219.185,4.78920329229239e-12,1.26160513867601e-12,-1.26160513867601e-12
6302.178,158.017,-260.706,4.87172368523442e-12,1.23711289730825e-12,-1.23711289730825e-12
6749.149,375.473,-288.955,5.37044645252789e-12,1.02858923069301e-12,-1.02858923069301e-12
12627.512,277.443,-291.715,3.04582238717822e-12,6.19220888382896e-13,-6.19220888382896e-13
26246.581,2544.326,-3149.032,9.84362167512554e-13,2.17131203279503e-13,-2.17131203279503e-13
89710.034,77754.482,-27361.02,1.28287619811802e-13,4.16218507776107e-14,-3.47979334941852e-14
