,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,338.253,79.246,-67.499,8.02E-12,1.84E-12,-1.84E-12
1,492.701,83.217,-75.201,7.23E-12,1.72E-12,-1.72E-12
2,654.31,82.037,-78.392,5.54E-12,1.80E-12,-1.80E-12
3,827.665,79.39,-91.319,4.85E-12,1.72E-12,-1.72E-12
4,1051.537,111.361,-119.311,3.91E-12,8.89E-13,-8.89E-13
5,1223.771,41.926,-60.873,9.33E-12,2.09E-12,-2.09E-12
6,1323.521,62.528,-57.823,8.11E-12,1.82E-12,-1.82E-12
7,1455.964,52.943,-69.915,8.12E-12,1.83E-12,-1.83E-12
8,1591.565,70.287,-82.658,6.57E-12,1.47E-12,-1.47E-12
9,1772.577,77.323,-110.725,5.41E-12,1.18E-12,-1.18E-12
10,1967.392,150.786,-117.492,6.22E-12,1.06E-12,-1.06E-12
11,5674.989,226.147,-196.035,3.15E-12,8.22E-13,-8.22E-13
12,6048.863,152.176,-147.727,2.57E-12,6.71E-13,-6.71E-13
13,6426.216,83.222,-225.177,2.46E-12,6.43E-13,-6.43E-13
14,6652.167,108.002,-142.729,3.07E-12,8.03E-13,-8.03E-13
15,6840,98.187,-79.831,4.43E-12,1.15E-12,-1.15E-12
16,7029.362,81.83,-91.174,4.65E-12,1.21E-12,-1.21E-12
17,7173.261,103.413,-62.069,6.65E-12,1.50E-12,-1.50E-12
18,7360.866,118.9,-84.191,4.15E-12,1.08E-12,-1.08E-12
19,7550.901,104.377,-71.135,4.97E-12,1.29E-12,-1.29E-12
20,7741.76,91.536,-86.482,4.87E-12,1.26E-12,-1.26E-12
21,7933.386,117.519,-100.09,5.61E-12,1.25E-12,-1.25E-12
22,11574.117,403.74,-310.491,2.68E-12,7.21E-13,-7.21E-13
23,12239.172,261.071,-261.315,4.07E-12,9.15E-13,-9.15E-13
24,12670.319,75.295,-170.076,3.87E-12,1.01E-12,-1.01E-12
25,12867.512,173.964,-121.898,2.73E-12,6.89E-13,-6.89E-13
26,13423.673,413.599,-382.196,1.62E-12,3.30E-13,-3.30E-13
27,17274.409,263.612,-276.117,3.57E-12,9.31E-13,-9.31E-13
28,18106.919,289.409,-568.898,1.39E-12,3.63E-13,-3.63E-13
29,18634.386,205.735,-238.058,1.90E-12,5.00E-13,-5.00E-13
30,19143.181,475.806,-303.06,1.37E-12,3.34E-13,-3.34E-13
31,23606.345,396.525,-817.93,8.60E-13,2.27E-13,-2.27E-13
32,24673.376,730.193,-670.506,8.81E-13,2.01E-13,-2.01E-13
33,29149.12,397.378,-580.488,9.46E-13,2.49E-13,-2.49E-13
34,30262.025,926.241,-715.527,6.44E-13,1.62E-13,-1.62E-13
35,35521.689,1450.634,-1169.346,6.35E-13,1.22E-13,-1.22E-13
36,76410.034,5182.1213,-1859.1814,9.22E-14,2.49E-14,-2.49E-14
37,256619.622,10891.0334,-12342.2833,2.66E-14,1.02E-14,-8.41E-15
