,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,413.113,77.487,-70.445,2.1569734838909e-11,4.84180614222776e-12,-4.84180614222776e-12
1,528.797,42.037,-38.197,2.71525418952231e-11,6.08321992274712e-12,-6.08321992274712e-12
2,610.923,30.116,-40.089,2.11399923803937e-11,4.75517991931821e-12,-4.75517991931821e-12
3,680.443,28.293,-39.405,2.41985027984197e-11,5.1684073183766e-12,-5.1684073183766e-12
4,745.245,31.189,-36.509,2.19828346841533e-11,4.95459528725611e-12,-4.95459528725611e-12
5,809.445,32.179,-33.012,2.29970724518756e-11,5.15246186975702e-12,-5.15246186975702e-12
6,865.41,26.36,-23.787,2.94533249156767e-11,6.66482120462093e-12,-6.66482120462093e-12
7,916.124,45.851,-24.354,2.10769880983151e-11,4.72227184760334e-12,-4.72227184760334e-12
8,1005.468,31.726,-43.493,2.03603547769294e-11,4.45135551932686e-12,-4.45135551932686e-12
9,1079.629,50.335,-42.435,1.66572045969203e-11,3.66241579651923e-12,-3.66241579651923e-12
10,1157.341,22.77,-27.376,2.89526922364182e-11,6.48681433706174e-12,-6.48681433706174e-12
11,1221.364,38.98,-41.253,1.85181745826425e-11,4.14078951402413e-12,-4.14078951402413e-12
12,1315.809,52.35,-55.464,1.40201056804516e-11,3.15364969808984e-12,-3.15364969808984e-12
13,1397.491,43.38,-29.332,2.08949111120979e-11,4.67224382484574e-12,-4.67224382484574e-12
14,1512.609,68.667,-71.738,1.63848213671657e-11,3.0032925481063e-12,-3.0032925481063e-12
15,5664.259,55.454,-57.376,1.09285418691717e-11,2.41580207102052e-12,-2.41580207102052e-12
16,5786.966,38.054,-67.253,1.09036600712035e-11,2.4602333218308e-12,-2.4602333218308e-12
17,5883.454,51.888,-58.434,1.00170340591966e-11,2.2550709628862e-12,-2.2550709628862e-12
18,5992.837,45.306,-57.494,1.0436145538087e-11,2.36009303446603e-12,-2.36009303446603e-12
19,6094.342,44.094,-56.199,1.08811078428984e-11,2.438567189512e-12,-2.438567189512e-12
20,6219.197,57.141,-80.762,7.9476171901134e-12,1.79325078682895e-12,-1.79325078682895e-12
21,6350.788,58.438,-74.45,8.4507321683864e-12,1.89816806384248e-12,-1.89816806384248e-12
22,6473.383,73.746,-64.157,8.25670127308871e-12,1.86298929843473e-12,-1.86298929843473e-12
23,6606.197,63.79,-59.069,9.39029587628379e-12,2.05793433738971e-12,-2.05793433738971e-12
24,6747.854,50.006,-77.867,8.99640108322068e-12,1.93383174262682e-12,-1.93383174262682e-12
25,6859.068,59.144,-61.208,8.6873874338181e-12,1.95573630225111e-12,-1.95573630225111e-12
26,6970.411,60.63,-52.2,9.42234761726157e-12,2.10690099125521e-12,-2.10690099125521e-12
27,7073.337,65.518,-42.297,9.84387315428597e-12,2.20611237328541e-12,-2.20611237328541e-12
28,7228.129,136.371,-89.274,7.24422223096122e-12,1.31251057871748e-12,-1.31251057871748e-12
29,11399.118,78.83,-66.595,7.50827078709965e-12,1.68565189582588e-12,-1.68565189582588e-12
30,11560.927,127.636,-82.979,5.10090419008985e-12,1.15446556538892e-12,-1.15446556538892e-12
31,11766.848,69.647,-78.285,7.23370867093959e-12,1.63717427710263e-12,-1.63717427710263e-12
32,11889.33,67.516,-52.835,8.84324213505181e-12,1.98536026892799e-12,-1.98536026892799e-12
33,12049.343,95.552,-92.497,5.75846384414352e-12,1.30065373136523e-12,-1.30065373136523e-12
34,12193.621,61.597,-48.725,1.02323729781569e-11,2.30185674164405e-12,-2.30185674164405e-12
35,12327.959,85.22,-72.741,7.40995678781739e-12,1.66357953997793e-12,-1.66357953997793e-12
36,12484.674,76.437,-71.495,7.72308573864392e-12,1.73387927924059e-12,-1.73387927924059e-12
37,12624.578,109.537,-63.467,6.5096466376532e-12,1.45852197332283e-12,-1.45852197332283e-12
38,12851.498,75.68,-117.383,6.24646160391184e-12,1.34151901321537e-12,-1.34151901321537e-12
39,13052.609,92.692,-125.431,8.30404378649889e-12,1.45083078746329e-12,-1.45083078746329e-12
40,16429.122,82.519,-100.516,4.75292351843837e-12,1.20637815302268e-12,-1.20637815302268e-12
41,16616.002,76.166,-104.361,6.07224613031218e-12,1.36877796158114e-12,-1.36877796158114e-12
42,16790.323,107.445,-98.156,5.20920069516554e-12,1.17900203284616e-12,-1.17900203284616e-12
43,16987.712,83.062,-89.944,6.14426431607865e-12,1.38501188189648e-12,-1.38501188189648e-12
44,17135.515,125.815,-64.741,4.97361245590023e-12,1.2236022268918e-12,-1.2236022268918e-12
45,17325.362,78.885,-64.032,8.66812182127009e-12,1.95392919771584e-12,-1.95392919771584e-12
46,17499.72,70.011,-95.472,7.92699004394121e-12,1.77966875225492e-12,-1.77966875225492e-12
47,17669.994,97.815,-100.263,4.52394151782447e-12,1.19035837714454e-12,-1.19035837714454e-12
48,17861.237,89.607,-93.428,6.07510519089284e-12,1.36390789368246e-12,-1.36390789368246e-12
49,18056.176,102.775,-105.332,4.06474371448805e-12,1.03433760434535e-12,-1.03433760434535e-12
50,18253.489,116.078,-94.537,5.09023499839152e-12,1.14510310924162e-12,-1.14510310924162e-12
51,18484.248,90.918,-114.682,4.67253228734677e-12,1.11877881512074e-12,-1.11877881512074e-12
52,18672.661,95.569,-97.495,4.76939268356351e-12,1.16223360505183e-12,-1.16223360505183e-12
53,18845.031,81.138,-76.801,6.81348228415887e-12,1.54209975466324e-12,-1.54209975466324e-12
54,22233.202,92.416,-123.214,3.82086788454613e-12,9.9329391055225e-13,-9.9329391055225e-13
55,22401.859,101.779,-76.241,4.62655791063158e-12,1.19864509327337e-12,-1.19864509327337e-12
56,22633.168,106.159,-129.53,3.52843058714029e-12,9.20418841356539e-13,-9.20418841356539e-13
57,22827.601,114.818,-88.275,5.6966318836128e-12,1.278693713812e-12,-1.278693713812e-12
58,23058.882,119.226,-116.463,3.8498773164142e-12,1.00255031827944e-12,-1.00255031827944e-12
59,23298.816,82.386,-120.707,4.60804921953923e-12,1.19998647785406e-12,-1.19998647785406e-12
60,23483.395,108.421,-102.194,5.7428039744512e-12,1.29070813602618e-12,-1.29070813602618e-12
61,23702.163,92.746,-110.347,5.70638099257612e-12,1.28088243726878e-12,-1.28088243726878e-12
62,23916.628,108.955,-121.719,3.61178221537848e-12,9.38939007760121e-13,-9.38939007760121e-13
63,24158.619,87.609,-133.035,3.67143808144991e-12,9.51193345594871e-13,-9.51193345594871e-13
64,24363.887,85.434,-117.659,5.36931303119657e-12,1.20522214961499e-12,-1.20522214961499e-12
65,24574.293,133.258,-124.973,3.36439451450059e-12,8.47850586614349e-13,-8.47850586614349e-13
66,28029.362,104.637,-138.573,3.58629490604574e-12,9.36663631322366e-13,-9.36663631322366e-13
67,28236.98,122.678,-102.981,5.18871139961749e-12,1.16880345323031e-12,-1.16880345323031e-12
68,28464.651,95.593,-104.993,4.54254440013201e-12,1.18057708376463e-12,-1.18057708376463e-12
69,28703.974,109.509,-143.73,3.74841902135785e-12,9.77395714590003e-13,-9.77395714590003e-13
70,28933.856,105.287,-120.372,4.38449336446033e-12,1.13391980491197e-12,-1.13391980491197e-12
71,29156.666,110.643,-117.523,4.24291118148644e-12,1.10089846697671e-12,-1.10089846697671e-12
72,29379.953,92.957,-112.644,6.14467174278006e-12,1.38414282966932e-12,-1.38414282966932e-12
73,29571.712,111.813,-98.802,4.43706351353395e-12,1.14564482744066e-12,-1.14564482744066e-12
74,29829.907,159.511,-146.382,2.96532871889463e-12,7.69407041235429e-13,-7.69407041235429e-13
75,30124.5,90.576,-135.082,4.05308149050225e-12,1.05336845339367e-12,-1.05336845339367e-12
76,30351.788,139.071,-136.712,3.5473083035795e-12,8.97801620017352e-13,-8.97801620017352e-13
77,39549.851,102.93,-95.148,4.7299702747285e-12,1.22987297698903e-12,-1.22987297698903e-12
78,39768.987,91.902,-116.206,4.51952752942956e-12,1.17103146500806e-12,-1.17103146500806e-12
79,40003.14,110.989,-142.25,3.53045065726389e-12,9.16364544379956e-13,-9.16364544379956e-13
80,40284.459,148.1,-170.33,2.68520809247107e-12,6.98200101298636e-13,-6.98200101298636e-13
81,40590.936,77.312,-158.377,3.63247092115899e-12,9.20181732890901e-13,-9.20181732890901e-13
82,40861.618,137.596,-193.371,2.47504845666998e-12,6.55083717318732e-13,-6.55083717318732e-13
83,41135.782,111.658,-136.567,3.43627584569696e-12,9.01423711849324e-13,-9.01423711849324e-13
84,41399.721,126.031,-152.282,3.17504942683637e-12,8.28483938305093e-13,-8.28483938305093e-13
85,41784.819,269.955,-259.067,3.15500774988688e-12,6.03588373765738e-13,-6.03588373765738e-13
86,45520.013,117.154,-133.578,3.56221259562833e-12,9.25884849982692e-13,-9.25884849982692e-13
87,45730.79,129.529,-93.623,3.96245320365542e-12,1.03335508988488e-12,-1.03335508988488e-12
88,45984.21,116.812,-123.891,3.61598568295751e-12,9.43000752293907e-13,-9.43000752293907e-13
89,46298.425,248.901,-197.403,1.91938345085959e-12,5.03915993345694e-13,-5.03915993345694e-13
90,46664.718,85.702,-117.392,4.19908362958549e-12,1.0877971696529e-12,-1.0877971696529e-12
91,46983.557,155.498,-233.137,2.13099662435864e-12,5.61360402534953e-13,-5.61360402534953e-13
92,47292.525,87.233,-153.47,3.50193832449268e-12,9.11736179223666e-13,-9.11736179223666e-13
93,47601.792,234.275,-222.035,2.68837585367132e-12,5.85036951903102e-13,-5.85036951903102e-13
94,51375.403,178.469,-162.526,2.8860296955573e-12,7.27502453507336e-13,-7.27502453507336e-13
95,51698.482,131.196,-144.609,3.32660259985996e-12,8.65582542127819e-13,-8.65582542127819e-13
96,52142.078,179.035,-312.4,1.79867246328152e-12,4.70620035397032e-13,-4.70620035397032e-13
97,52508.772,185.933,-187.658,2.32039870366995e-12,6.03100163126557e-13,-6.03100163126557e-13
