,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,6702.13,166.687,-194.367,2.4603666412786e-12,6.42804431918888e-13,-6.42804431918888e-13
1,7106.273,284.057,-237.456,1.80503414440727e-12,4.54831317114532e-13,-4.54831317114532e-13
2,11984.828,1184.436,-1414.315,9.14562189256016e-13,2.14566655047872e-13,-2.14566655047872e-13
3,17393.644,4906.076,-1042.879,1.15678365268889e-12,2.30745719114786e-13,-2.30745719114786e-13
4,40874.616,1194.872,-1267.297,7.18662010570074e-13,1.99768358548893e-13,-1.99768358548893e-13
5,46432.825,1416.943,-1168.083,5.69871111030419e-13,1.38861659851671e-13,-1.38861659851671e-13
6,51787.292,408.617,-611.86,8.89775831878171e-13,2.3432630948083e-13,-2.3432630948083e-13
7,52874.384,755.694,-678.475,7.15043222733867e-13,1.78374869274151e-13,-1.78374869274151e-13
8,58378.597,1033.056,-1474.244,6.2088271966164e-13,1.23320234731912e-13,-1.23320234731912e-13
9,64001.415,1189.775,-1377.718,6.3643630810929e-13,1.36467815386384e-13,-1.36467815386384e-13
10,69702.464,1268.537,-1013.106,5.69126990713661e-13,1.23216327453846e-13,-1.23216327453846e-13
11,77717.604,4176.283,-2931.055,5.23262949168179e-13,1.031638679161e-13,-1.031638679161e-13
12,118401.796,3576.438,-3550.229,3.77168946407281e-13,9.46557592524556e-14,-9.46557592524556e-14
13,131113.278,2444.58,-4741.9,3.16056493545031e-13,8.42430148635344e-14,-8.42430148635344e-14
14,146923.511,10032.752,-8972.133,3.08368273642179e-13,6.48256574350165e-14,-6.48256574350165e-14
15,218329.698,13269.556,-10997.113,2.56657740045513e-13,6.08374616350494e-14,-6.08374616350494e-14
16,281234.913,8618.784,-9100.591,1.78653529184413e-13,4.92792325711858e-14,-4.92792325711858e-14
17,321918.466,65980.515,-27957.933,1.74267340775418e-13,3.32412341891713e-14,-3.32412341891713e-14
18,551065.579,114393.82,-83434.644,8.39405713712946e-14,1.76800025179689e-14,-1.76800025179689e-14
19,976267.473,54410.524,-109421.293,1.04987803710001e-13,2.43505600794872e-14,-2.43505600794872e-14
20,1293643.838,112034.116,-188491.441,7.86629874993012e-14,1.98353303460921e-14,-1.98353303460921e-14
21,1569347.168,148031.445,-95433.787,6.87131462062572e-14,1.9804741707225e-14,-1.9804741707225e-14
22,1836727.217,176030.226,-102598.646,7.20903911743946e-14,1.65367739050003e-14,-1.65367739050003e-14
