time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
263.707999954181,21.6599999999996,-21.6599999999996,2.79588300980745e-08,1.65033244853985e-08,-1.65033244853985e-08
350.347999954301,21.6599999999996,-21.6599999999996,1.02588498389255e-08,4.67000639790731e-09,-4.67000639790731e-09
415.387999911308,0.02,-0.02,8.47888480304106e-08,2.11224491503899e-08,-2.11224491503899e-08
435.487999954271,20.0799999999997,-20.0799999999997,5.53384377253756e-10,3.12989877839315e-10,-3.12989877839315e-10
475.647999954258,20.0799999999997,-20.0799999999997,9.03312783480949e-11,7.50032525640118e-11,-7.50032525640118e-11
596.127999954218,20.0799999999997,-20.0799999999997,4.01218965547699e-06,1.83080135291057e-06,-1.83080135291057e-06
254.488,7.643,-4.893,4.90101395593143e-10,9.63403754299348e-11,-9.63403754299348e-11
272.49,12.207,-10.359,2.18937160001273e-10,4.8261332509268e-11,-4.8261332509268e-11
295.707,9.048,-11.01,2.92300879640005e-10,5.9891572543479e-11,-5.9891572543479e-11
315.243,12.078,-10.488,2.24883385267175e-10,4.93572225302556e-11,-4.93572225302556e-11
338.819,8.561,-11.497,2.44697558303296e-10,5.49647872662025e-11,-5.49647872662025e-11
357.648,7.283,-10.268,3.16583341201906e-10,6.60988808169035e-11,-6.60988808169035e-11
376.92,10.577,-11.989,2.1124496487219e-10,4.73787637968627e-11,-4.73787637968627e-11
401.596,10.974,-14.099,1.9683309294743e-10,4.42804156037085e-11,-4.42804156037085e-11
428.702,11.448,-16.132,1.939067249932e-10,4.25584871902133e-11,-4.25584871902133e-11
453.088,12.136,-12.937,2.1530863493135e-10,4.60936020602805e-11,-4.60936020602805e-11
481.434,13.877,-16.211,1.54914024604161e-10,3.49562104830406e-11,-3.49562104830406e-11
510.998,14.401,-15.686,1.81725148223973e-10,3.82941474957214e-11,-3.82941474957214e-11
532.646,10.304,-7.247,2.83873477894778e-10,6.3861378883044e-11,-6.3861378883044e-11
557.324,10.699,-14.374,2.05323768139525e-10,4.63311306971196e-11,-4.63311306971196e-11
577.129,10.953,-9.105,2.69003015608722e-10,5.88704447276976e-11,-5.88704447276976e-11
602.986,7.661,-14.904,2.54139395741886e-10,5.42571199978593e-11,-5.42571199978593e-11
620.28,10.426,-9.632,2.62621932434069e-10,5.89910251370579e-11,-5.89910251370579e-11
646.908,23.915,-16.202,1.36088674434868e-10,3.07550923350187e-11,-3.07550923350187e-11
683.631,9.758,-12.808,2.82107986465643e-10,6.18275010236377e-11,-6.18275010236377e-11
704.168,9.28,-10.779,3.27680777853017e-10,7.18153512569705e-11,-7.18153512569705e-11
736.958,19.113,-23.511,1.52262116055539e-10,3.20430648853687e-11,-3.20430648853687e-11
777.112,11.555,-21.04,1.80890855028143e-10,3.70639785466793e-11,-3.70639785466793e-11
800.657,18.098,-11.99,1.58283012313368e-10,3.57164211427638e-11,-3.57164211427638e-11
833.202,10.626,-14.447,2.06878247290074e-10,4.43498813037541e-11,-4.43498813037541e-11
854.219,14.678,-10.391,2.39424606201627e-10,4.72842386522962e-11,-4.72842386522962e-11
4375.192,54.934,-67.925,5.54802102906524e-11,1.22198951104223e-11,-1.22198951104223e-11
4482.204,38.185,-52.078,7.27531928948645e-11,1.63635447632582e-11,-1.63635447632582e-11
4574.201,43.975,-53.811,6.75587592565727e-11,1.52399120005098e-11,-1.52399120005098e-11
4657.626,33.261,-39.451,9.10041671935628e-11,2.0508626283235e-11,-2.0508626283235e-11
4769.543,61.755,-78.655,4.74988854145654e-11,1.07253269866385e-11,-1.07253269866385e-11
4914.51,79.764,-83.212,4.13180874588955e-11,9.34803851339546e-12,-9.34803851339546e-12
5054.98,44.602,-60.706,6.75299431812695e-11,1.51739042287083e-11,-1.51739042287083e-11
5154.933,39.926,-55.352,4.55088896779885e-11,1.02270777987444e-11,-1.02270777987444e-11
5240.829,39.28,-45.969,6.30376027376599e-11,1.41524302900678e-11,-1.41524302900678e-11
5351.823,56.159,-71.714,5.96259571018557e-11,1.34636349708979e-11,-1.34636349708979e-11
5480.104,55.751,-72.122,5.91980010562639e-11,1.30754146839362e-11,-1.30754146839362e-11
5606.837,54.384,-70.982,5.50452918605969e-11,1.24049639182097e-11,-1.24049639182097e-11
5717.954,46.068,-56.733,6.50129973932636e-11,1.46083513976831e-11,-1.46083513976831e-11
5869.748,162.55,-105.727,3.99102396915039e-11,7.03450194821547e-12,-7.03450194821547e-12
10014.993,29.601,-28.067,3.86542637850608e-11,8.69802338135041e-12,-8.69802338135041e-12
10090.33,34.499,-45.735,2.82836798162217e-11,6.35772321811376e-12,-6.35772321811376e-12
10174.821,35.257,-49.992,2.66949319230801e-11,6.00059880734849e-12,-6.00059880734849e-12
10248.418,36.88,-38.34,3.07795016548986e-11,6.889724417958e-12,-6.889724417958e-12
10309.827,23.11,-24.529,5.22791161880545e-11,1.14539474448625e-11,-1.14539474448625e-11
10368.017,35.125,-35.08,3.5199534950331e-11,7.92063729723731e-12,-7.92063729723731e-12
10448.879,47.034,-45.737,2.71637467550664e-11,5.9454125846809e-12,-5.9454125846809e-12
10530.999,27.597,-35.087,3.62320889129666e-11,8.14439948352121e-12,-8.14439948352121e-12
10598.643,22.636,-40.047,3.74102426023855e-11,8.22099585796119e-12,-8.22099585796119e-12
10648.851,25.082,-27.572,4.26495771074542e-11,9.54673591273095e-12,-9.54673591273095e-12
10714.027,30.111,-40.094,3.21158793059832e-11,7.21154492817388e-12,-7.21154492817388e-12
10781.672,30.164,-37.534,3.5538587501373e-11,7.80969386649297e-12,-7.80969386649297e-12
10874.803,59.891,-62.968,2.12568354362853e-11,4.54930252762705e-12,-4.54930252762705e-12
10970.152,44.776,-35.458,2.97378514662432e-11,6.68459902803664e-12,-6.68459902803664e-12
11037.099,55.557,-22.17,2.97593801815194e-11,6.73910679457722e-12,-6.73910679457722e-12
11147.278,43.164,-54.622,2.37318382221905e-11,5.3233303012543e-12,-5.3233303012543e-12
11234.761,43.436,-44.32,2.72544041263503e-11,5.98321338367403e-12,-5.98321338367403e-12
11332.316,48.682,-54.118,2.21593146405399e-11,4.99684735023596e-12,-4.99684735023596e-12
11429.844,56.461,-48.846,2.26843310352477e-11,5.11523669916734e-12,-5.11523669916734e-12
11520.613,38.405,-34.307,3.60615889024229e-11,7.90081610523737e-12,-7.90081610523737e-12
11636.56,67.866,-77.543,2.90317509593726e-11,5.08606923118975e-12,-5.08606923118975e-12
15786.773,51.825,-61.005,1.53377060932869e-11,3.46153562953848e-12,-3.46153562953848e-12
15876.569,34.741,-37.971,2.2980979014884e-11,5.19189910094581e-12,-5.19189910094581e-12
15977.223,49.425,-65.912,1.41834475283952e-11,3.19772745547373e-12,-3.19772745547373e-12
16063.614,35.746,-36.967,2.20767701981667e-11,4.94665378490469e-12,-4.94665378490469e-12
16141.196,55.95,-41.836,1.60369167038761e-11,3.61560108207605e-12,-3.61560108207605e-12
16238.993,48.416,-41.848,1.83418780766693e-11,4.11401548517248e-12,-4.11401548517248e-12
16332.765,59.951,-45.356,1.56294476265686e-11,3.53102992842565e-12,-3.53102992842565e-12
16430.964,36.972,-38.247,2.36974742056118e-11,5.19147831835951e-12,-5.19147831835951e-12
16538.477,67.362,-70.541,1.24154367503413e-11,2.81073426740979e-12,-2.81073426740979e-12
16653.95,54.688,-48.112,1.72870451429911e-11,3.89342599888507e-12,-3.89342599888507e-12
16805.351,66.264,-96.712,1.75830047092149e-11,3.9635715723326e-12,-3.9635715723326e-12
16922.029,54.893,-50.414,1.87972067685718e-11,4.12995022333543e-12,-4.12995022333543e-12
17080.312,74.63,-103.39,1.41651482114416e-11,3.12126756375467e-12,-3.12126756375467e-12
17197.427,37.749,-42.485,2.01467470505805e-11,4.51884049226531e-12,-4.51884049226531e-12
17338.434,92.31,-103.258,1.12364779762759e-11,2.18233727048485e-12,-2.18233727048485e-12
21607.268,74.508,-60.887,1.28403929740258e-11,2.88057035633303e-12,-2.88057035633303e-12
21767.835,89.454,-86.059,2.11235791437339e-11,4.76820788346968e-12,-4.76820788346968e-12
21909.263,50.826,-51.974,1.57905873367884e-11,3.45649765727573e-12,-3.45649765727573e-12
22012.215,53.182,-52.126,1.45916690759312e-11,3.28416356757099e-12,-3.28416356757099e-12
22121.793,56.433,-56.396,1.33849138590719e-11,3.03908968610641e-12,-3.03908968610641e-12
22232.343,53.698,-54.116,1.4627086129967e-11,3.22519669354513e-12,-3.22519669354513e-12
22362.986,68.48,-76.945,9.92788911814978e-12,2.22476888331347e-12,-2.22476888331347e-12
22522.415,77.041,-90.95,1.61830221375295e-11,3.66877331583632e-12,-3.66877331583632e-12
22657.222,50.049,-57.766,1.25061832608563e-11,2.80559414170409e-12,-2.80559414170409e-12
22764.264,48.315,-56.992,1.34000666540641e-11,2.93322216088417e-12,-2.93322216088417e-12
22891.015,64.481,-78.436,9.25973032689926e-12,2.0955326784512e-12,-2.0955326784512e-12
23001.747,28.968,-46.251,1.77287968083505e-11,3.99459988133546e-12,-3.99459988133546e-12
23135.016,96.279,-104.301,8.28571465197508e-12,1.67751379724093e-12,-1.67751379724093e-12
27343.701,86.301,-111.777,9.33907793530854e-12,2.11400125868575e-12,-2.11400125868575e-12
27525.212,105.377,-95.209,9.40884901568417e-12,2.12503706691254e-12,-2.12503706691254e-12
27700.877,85.166,-70.289,1.17513275133634e-11,2.65706532674694e-12,-2.65706532674694e-12
27878.018,86.045,-91.975,1.0121223138022e-11,2.2833786452714e-12,-2.2833786452714e-12
28046.751,102.854,-82.688,9.54862347792604e-12,2.15901676362763e-12,-2.15901676362763e-12
28256.231,88.945,-106.626,9.0298028444326e-12,2.05088096674924e-12,-2.05088096674924e-12
28608.244,268.469,-263.068,6.52723824012709e-12,1.06390025634891e-12,-1.06390025634891e-12
38650.839,88.724,-111.862,4.78071703128277e-12,1.25214497117717e-12,-1.25214497117717e-12
38856.357,83.792,-116.794,6.76256273835863e-12,1.48431041876842e-12,-1.48431041876842e-12
39127.936,160.732,-187.786,2.76322754655063e-12,7.22247297415602e-13,-7.22247297415602e-13
39400.726,78.498,-112.058,5.22910308016389e-12,1.37099348908182e-12,-1.37099348908182e-12
39608.28,124.184,-129.056,3.99020860978831e-12,1.04295343986707e-12,-1.04295343986707e-12
39813.005,94.973,-80.54,8.63382599679468e-12,1.8535485640376e-12,-1.8535485640376e-12
40067.288,189.189,-159.311,6.69720591726456e-12,1.15683888584072e-12,-1.15683888584072e-12
44569.375,71.608,-88.861,9.39074010739616e-12,2.11616449083853e-12,-2.11616449083853e-12
44808.608,170.859,-167.625,3.3007296553926e-12,8.71065716236356e-13,-8.71065716236356e-13
61647.22,91.72,-116.388,4.85075995298078e-12,1.2690173863017e-12,-1.2690173863017e-12
61901.786,133.018,-162.846,3.40309129497834e-12,8.93925616404529e-13,-8.93925616404529e-13
62175.256,132.846,-140.452,3.69188140912811e-12,9.68796129831051e-13,-9.68796129831051e-13
62506.74,84.689,-198.638,3.55235232225563e-12,9.31232306132955e-13,-9.31232306132955e-13
62713.999,98.074,-122.57,4.53290766115231e-12,1.19436413493408e-12,-1.19436413493408e-12
63039.833,228.558,-227.76,3.37344385781217e-12,7.12269383173361e-13,-7.12269383173361e-13
67686.818,324.271,-513.173,1.79834104831558e-12,4.57411109647894e-13,-4.57411109647894e-13
68452.604,446.064,-441.515,2.30757846134664e-12,5.00518447787371e-13,-5.00518447787371e-13
73013.516,164.118,-149.297,3.25465610082078e-12,8.48663307309572e-13,-8.48663307309572e-13
73347.799,210.948,-170.165,2.66714657708221e-12,6.95872764026484e-13,-6.95872764026484e-13
73636.857,135.011,-78.111,4.79385572332214e-12,1.24638815688529e-12,-1.24638815688529e-12
73950.402,237.681,-178.533,2.44069552681766e-12,6.3939671714641e-13,-6.3939671714641e-13
74310.493,213.558,-122.409,3.45608741320628e-12,8.49017318224309e-13,-8.49017318224309e-13
78770.534,211.286,-242.536,3.14762702555231e-12,8.21093959061668e-13,-8.21093959061668e-13
96205.137,371.858,-365.288,2.24811519727465e-12,5.42262980432041e-13,-5.42262980432041e-13
101768.23,267.159,-251.856,2.37410574000961e-12,6.05588367196441e-13,-6.05588367196441e-13
102296.534,420.837,-261.144,1.68072915366647e-12,4.44185704914505e-13,-4.44185704914505e-13
113507.136,11752.464,-6396.117,8.94963934186584e-13,1.88725592184931e-13,-1.88725592184931e-13
145101.683,14776.175,-9082.035,9.23145240580161e-13,1.89513269381951e-13,-1.89513269381951e-13
181826.106,23652.349,-10565.481,1.49019540578586e-12,3.12328904377006e-13,-3.12328904377006e-13
253452.095,20785.858,-14619.017,6.08794105572851e-13,1.17600693737825e-13,-1.17600693737825e-13
370070.625,41507.642,-67382.791,2.51153761315142e-13,5.3985877228949e-14,-5.3985877228949e-14
564315.416,189503.375,-91356.544,8.26531523411506e-14,2.42913691504607e-14,-2.42913691504607e-14
825799.226,70340.345,-10136.353,1.38665646787153e-13,6.30762863185021e-14,-4.96792058163309e-14
