time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
88.59,1.694,-1.914,6.52918139590449e-10,1.19206114654286e-10,-1.19206114654286e-10
92.34,2.633,-2.055,5.02024939514954e-10,9.16568851529147e-11,-9.16568851529147e-11
96.803,3.436,-1.83,6.25063329891654e-10,9.64494736383472e-11,-9.64494736383472e-11
102.427,2.718,-2.189,4.78718004915319e-10,8.74016313434753e-11,-8.74016313434753e-11
107.48,2.138,-2.335,5.20659175163938e-10,9.50590423376535e-11,-9.50589720239144e-11
112.467,2.565,-2.849,4.21497151448931e-10,7.98157396268982e-11,-7.98157396268982e-11
116.959,2.796,-1.927,4.93744747360429e-10,9.34967230619802e-11,-9.34966493612103e-11
121.666,1.728,-1.911,6.43377422320933e-10,1.21831556847626e-10,-1.2183148288081e-10
126.113,1.999,-2.719,4.98673955930313e-10,9.10451208034566e-11,-9.10450483938813e-11
130.665,1.39,-2.553,5.69171932277784e-10,1.07779812893934e-10,-1.07779741990314e-10
135.288,2.664,-3.234,3.8211538189538e-10,7.23582742602937e-11,-7.23582742602937e-11
140.846,2.235,-2.894,4.45517335029549e-10,8.43642264358602e-11,-8.43642264358602e-11
145.197,2.375,-2.116,5.28017056400452e-10,9.64024263787416e-11,-9.64023534184001e-11
150.068,1.985,-2.496,5.19875401281111e-10,9.491595611562e-11,-9.49158844229868e-11
155.224,2.685,-3.17,3.80442048656121e-10,7.20414610111978e-11,-7.20413906333976e-11
160.829,3.865,-2.92,3.30567898867984e-10,6.03532389489401e-11,-6.03532251443265e-11
167.406,2.857,-2.711,3.83778494733344e-10,7.26732020011044e-11,-7.26732020011044e-11
186.585,7.352,-10.199,3.57500291912295e-10,7.66447715423123e-11,-7.66447715423123e-11
202.52,8.968,-8.583,3.46564908575481e-10,7.61804106957951e-11,-7.61804106957951e-11
223.677,10.377,-12.189,2.59116582891867e-10,5.85659892742906e-11,-5.85659892742906e-11
243.024,8.582,-8.97,3.33918192807789e-10,7.53565444475564e-11,-7.53565444475564e-11
262.583,9.081,-10.978,3.15479163823426e-10,6.91447706397035e-11,-6.91447706397035e-11
284.112,12.625,-12.448,2.67088419784227e-10,5.75019915223335e-11,-5.75019915223335e-11
306.227,8.062,-9.49,3.43985958173667e-10,7.73901762861321e-11,-7.73901762861321e-11
329.593,9.768,-15.305,3.15823196478253e-10,6.3319295461169e-11,-6.3319295461169e-11
350.466,11.461,-11.105,2.86736683327142e-10,6.43126223882818e-11,-6.43126223882818e-11
382.682,9.332,-20.755,2.23120544370238e-10,5.01977761850154e-11,-5.01977761850154e-11
404.862,12.226,-12.847,2.64082382076774e-10,5.91409026726386e-11,-5.91409026726386e-11
427.686,14.475,-10.598,2.63422100058755e-10,5.89930398095482e-11,-5.89930398095482e-11
460.556,14.2,-18.395,2.32706070489065e-10,4.77438662393988e-11,-4.77438662393988e-11
491.071,21.295,-16.315,1.64269310824086e-10,3.67317374270657e-11,-3.67317374270657e-11
529.169,15.792,-16.803,2.04872387851743e-10,4.50341767860033e-11,-4.50341767860033e-11
564.162,23.423,-19.201,1.73665687584205e-10,3.71804412172736e-11,-3.71804412172736e-11
617.155,18.069,-29.57,1.45184227523565e-10,3.27138759616268e-11,-3.27138759616268e-11
655.702,17.132,-20.478,1.87135327021857e-10,4.20372383125079e-11,-4.20372383125079e-11
687.595,12.819,-14.761,2.48106314485677e-10,5.58190917544478e-11,-5.58190917544478e-11
724.79,23.263,-24.376,1.4051219868675e-10,3.08416323759308e-11,-3.08416323759308e-11
773.265,22.428,-25.211,1.2895492977993e-10,2.90123511093074e-11,-2.90123511093074e-11
817.48,25.852,-21.787,1.28335115107291e-10,2.88728940725194e-11,-2.88728940725194e-11
865.878,20.078,-22.547,1.50703383976061e-10,3.29340551965325e-11,-3.29340551965325e-11
908.194,17.879,-22.238,1.50005585489552e-10,3.36449902004386e-11,-3.36449902004386e-11
953.323,27.91,-27.25,1.13531872437107e-10,2.48832079651138e-11,-2.48832079651138e-11
1031.662,42.337,-50.429,8.01766245716055e-11,1.6114040024022e-11,-1.6114040024022e-11
4728.628,85.739,-57.178,1.28445651980818e-11,2.8850678994731e-12,-2.8850678994731e-12
4871.285,65.941,-56.918,1.49370067170169e-11,3.35884038366419e-12,-3.35884038366419e-12
5002.337,85.329,-65.111,1.19526234784915e-11,2.69687086893019e-12,-2.69687086893019e-12
5195.165,75.534,-107.5,9.79577894925671e-12,2.22026540281143e-12,-2.22026540281143e-12
5356.711,71.95,-86.011,1.13376203680603e-11,2.54945634480538e-12,-2.54945634480538e-12
5544.126,105.179,-115.465,8.00040173887166e-12,1.8030917514873e-12,-1.8030917514873e-12
5727.269,100.056,-77.964,9.72458006455656e-12,2.19664142301645e-12,-2.19664142301645e-12
5933.584,81.789,-106.26,1.0065574778348e-11,2.2106486471647e-12,-2.2106486471647e-12
6118.09,80.317,-102.717,9.86860897202582e-12,2.23170239773484e-12,-2.23170239773484e-12
6307.562,81.401,-109.155,7.28092734318987e-12,1.89693675071955e-12,-1.89693675071955e-12
6611.993,198.184,-223.03,7.90444405635682e-12,1.33486246291906e-12,-1.33486246291906e-12
10873.635,256.655,-202.185,2.96080699367854e-12,7.76281019071559e-13,-7.76281019071559e-13
11322.704,58.317,-192.415,5.44351211339991e-12,1.42233031581131e-12,-1.42233031581131e-12
11582.858,104.056,-201.837,4.44993128137555e-12,1.16007406629192e-12,-1.16007406629192e-12
16103.378,57157.558,-4416.463,4.83866628591566e-13,9.13384182636173e-14,-9.13384182636173e-14
