"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
136.602,1.557,-1.727,1.6609195487572e-9,2.53681477871832e-10,-2.53681367350169e-10
139.612,1.529,-1.453,1.88268179808868e-9,2.80654250238987e-10,-2.80654026707085e-10
142.93,2.004,-1.789,1.4979833507244e-9,2.2330660444584e-10,-2.23306491323302e-10
146.962,1.928,-2.027,1.42746564536534e-9,2.18024615411476e-10,-2.18024501039647e-10
150.691,2.289,-1.802,1.37751138693735e-9,2.05347725473369e-10,-2.0534761331635e-10
155.186,1.565,-2.207,1.45078399025516e-9,2.16270666840328e-10,-2.16270557226746e-10
158.578,1.803,-1.826,1.42398646184757e-9,2.17493347102638e-10,-2.17493239367543e-10
161.67,1.643,-1.289,1.76627373297828e-9,2.63301128800506e-10,-2.63300916649e-10
165.117,1.877,-1.804,1.38630656400186e-9,2.06658781539766e-10,-2.06658677012334e-10
169.299,2.203,-2.305,1.11426971100393e-9,1.66105895674728e-10,-1.66105895674728e-10
173.298,1.741,-1.796,9.61667598630782e-10,1.82103801492772e-10,-1.82103694185859e-10
176.949,1.967,-1.91,1.38378833864077e-9,2.06283447733818e-10,-2.06283337841755e-10
180.976,1.635,-2.061,1.32030237411289e-9,2.01657103115002e-10,-2.01657001400004e-10
185.121,1.712,-2.51,7.1896839048557e-10,1.46691821752024e-10,-1.46691821752024e-10
188.908,1.627,-2.075,9.13790593940801e-10,1.6683486986062e-10,-1.66834765900707e-10
192.634,1.842,-2.099,8.87903991892405e-10,1.62108598238871e-10,-1.62108598238871e-10
196.193,1.618,-1.717,1.08591130832074e-9,1.98259714054424e-10,-1.98259602800816e-10
199.773,2.27,-1.963,7.90345215258521e-10,1.61254877180727e-10,-1.61254877180727e-10
204.137,1.482,-2.094,9.52143745814648e-10,1.80300271916285e-10,-1.80300271916285e-10
207.715,2.373,-2.097,7.19549606340619e-10,1.41394740843994e-10,-1.41394636591268e-10
212.062,1.785,-1.975,1.40513325649096e-9,2.09465439875146e-10,-2.09465223424408e-10
215.901,3.268,-2.053,1.04106735877501e-9,1.55193557000729e-10,-1.55193443496984e-10
221.136,2.036,-1.967,8.6972415028263e-10,1.58789415131778e-10,-1.58789415131778e-10
225.16,1.899,-1.989,8.39199350774524e-10,1.53216417330981e-10,-1.53216317085617e-10
228.638,1.974,-1.578,9.70444795131236e-10,1.71552354770274e-10,-1.71552255443259e-10
232.206,1.772,-1.594,9.972691752225e-10,1.82075934328153e-10,-1.82075833719096e-10
236.422,3.009,-2.444,5.92861795971407e-10,1.16499990040623e-10,-1.16499990040623e-10
242.492,2.644,-3.061,5.31108258806223e-10,1.1258236127564e-10,-1.12582258220801e-10
248.685,3.333,-3.548,5.04657794442305e-10,9.21376183926895e-11,-9.21375863781693e-11
255.56,2.598,-3.542,6.11558209452002e-10,1.11654912274851e-10,-1.11654877657996e-10
261.973,2.836,-3.815,5.3251497042755e-10,1.12880524304839e-10,-1.12880500004255e-10
267.403,3.021,-2.594,6.65850833634616e-10,1.26087208236348e-10,-1.26087090259792e-10
273.259,2.372,-2.835,7.14627920902683e-10,1.3047279166737e-10,-1.3047279166737e-10
278.86,2.721,-3.228,6.07599938273362e-10,1.10932225815692e-10,-1.10932192491466e-10
284.998,3.443,-3.417,5.38985958472316e-10,9.84050798614025e-11,-9.84050457745005e-11
307.501,9.478,-13.088,5.55944125321505e-10,1.16076843193131e-10,-1.16076843193131e-10
324.979,7.044,-8.,6.34953412230679e-10,1.4219752921387e-10,-1.4219752921387e-10
337.556,7.003,-5.533,7.42175992639345e-10,1.61956085950109e-10,-1.61956085950109e-10
351.027,6.069,-6.468,7.55600023635165e-10,1.58185065925995e-10,-1.58185065925995e-10
366.46,8.187,-9.364,5.65305026345875e-10,1.15835651548372e-10,-1.15835651548372e-10
382.199,10.,-7.552,5.00931505023516e-10,1.09792298430475e-10,-1.09792298430475e-10
400.443,11.814,-8.245,4.14414313095013e-10,9.30933025665766e-11,-9.30933025665766e-11
418.38,8.921,-6.123,5.77798151393917e-10,1.30195859406002e-10,-1.30195859406002e-10
438.921,10.946,-11.62,3.80462155556021e-10,8.62619770210903e-11,-8.62619770210903e-11
460.546,9.38,-10.679,4.66822637008172e-10,1.00647105857826e-10,-1.00647105857826e-10
479.261,10.723,-9.335,4.4987783260167e-10,9.87471213168445e-11,-9.87471213168445e-11
502.972,9.578,-12.988,3.84817151036336e-10,8.61796253408586e-11,-8.61796253408586e-11
521.874,8.228,-9.324,5.34688018790222e-10,1.15116937889834e-10,-1.15116937889834e-10
542.851,12.324,-12.749,3.93824093916136e-10,8.32254824089382e-11,-8.32254824089382e-11
569.542,13.214,-14.367,3.55542296208211e-10,7.44328728083892e-11,-7.44328728083892e-11
593.297,9.517,-10.542,4.40111192835457e-10,9.64619603917512e-11,-9.64619603917512e-11
620.891,22.04,-18.077,2.07129005718576e-10,4.6672594016208e-11,-4.6672594016208e-11
667.494,15.555,-24.563,2.18348366152394e-10,4.80678795434915e-11,-4.80678795434915e-11
722.608,35.66,-39.56,1.14059867902063e-10,2.50726226636084e-11,-2.50726226636084e-11
780.3,23.1,-22.032,1.87255553920684e-10,4.11021531962251e-11,-4.11021531962251e-11
828.863,19.669,-25.463,1.7927416364786e-10,4.02100144597189e-11,-4.02100144597189e-11
876.464,29.737,-27.932,1.39569316537161e-10,3.15465919175712e-11,-3.15465919175712e-11
961.914,64.639,-55.713,6.79754838435036e-11,1.55082655637793e-11,-1.55082655637793e-11
1105.7,98.873,-79.147,4.94340794410782e-11,1.09469432286461e-11,-1.09469432286461e-11
1315.03,72.577,-110.458,2.37638086250679e-11,5.39845774264517e-12,-5.39845774264517e-12
1910.562,3266.637,-522.955,9.55287026070095e-12,1.64032799505895e-12,-1.64032799505895e-12
12676.365,5038.672,-2072.044,1.52529704221139e-12,2.68618779089034e-13,-2.68618779089034e-13
