,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,146.572,76.139,-31.675,9.97E-12,2.24E-12,-2.24E-12
1,288.297,84.853,-65.585,7.86E-12,1.72E-12,-1.72E-12
2,469.949,88.742,-96.799,6.05E-12,1.37E-12,-1.37E-12
3,693.634,60.627,-134.943,5.82E-12,1.31E-12,-1.31E-12
4,850.888,76.377,-96.627,7.01E-12,1.59E-12,-1.59E-12
5,1002.338,47.786,-75.072,1.04E-11,2.34E-12,-2.34E-12
6,1103.528,79.483,-53.405,9.54E-12,2.16E-12,-2.16E-12
7,1240.567,57.779,-57.557,1.09E-11,2.47E-12,-2.47E-12
8,1363.002,53.184,-64.655,1.01E-11,2.38E-12,-2.38E-12
9,5349.091,106.834,-113.809,5.54E-12,1.25E-12,-1.25E-12
10,5584.758,106.854,-128.833,3.76E-12,9.81E-13,-9.81E-13
11,5860.282,102.119,-168.67,3.24E-12,8.50E-13,-8.50E-13
12,6143.796,179.658,-181.394,2.42E-12,6.31E-13,-6.31E-13
13,6450.562,116.1,-127.109,3.56E-12,9.30E-13,-9.30E-13
14,6750.32,177.394,-183.658,2.35E-12,6.16E-13,-6.16E-13
15,7294.45,463.176,-366.736,1.68E-12,3.55E-13,-3.55E-13
16,11566.175,416.005,-546.801,1.06E-12,2.81E-13,-2.81E-13
17,12749.602,868.867,-767.422,1.03E-12,2.14E-13,-2.14E-13
18,17079.804,127.431,-248.665,2.11E-12,5.52E-13,-5.52E-13
19,17387.602,225.817,-180.367,1.95E-12,5.09E-13,-5.09E-13
20,17936.276,293.941,-322.857,1.29E-12,3.38E-13,-3.38E-13
21,18730.842,670.279,-500.626,1.30E-12,2.47E-13,-2.47E-13
22,32106.09,2183.1101,-342.6814,3.17E-13,6.96E-14,-6.96E-14
23,169869.601,21934.6104,-6434.5822,3.32E-14,1.59E-14,-1.26E-14
