,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,126.679,3.151,-3.43,5.9146807137448e-10,1.2890157232295e-10,-1.28904862534717e-10
1,131.622,1.852,-1.792,1.30242629575726e-09,2.45248791435795e-10,-2.45255657789869e-10
2,136.627,3.558,-3.153,6.91070550383048e-10,1.33613223715414e-10,-1.3361609879747e-10
3,144.208,2.807,-4.023,7.03249704163472e-10,1.35967467799006e-10,-1.35969868000995e-10
4,150.009,3.005,-2.994,7.86548937915005e-10,1.61304391584244e-10,-1.61306613912894e-10
5,168.576,10.662,-9.396,4.07880006903489e-10,8.91301253594497e-11,-8.91301253594497e-11
6,193.772,13.047,-14.533,2.95999874933889e-10,6.3358562077635e-11,-6.3358562077635e-11
7,215.545,6.319,-8.725,5.05941121207135e-10,1.10558466570837e-10,-1.10558466570837e-10
8,235.876,11.061,-14.012,3.24785126390715e-10,6.78081041218207e-11,-6.78081041218207e-11
9,255.318,9.169,-8.382,4.42409516560867e-10,9.44468446881058e-11,-9.44468446881058e-11
10,279.295,12.773,-14.808,2.44223981981582e-10,5.46101353848352e-11,-5.46101353848352e-11
11,304.77,9.864,-12.702,2.93960329554967e-10,6.58272422949276e-11,-6.58272422949276e-11
12,332.499,9.716,-17.865,2.47653959522465e-10,5.41925735397652e-11,-5.41925735397652e-11
13,361.578,13.232,-19.364,1.9832646067334e-10,4.47373062364002e-11,-4.47373062364002e-11
14,388.122,14.268,-13.312,2.38334565249556e-10,5.35266669669866e-11,-5.35266669669866e-11
15,422.464,17.536,-20.074,1.79635589478041e-10,3.96386691319337e-11,-3.96386691319337e-11
16,456.945,13.143,-16.945,2.28767783547004e-10,5.00598474220319e-11,-5.00598474220319e-11
17,486.86,23.345,-16.772,1.63793854664459e-10,3.67858418884594e-11,-3.67858418884594e-11
18,528.192,14.608,-17.988,1.97974258132697e-10,4.45272799309365e-11,-4.45272799309365e-11
19,558.091,14.797,-15.291,2.29118815819518e-10,5.00671316451634e-11,-5.00671316451634e-11
20,598.147,24.887,-25.26,1.41554286576957e-10,3.08896794283541e-11,-3.08896794283541e-11
21,645.035,13.102,-22.001,1.89610479903821e-10,4.27085901064486e-11,-4.27085901064486e-11
22,672.347,15.878,-14.21,2.37227502619628e-10,5.19831740972982e-11,-5.19831740972982e-11
23,714.835,31.057,-26.611,1.18695377430905e-10,2.6735400817674e-11,-2.6735400817674e-11
24,766.982,19.027,-21.09,1.70976943101781e-10,3.74658190819465e-11,-3.74658190819465e-11
25,810.528,25.628,-24.518,1.38956881389387e-10,3.0576846203767e-11,-3.0576846203767e-11
26,868.106,23.211,-31.95,1.1571379535861e-10,2.60638161631869e-11,-2.60638161631869e-11
27,924.412,34.602,-33.095,1.00712925343215e-10,2.2192419595491e-11,-2.2192419595491e-11
28,982.756,21.39,-23.741,1.44862732488789e-10,3.2534181673627e-11,-3.2534181673627e-11
29,1041.011,40.862,-36.865,8.43005802765002e-11,1.8932750268516e-11,-1.8932750268516e-11
30,1120.371,46.751,-38.498,7.64071487597805e-11,1.7260783511639e-11,-1.7260783511639e-11
31,1195.573,36.739,-28.451,1.00880261703425e-10,2.26894419513922e-11,-2.26894419513922e-11
32,1275.051,29.973,-42.739,9.2614370836894e-11,2.04078753104057e-11,-2.04078753104057e-11
33,1352.507,35.258,-47.483,7.82850058088387e-11,1.76332204085708e-11,-1.76332204085708e-11
34,1438.243,39.786,-50.477,7.17801922055868e-11,1.61444147919865e-11,-1.61444147919865e-11
35,1551.543,46.838,-73.514,5.38753230037587e-11,1.21528793521637e-11,-1.21528793521637e-11
36,1657.425,58.8,-59.044,5.46462865100009e-11,1.22907457361788e-11,-1.22907457361788e-11
37,1748.52,50.447,-32.295,7.9160364115707e-11,1.77783282993495e-11,-1.77783282993495e-11
38,1861.935,72.414,-62.969,7.49819628096047e-11,1.35433675435706e-11,-1.35433675435706e-11
39,5661.569,82.259,-75.701,2.04077532157837e-11,4.51761910555849e-12,-4.51761910555849e-12
40,6022.4,104.127,-106.488,1.63793125682452e-11,3.60564982078961e-12,-3.60564982078961e-12
41,6237.24,114.945,-110.714,1.05749596983233e-11,2.77995848100436e-12,-2.77995848100436e-12
42,6466.428,116.43,-114.243,1.0253669736034e-11,2.67507342940494e-12,-2.67507342940494e-12
43,6679.419,126.591,-96.56,1.33072744693588e-11,3.06651673893488e-12,-3.06651673893488e-12
44,6912.761,76.283,-106.752,1.67602340587976e-11,3.77424001206734e-12,-3.77424001206734e-12
45,7098.924,120.793,-109.881,1.13286718750757e-11,2.76360943411029e-12,-2.76360943411029e-12
46,7471.846,204.191,-252.129,7.07577683617285e-12,1.55762172096383e-12,-1.55762172096383e-12
47,13093.566,294.579,-281.453,5.02694673290208e-12,1.23262806247973e-12,-1.23262806247973e-12
48,18349.458,792.635,-683.553,2.52160884699277e-12,5.70692246539799e-13,-5.70692246539799e-13
49,25317.957,5311.617,-1726.432,1.76068828893507e-12,4.38819342429445e-13,-4.38819342429445e-13
50,42538.543,5316.83,-7022.969,8.59215372095925e-13,1.90868060931366e-13,-1.90868060931366e-13
51,54122.643,3769.018,-2315.09,7.22738767454616e-13,3.01313273696014e-13,-2.37315833728701e-13
