,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,161.938,2.226,-2.647,4.79496226805663e-10,8.75436784526046e-11,-8.75436784526046e-11
1,165.991,1.809,-1.827,6.27610800840962e-10,1.14585570973519e-10,-1.14585642695066e-10
2,170.365,2.236,-2.564,4.52370673571932e-10,8.25912713731032e-11,-8.25912713731032e-11
3,175.315,2.087,-2.715,4.27832319767322e-10,7.81111557281045e-11,-7.81112203228701e-11
4,179.454,2.224,-2.051,4.87607607107417e-10,8.90245989895167e-11,-8.90245989895167e-11
5,184.352,2.449,-2.675,3.97594009061195e-10,7.48400306268826e-11,-7.48400306268826e-11
6,201.432,13.25,-9.316,2.19122782760896e-10,4.68927807430174e-11,-4.68927807430174e-11
7,220.791,6.427,-6.11,3.8471287647474e-10,8.62019846323407e-11,-8.62019846323407e-11
8,238.811,8.466,-11.593,2.7129789539398e-10,5.95525718904536e-11,-5.95525718904536e-11
9,256.251,8.578,-8.974,3.11208710578564e-10,6.98762935670886e-11,-6.98762935670886e-11
10,275.871,16.538,-11.042,2.00174607502416e-10,4.37675522312315e-11,-4.37675522312315e-11
11,299.901,10.059,-7.492,2.87465250458345e-10,6.42791812933446e-11,-6.42791812933446e-11
12,327.51,12.538,-17.55,2.06031687103316e-10,4.23468280305011e-11,-4.23468280305011e-11
13,352.906,12.214,-12.859,2.21245640548248e-10,4.98830504098334e-11,-4.98830504098334e-11
14,380.628,7.059,-15.507,2.51053226240084e-10,5.66036025321936e-11,-5.66036025321936e-11
15,398.441,14.319,-10.754,2.54548596997455e-10,5.44739882757592e-11,-5.44739882757592e-11
16,420.326,4.97,-7.567,4.97618894088389e-10,1.08589327903898e-10,-1.08589327903898e-10
17,436.063,11.799,-10.767,2.74797768857896e-10,5.89180946653151e-11,-5.89180946653151e-11
18,460.077,17.872,-12.215,1.83991939983376e-10,3.93008174133395e-11,-3.93008174133395e-11
19,490.436,12.586,-12.487,1.77543502633425e-10,3.99468095261167e-11,-3.99468095261167e-11
20,516.654,11.442,-13.631,2.16510712381013e-10,4.4347327396811e-11,-4.4347327396811e-11
21,541.94,21.259,-13.844,1.31535939931143e-10,2.94730568486236e-11,-2.94730568486236e-11
22,580.563,15.23,-17.365,1.50350613636273e-10,3.22359681587717e-11,-3.22359681587717e-11
23,610.137,10.729,-14.344,1.87893144312352e-10,4.13259502775245e-11,-4.13259502775245e-11
24,635.001,10.938,-14.135,1.77115365841256e-10,3.97680474315441e-11,-3.97680474315441e-11
25,657.561,10.944,-11.622,2.10633137263414e-10,4.65113606676132e-11,-4.65113606676132e-11
26,684.026,14.567,-15.521,1.64216619198135e-10,3.60471757449872e-11,-3.60471757449872e-11
27,709.6,14.066,-11.007,1.97172134958732e-10,4.3281233159091e-11,-4.3281233159091e-11
28,752.026,24.291,-28.36,1.65313588404138e-10,2.76154764273841e-11,-2.76154764273841e-11
29,5217.707,26.022,-29.139,7.06179031656947e-11,1.5178472592005e-11,-1.5178472592005e-11
30,5270.154,28.735,-26.426,6.71850402478741e-11,1.52260722579185e-11,-1.52260722579185e-11
31,5314.668,31.86,-15.779,7.5772552485504e-11,1.70569946904154e-11,-1.70569946904154e-11
32,5392.774,21.452,-46.246,6.03228304990866e-11,1.31635242175218e-11,-1.31635242175218e-11
33,5466.932,45.079,-52.706,3.67501227414428e-11,8.44267214386419e-12,-8.44267214386419e-12
34,5535.31,26.847,-23.299,7.14627920587498e-11,1.60509196076217e-11,-1.60509196076217e-11
35,5595.006,37.356,-32.849,5.17832783673468e-11,1.13240115949643e-11,-1.13240115949643e-11
36,5651.724,18.248,-19.362,1.0228203834362e-10,2.1850761144757e-11,-2.1850761144757e-11
37,5703.422,24.218,-33.451,6.20282832501448e-11,1.39943646296735e-11,-1.39943646296735e-11
38,5760.971,24.337,-33.331,6.08543417596615e-11,1.36682042204654e-11,-1.36682042204654e-11
39,5814.607,33.384,-29.299,5.63146623429631e-11,1.26485722831804e-11,-1.26485722831804e-11
40,5876.433,24.211,-28.443,6.56279793601955e-11,1.48065053771662e-11,-1.48065053771662e-11
41,5925.518,27.78,-24.873,6.98844718359934e-11,1.52823951243116e-11,-1.52823951243116e-11
42,5987.851,40.667,-34.553,4.6356260714492e-11,1.04585586073633e-11,-1.04585586073633e-11
43,6058.461,27.724,-29.944,6.80845669657362e-11,1.46339650419508e-11,-1.46339650419508e-11
44,6129.905,28.992,-43.72,5.24197934444643e-11,1.15120494192738e-11,-1.15120494192738e-11
45,6209.618,49.572,-50.72,3.73464287682597e-11,8.27221711050204e-12,-8.27221711050204e-12
46,6292.264,24.594,-33.074,6.12648257353331e-11,1.37911947090692e-11,-1.37911947090692e-11
47,6356.447,30.615,-39.589,4.93086820259693e-11,1.10997748341444e-11,-1.10997748341444e-11
