"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
105.62,0.979,-0.829,1.58461669970868e-9,2.41101091263798e-10,-2.41241056326471e-10
107.418,0.821,-0.819,1.74026756374185e-9,2.70249590849721e-10,-2.70373735827923e-10
109.083,0.802,-0.844,1.8083749626592e-9,2.69608338428669e-10,-2.69750155790053e-10
111.019,1.322,-1.135,1.20807143711637e-9,1.8379939027543e-10,-1.83883948345722e-10
113.281,1.114,-0.939,1.48977174753602e-9,2.22113471682667e-10,-2.22241627654793e-10
115.584,1.289,-1.189,1.26322236583851e-9,1.92189608162171e-10,-1.92275815721644e-10
117.92,0.949,-1.047,1.62526911136559e-9,2.42299456420498e-10,-2.42400784061726e-10
119.842,0.982,-0.973,1.68143862382864e-9,2.50677463455403e-10,-2.50793640335225e-10
121.739,1.185,-0.914,1.58643048348519e-9,2.36512699022519e-10,-2.36621145961391e-10
124.692,1.937,-1.769,9.13312802548355e-10,1.37371082992442e-10,-1.37425338861577e-10
128.285,1.711,-1.656,1.00141427202259e-9,1.49293577448828e-10,-1.49356217426693e-10
131.351,1.501,-1.355,1.20365759227724e-9,1.79442274253732e-10,-1.79510446504445e-10
134.111,1.325,-1.26,1.33209914480721e-9,2.02667880875168e-10,-2.02757172042857e-10
137.336,1.311,-1.9,1.07759838942346e-9,1.63949559028073e-10,-1.64026502388472e-10
139.983,1.257,-1.335,1.31254338758919e-9,1.95679737074132e-10,-1.95768084217706e-10
142.645,1.326,-1.405,1.15219031329064e-9,1.82660017310666e-10,-1.82732183654635e-10
145.718,1.512,-1.747,9.8429326745692e-10,1.4674709648782e-10,-1.46824030787717e-10
148.583,1.687,-1.353,1.01482084290952e-9,1.57596445236471e-10,-1.57675652779488e-10
152.018,1.361,-1.747,9.2541568802437e-10,1.49806876529282e-10,-1.49872977104263e-10
154.337,0.96,-0.958,1.53225265632926e-9,2.3312619251781e-10,-2.33245432588008e-10
155.988,0.764,-0.692,2.01370822872937e-9,3.00227731080969e-10,-3.00400366176276e-10
157.588,0.782,-0.836,1.77768379330428e-9,2.65038696357499e-10,-2.65191184777513e-10
158.8186,0.4082,-0.4493,3.19800583258205e-9,4.86611752293859e-10,-4.86953206911407e-10
160.063,0.65,-0.836,1.77948929625362e-9,2.70746248596262e-10,-2.70893791278733e-10
161.211,0.564,-0.498,2.44342998571418e-9,3.64303564307707e-10,-3.64528927571946e-10
162.469,0.528,-0.695,1.98531454093755e-9,3.08304495442039e-10,-3.08448153093641e-10
163.486,0.562,-0.489,2.31073312725426e-9,3.44505436805474e-10,-3.44688817927755e-10
164.634,0.477,-0.586,2.37606439688816e-9,3.54244313382608e-10,-3.54430271973764e-10
165.738,0.595,-0.627,2.15999149846934e-9,3.22027391785472e-10,-3.22189547279707e-10
166.7119,0.3271,-0.3792,3.88844699501929e-9,5.79737647171873e-10,-5.80073977122508e-10
