,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,707.573,28.681,-36.51,1.82809794146556e-11,3.82287848069745e-12,-3.82287848069745e-12
1,780.05,43.96,-43.796,1.17257871454926e-11,2.62777864454519e-12,-2.62777864454519e-12
2,849.572,27.092,-25.562,1.95919760116241e-11,4.38574803977227e-12,-4.38574803977227e-12
3,937.911,66.627,-61.247,7.92822925413178e-12,1.79463933422851e-12,-1.79463933422851e-12
4,1054.911,37.382,-50.374,1.14602648836038e-11,2.56543090122873e-12,-2.56543090122873e-12
5,1120.86,34.117,-28.566,1.56118699522975e-11,3.51033398424359e-12,-3.51033398424359e-12
6,1195.669,47.064,-40.692,1.24033630822226e-11,2.65508498974348e-12,-2.65508498974348e-12
7,1291.811,41.185,-49.078,1.21643849362725e-11,2.73821040346015e-12,-2.73821040346015e-12
8,1385.166,50.631,-52.169,1.23288730571209e-11,2.72191834551991e-12,-2.72191834551991e-12
9,1470.786,32.709,-34.989,1.69977816704758e-11,3.82621150882617e-12,-3.82621150882617e-12
10,1545.495,30.712,-42.0,1.44730958067976e-11,3.24345814769088e-12,-3.24345814769088e-12
11,1614.798,44.151,-38.591,1.16777926415794e-11,2.63160855930614e-12,-2.63160855930614e-12
12,1692.794,33.853,-33.845,1.42796267425421e-11,3.21435286514013e-12,-3.21435286514013e-12
13,1797.808,56.711,-71.162,7.7106985966793e-12,1.73761764292791e-12,-1.73761764292791e-12
14,1885.676,44.063,-31.156,1.31643716042874e-11,2.95016933514982e-12,-2.95016933514982e-12
15,1974.262,35.711,-44.523,1.23746037321285e-11,2.78243360252504e-12,-2.78243360252504e-12
16,2045.991,39.202,-36.018,1.34766859776629e-11,3.02015986412853e-12,-3.02015986412853e-12
17,2128.776,44.16,-43.583,1.20513816407075e-11,2.63816410902505e-12,-2.63816410902505e-12
18,6460.181,48.454,-39.303,1.37930395833262e-11,3.0906967700535e-12,-3.0906967700535e-12
19,6543.573,40.281,-34.939,1.5523314285671e-11,3.49677403870537e-12,-3.49677403870537e-12
20,6617.435,31.609,-33.581,1.75447418595647e-11,3.83623557917309e-12,-3.83623557917309e-12
21,6706.02,40.811,-56.975,1.01031608349548e-11,2.27343237697882e-12,-2.27343237697882e-12
22,6816.52,53.169,-69.69,8.70253893431938e-12,1.90857585671628e-12,-1.90857585671628e-12
23,6954.044,81.128,-84.355,6.57373254914355e-12,1.47767592040259e-12,-1.47767592040259e-12
24,7085.756,39.679,-50.584,1.31989373877145e-11,2.96379822505191e-12,-2.96379822505191e-12
25,7176.526,49.202,-51.091,1.302724727905e-11,2.92217002716908e-12,-2.92217002716908e-12
26,7286.961,51.597,-61.233,1.23749086501246e-11,2.77584290164567e-12,-2.77584290164567e-12
27,7395.798,48.067,-57.241,1.17311830032642e-11,2.63699145699764e-12,-2.63699145699764e-12
28,7498.114,38.522,-54.249,1.19547749711547e-11,2.68725193959037e-12,-2.68725193959037e-12
29,7619.421,50.103,-82.785,7.31365459170138e-12,1.65095645601623e-12,-1.65095645601623e-12
30,7811.18,119.093,-141.657,6.00387337053393e-12,1.05451842459767e-12,-1.05451842459767e-12
31,12371.666,59.733,-58.111,7.68739350061835e-12,1.72079589159992e-12,-1.72079589159992e-12
32,12529.324,90.125,-97.925,4.79504142880574e-12,1.08263319233382e-12,-1.08263319233382e-12
33,12718.782,61.134,-99.334,6.02000536676149e-12,1.35920827243235e-12,-1.35920827243235e-12
34,12814.736,83.025,-34.819,8.4856031731489e-12,1.9055977712044e-12,-1.9055977712044e-12
35,12982.794,75.435,-85.033,6.42356127796e-12,1.44563701980464e-12,-1.44563701980464e-12
36,13132.624,83.567,-74.394,6.51705127462612e-12,1.46825857497942e-12,-1.46825857497942e-12
