,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,237.962,38.475,-71.848,2.45E-11,5.53E-12,-5.53E-12
1,310.258,43.906,-33.821,2.03E-11,4.54E-12,-4.54E-12
2,391.301,28.053,-37.138,2.31E-11,5.19E-12,-5.19E-12
3,471.98,72.74,-52.626,2.04E-11,4.63E-12,-4.63E-12
4,573.905,30.991,-29.185,2.68E-11,6.03E-12,-6.03E-12
5,642.363,37.752,-37.468,1.90E-11,4.17E-12,-4.17E-12
6,784.249,76.393,-104.134,1.97E-11,4.35E-12,-4.35E-12
7,915.044,53.412,-54.402,2.34E-11,5.04E-12,-5.04E-12
8,1003.39,30.257,-34.933,2.01E-11,4.54E-12,-4.54E-12
9,1062.02,19.265,-28.374,2.70E-11,6.06E-12,-6.06E-12
10,1114.867,31.609,-33.581,1.99E-11,4.48E-12,-4.48E-12
11,1190.998,50.754,-44.522,1.40E-11,3.08E-12,-3.08E-12
12,49690.084,7105.7823,-1567.5976,1.58E-13,4.00E-14,-4.00E-14
13,409520.949,24479.2734,-22531.5394,1.52E-14,6.59E-15,-5.47E-15
