time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
100.648,4.05,-3.666,8.06682074256025e-07,1.47292215468731e-07,-1.47305283029237e-07
107.254,2.006,-2.556,1.33576124283891e-06,2.50932733488997e-07,-2.50952086011608e-07
112.837,2.964,-3.578,7.24248806182484e-07,1.92038215131448e-07,-1.92052406981363e-07
118.207,2.113,-2.406,2.02628099813757e-06,3.26262151286502e-07,-3.26348776863902e-07
122.292,2.179,-1.972,2.3197168476426e-06,3.45925604427137e-07,-3.46026237544713e-07
126.675,2.236,-2.205,2.11083677716716e-06,3.14731181076096e-07,-3.14791634670537e-07
131.158,2.273,-2.246,1.35326679755359e-06,2.54238328660642e-07,-2.54270582864994e-07
135.67,1.957,-2.24,1.45894465699944e-06,2.74096597195559e-07,-2.74134749311563e-07
141.085,2.266,-3.458,9.99851213946894e-07,2.05100062035229e-07,-2.05140794487581e-07
145.944,2.748,-2.593,1.19276397879061e-06,2.17814116461236e-07,-2.17852821506457e-07
169.122,12.044,-13.029,1.62828787868381e-09,3.5807043672115e-10,-3.5807043672115e-10
195.439,13.307,-14.273,1.40203436501452e-09,3.1519834116885e-10,-3.1519834116885e-10
224.411,14.424,-15.664,1.32929681241312e-09,2.91944118454531e-10,-2.91944118454531e-10
254.967,16.462,-16.133,1.23370372337692e-09,2.70253608938822e-10,-2.70253608938822e-10
282.697,16.313,-11.267,1.45982255429373e-09,3.1978701210002e-10,-3.1978701210002e-10
318.158,13.447,-19.148,1.23868487420372e-09,2.71693785543779e-10,-2.71693785543779e-10
347.425,14.268,-15.82,1.2813729736948e-09,2.89243750377475e-10,-2.89243750377475e-10
382.846,21.471,-21.153,9.5180343397255e-10,2.08769116959289e-10,-2.08769116959289e-10
423.394,21.041,-19.076,1.0079906295295e-09,2.22812348233296e-10,-2.22812348233296e-10
472.569,24.52,-28.134,7.28338148821671e-10,1.63520440799764e-10,-1.63520440799764e-10
518.932,20.781,-21.844,9.05478477961552e-10,2.04116482275765e-10,-2.04116482275765e-10
578.241,19.14,-38.529,6.74500090677868e-10,1.51637706644835e-10,-1.51637706644835e-10
612.055,7.892,-14.674,1.8520178851068e-09,3.96303661407265e-10,-3.96303661407265e-10
