time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
6706.794,56.625,-68.741,4.39496600634818e-11,1.00021115852919e-11,-1.00021115852919e-11
6789.345,44.279,-25.926,8.26565793145054e-11,1.85588417013751e-11,-1.85588417013751e-11
6863.439,30.36,-29.816,8.98355477036791e-11,2.0149947063263e-11,-2.0149947063263e-11
6955.994,60.664,-62.195,4.33194791033933e-11,9.78707129009644e-12,-9.78707129009644e-12
7111.886,77.777,-95.228,3.08073526043113e-11,6.98197540185548e-12,-6.98197540185548e-12
7264.66,50.369,-74.997,3.61577290936338e-11,8.21179921523364e-12,-8.21179921523364e-12
7358.968,51.339,-43.939,3.19732664096393e-11,7.00503853895528e-12,-7.00503853895528e-12
7458.632,44.446,-48.325,5.371516578342e-11,1.20735359691954e-11,-1.20735359691954e-11
7579.859,58.614,-76.781,4.40788328523419e-11,9.26556841759844e-12,-9.26556841759844e-12
7699.555,51.748,-61.081,4.60096465788584e-11,1.0405655026333e-11,-1.0405655026333e-11
7796.383,50.198,-45.08,5.3839354426474e-11,1.21135168130617e-11,-1.21135168130617e-11
7910.237,26.608,-63.656,5.77359699143581e-11,1.30171440025933e-11,-1.30171440025933e-11
7989.683,59.991,-52.839,4.61790170025964e-11,1.04115123027694e-11,-1.04115123027694e-11
8123.552,76.555,-73.878,4.53764160993907e-11,9.14291312003428e-12,-9.14291312003428e-12
155498.553,6121.767,-17589.497,1.34746884139477e-12,3.06143545151909e-13,-3.06143545151909e-13
178242.776,7158.185,-11396.961,6.67199761480675e-13,2.49961636156459e-13,-2.0194633465094e-13
