time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
872.618,155.987,-172.466,3.39197052764352e-12,8.14995905575858e-13,-8.14995905575858e-13
4545.351,182.761,-283.601,2.26614114561582e-12,5.92970455239386e-13,-5.92970455239386e-13
4962.595,129.079,-234.483,2.97104747658101e-12,7.76117863068045e-13,-7.76117863068045e-13
5263.49,156.644,-171.815,3.15973401067055e-12,8.21279911444428e-13,-8.21279911444428e-13
5603.909,244.978,-183.775,2.36697073023836e-12,6.19354189173064e-13,-6.19354189173064e-13
6265.745,498.291,-416.858,2.00077534334699e-12,3.83440076306165e-13,-3.83440076306165e-13
11916.152,560.876,-424.493,1.54070491372784e-12,3.20330501191168e-13,-3.20330501191168e-13
16270.602,268.86,-403.103,1.34206621480225e-12,3.51610346690129e-13,-3.51610346690129e-13
17015.063,559.908,-475.601,1.08945735614292e-12,2.56717288980934e-13,-2.56717288980934e-13
22592.941,313.379,-529.082,1.06452032990047e-12,2.82978564053699e-13,-2.82978564053699e-13
23322.922,613.89,-416.602,1.46900035354828e-12,3.00146853720545e-13,-3.00146853720545e-13
27744.296,491.254,-496.63,9.33259293089618e-13,2.47991497688351e-13,-2.47991497688351e-13
28627.792,472.768,-392.242,1.44587955674444e-12,3.3122527428776e-13,-3.3122527428776e-13
68376.572,4886.942,-931.291,7.48215791498056e-13,2.01358436369575e-13,-2.01358436369575e-13
96352.068,58381.877,-23088.554,4.21419761267877e-13,6.94699321562384e-14,-6.94699321562384e-14
280774.581,6397.676,-10562.729,1.84366383061884e-13,6.92793400573579e-14,-5.60068146573651e-14
