,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,5141.98,67.32,-65.568,9.21730696626655e-12,2.08033801401635e-12,-2.08033801401635e-12
1,5284.822,87.453,-75.523,7.45974325011887e-12,1.68365799233023e-12,-1.68365799233023e-12
2,5484.439,78.393,-112.164,6.42625153728593e-12,1.45040011702577e-12,-1.45040011702577e-12
3,5646.635,104.246,-83.803,6.52281753571556e-12,1.47047502632142e-12,-1.47047502632142e-12
4,5868.202,93.294,-117.321,5.82735960527179e-12,1.31677042563384e-12,-1.31677042563384e-12
5,6058.085,114.026,-96.589,5.79600019749547e-12,1.3081523224753e-12,-1.3081523224753e-12
6,6283.906,88.79,-111.795,4.58426231275432e-12,1.19659334464763e-12,-1.19659334464763e-12
7,6548.815,144.805,-176.118,5.90495371935508e-12,1.068549929248e-12,-1.068549929248e-12
8,10974.564,96.025,-94.532,7.11889053044818e-12,1.6030120326355e-12,-1.6030120326355e-12
9,11173.367,122.881,-102.778,4.52365560756841e-12,1.17620645683051e-12,-1.17620645683051e-12
10,11372.676,124.158,-76.428,6.71730731278276e-12,1.50729231016796e-12,-1.50729231016796e-12
11,11601.048,116.43,-104.214,4.86122045007406e-12,1.22734295513096e-12,-1.22734295513096e-12
12,11814.116,98.933,-96.638,6.97299385217681e-12,1.56466605848291e-12,-1.56466605848291e-12
13,12003.304,97.794,-90.255,7.37172060037324e-12,1.65558335100316e-12,-1.65558335100316e-12
14,12306.766,125.286,-205.667,4.42860102607845e-12,9.76944745705677e-13,-9.76944745705677e-13
15,17190.269,84.09,-139.062,4.38303819788464e-12,1.1384474851778e-12,-1.1384474851778e-12
16,17411.632,118.474,-137.273,3.77783244749721e-12,9.82423911482175e-13,-9.82423911482175e-13
17,17615.182,115.51,-85.076,4.79069290983969e-12,1.24880206704386e-12,-1.24880206704386e-12
18,17935.281,236.69,-204.589,4.2197431200396e-12,7.89887000716993e-13,-7.89887000716993e-13
19,22862.008,125.842,-192.588,2.90578091400069e-12,7.61016773177068e-13,-7.61016773177068e-13
20,23188.812,157.586,-200.962,2.59577546468702e-12,6.78207915681984e-13,-6.78207915681984e-13
21,23477.864,169.413,-131.466,3.10622312135336e-12,8.1351199853084e-13,-8.1351199853084e-13
22,23803.88,109.16,-156.604,3.76399839831196e-12,9.51498287296644e-13,-9.51498287296644e-13
23,27353.455,212.346,-281.597,1.95750301630733e-12,5.14892518509481e-13,-5.14892518509481e-13
24,27676.289,120.186,-110.488,4.0820568551174e-12,1.06117550837958e-12,-1.06117550837958e-12
25,27927.639,147.148,-131.165,3.42249441956458e-12,8.87897593811512e-13,-8.87897593811512e-13
26,28374.776,201.477,-299.988,1.91715898175704e-12,5.03194213667814e-13,-5.03194213667814e-13
27,28735.359,262.124,-159.106,2.34120507002849e-12,6.09037859801063e-13,-6.09037859801063e-13
28,29127.862,127.875,-130.379,3.87639597267251e-12,1.00977951553235e-12,-1.00977951553235e-12
29,29459.32,195.058,-203.582,2.83350750838774e-12,6.92194363018287e-13,-6.92194363018287e-13
30,36548.686,2173.524,-1531.076,2.08141194471625e-12,5.42865957567745e-13,-5.42865957567745e-13
31,38970.123,233.492,-247.913,1.97640907479575e-12,5.18322146903366e-13,-5.18322146903366e-13
32,39408.392,226.484,-204.776,2.25048201723575e-12,5.842146360346e-13,-5.842146360346e-13
33,39948.691,277.913,-313.816,1.61081129263693e-12,4.23599626975492e-13,-4.23599626975492e-13
34,40593.142,537.681,-366.537,1.30967638406532e-12,3.58242460693035e-13,-3.58242460693035e-13
35,44829.675,440.968,-456.646,1.9996635377906e-12,3.82508848175805e-13,-3.82508848175805e-13
36,52236.171,378.053,-384.166,1.5833937866339e-12,3.68867572491176e-13,-3.68867572491176e-13
37,57953.797,400.519,-461.993,1.53955975154732e-12,3.78571479033926e-13,-3.78571479033926e-13
38,102751.688,958.137,-1037.674,8.18303028652986e-13,1.7351995385889e-13,-1.7351995385889e-13
39,155586.328,28463.93,-7515.332,4.80956079646687e-13,1.14121017256955e-13,-1.14121017256955e-13
40,370739.422,77249.993,-112407.17,1.20599661783999e-13,2.97739112718769e-14,-2.97739112718769e-14
41,510590.027,6521.058,-6261.141,8.40382123523912e-14,5.09886150884334e-14,-3.76602824149451e-14
