,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,400.055,49.685,-63.144,1.70E-11,3.83E-12,-3.83E-12
1,517.248,80.424,-67.508,1.05E-11,2.36E-12,-2.36E-12
2,708.456,134.935,-110.784,6.39E-12,1.46E-12,-1.46E-12
3,937.785,86.133,-94.394,8.95E-12,2.02E-12,-2.02E-12
4,1221.985,193.065,-198.066,6.75E-12,1.20E-12,-1.20E-12
5,4864.699,163.065,-177.931,2.71E-12,7.35E-13,-7.35E-13
6,5260.376,198.648,-232.612,2.32E-12,6.06E-13,-6.06E-13
7,5835.668,520.963,-376.644,1.82E-12,3.75E-13,-3.75E-13
8,6711.845,155.785,-175.182,2.24E-12,5.85E-13,-5.85E-13
9,6989.696,168.777,-122.066,2.56E-12,6.65E-13,-6.65E-13
10,10695.963,361.307,-293.104,1.29E-12,3.40E-13,-3.40E-13
11,11183.654,164.466,-126.383,2.90E-12,7.52E-13,-7.52E-13
12,11540.604,263.849,-192.484,1.83E-12,4.81E-13,-4.81E-13
13,12041.941,213.831,-237.488,1.89E-12,4.90E-13,-4.90E-13
14,12621.944,280.694,-366.171,1.50E-12,3.68E-13,-3.68E-13
15,16826.804,1820.185,-588.396,1.04E-12,2.21E-13,-2.21E-13
16,22336.163,427.648,-337.086,1.27E-12,3.33E-13,-3.33E-13
17,24451.856,4553.243,-1688.044,9.59E-13,1.77E-13,-1.77E-13
18,233590.666,31231.6821,-11348.5785,2.93E-14,1.29E-14,-1.03E-14
