,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,5166.144,133.414,-84.724,4.02E-12,1.04E-12,-1.04E-12
1,5500.704,119.791,-201.147,2.71E-12,7.09E-13,-7.09E-13
2,5772.592,113.68,-152.097,3.15E-12,8.21E-13,-8.21E-13
3,6012.117,137.424,-125.845,3.09E-12,8.09E-13,-8.09E-13
4,6272.492,97.694,-122.95,4.12E-12,1.01E-12,-1.01E-12
5,6529.391,161.732,-159.205,2.38E-12,6.24E-13,-6.24E-13
6,6911.365,193.465,-220.242,1.86E-12,4.88E-13,-4.88E-13
7,7337.336,193.716,-232.506,2.07E-12,5.07E-13,-5.07E-13
8,10982.59,165.131,-281.173,2.07E-12,5.40E-13,-5.40E-13
9,11332.788,108.289,-185.068,3.17E-12,8.28E-13,-8.28E-13
10,11596.185,288.689,-155.107,2.09E-12,5.46E-13,-5.46E-13
11,12042.566,230.942,-157.692,2.39E-12,6.24E-13,-6.24E-13
12,12667.537,606.369,-394.029,1.27E-12,2.80E-13,-2.80E-13
13,17074.275,363.625,-353.469,9.93E-13,2.60E-13,-2.60E-13
14,17721.635,295.456,-283.735,1.22E-12,3.18E-13,-3.18E-13
15,18651.345,366.147,-634.254,1.05E-12,2.22E-13,-2.22E-13
16,24178.416,4599.204,-1378.195,1.11E-12,2.90E-13,-2.90E-13
17,29635.001,867.642,-857.38,6.21E-13,1.64E-13,-1.64E-13
18,35278.426,967.474,-521.862,6.55E-13,1.58E-13,-1.58E-13
19,43538.74,7921.789,-2790.327,7.46E-13,1.39E-13,-1.39E-13
20,104126.955,11939.971,-7269.524,2.56E-13,4.18E-14,-4.18E-14
21,240457.597,29403.6851,-10767.8551,4.66E-14,1.91E-14,-1.55E-14
