"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
656.798,74.466,-60.93,1.09099078689572e-11,2.47498912046615e-12,-2.47498912046615e-12
817.178,114.666,-85.915,1.08609146655923e-11,2.03252721340057e-12,-2.03252721340057e-12
4799.998,121.594,-116.601,3.93051131422516e-12,8.88015686407173e-13,-8.88015686407173e-13
5027.272,104.934,-105.681,4.72394428473922e-12,1.04043365577003e-12,-1.04043365577003e-12
5230.513,114.815,-98.307,3.31792759933163e-12,8.5945641913773e-13,-8.5945641913773e-13
5443.835,109.6,-98.507,3.40587003343347e-12,8.82950645969936e-13,-8.82950645969936e-13
5690.764,100.866,-137.329,2.93687730220929e-12,7.66953395072547e-13,-7.66953395072547e-13
5899.247,155.652,-107.616,2.67781507698379e-12,6.94769287250342e-13,-6.94769287250342e-13
6259.49,246.714,-204.59,2.37550016200966e-12,5.01388282980706e-13,-5.01388282980706e-13
10990.892,259.4,-242.064,1.40609638457551e-12,3.69565721906936e-13,-3.69565721906936e-13
11819.597,548.946,-569.305,8.31835770475299e-13,1.90731092864235e-13,-1.90731092864235e-13
17043.627,391.464,-255.425,1.08056257144949e-12,2.83425466435697e-13,-2.83425466435697e-13
17773.823,355.785,-338.732,9.96945444579625e-13,2.64186736072565e-13,-2.64186736072565e-13
24132.352,3906.434,-1588.311,6.4072145235401e-13,1.29166946364857e-13,-1.29166946364857e-13
