time_sec,timePos_sec,timeNeg_sec,flux,flux_errPos,flux_errNeg
625.791,10.525,-14.548,3.31742153260035e-10,7.12940708027638e-11,-7.12940708027638e-11
650.703,13.193,-14.387,3.31369300517156e-10,6.92707542505876e-11,-6.92707542505876e-11
682.189,14.303,-18.293,2.81903795934498e-10,6.07455364718989e-11,-6.07455364718989e-11
713.848,17.746,-17.356,2.40479680899348e-10,5.41673701787119e-11,-5.41673701787119e-11
745.726,10.941,-14.132,3.16504007193858e-10,7.10830563406284e-11,-7.10830563406284e-11
772.473,14.282,-15.806,3.02921275157431e-10,6.22871617806051e-11,-6.22871617806051e-11
804.611,19.754,-17.856,2.0152828504566e-10,4.53271780992954e-11,-4.53271780992954e-11
835.158,14.28,-10.793,3.41811650205845e-10,7.32625309364697e-11,-7.32625309364697e-11
872.438,17.117,-23.0,1.97005699381968e-10,4.45055619322297e-11,-4.45055619322297e-11
903.981,13.154,-14.426,3.1704037316555e-10,6.77727238356478e-11,-6.77727238356478e-11
935.634,19.111,-18.499,2.12441470962767e-10,4.76421458380803e-11,-4.76421458380803e-11
970.287,12.039,-15.542,3.0020347085418e-10,6.59673118878772e-11,-6.59673118878772e-11
992.22,10.164,-9.894,4.33975659394933e-10,9.30165676384087e-11,-9.30165676384087e-11
1028.491,26.543,-26.106,2.0817638341738e-10,3.95473634035763e-11,-3.95473634035763e-11
5879.06,83.333,-37.018,3.16633448609148e-11,7.13777666566523e-12,-7.13777666566523e-12
6030.258,54.994,-67.865,3.15136904983598e-11,7.07524275079797e-12,-7.07524275079797e-12
6144.345,48.722,-59.093,3.63429823529241e-11,8.20940106452301e-12,-8.20940106452301e-12
6265.304,45.607,-72.237,3.41338384787329e-11,7.67127680983775e-12,-7.67127680983775e-12
6362.764,35.903,-51.853,4.61804873827604e-11,1.04422144464146e-11,-1.04422144464146e-11
6484.65,66.963,-85.984,2.71030509353001e-11,5.97177877945016e-12,-5.97177877945016e-12
6687.932,104.383,-136.319,2.60182146391553e-11,4.17927850514231e-12,-4.17927850514231e-12
11636.718,93.091,-47.319,1.78840361487214e-11,4.03707509288865e-12,-4.03707509288865e-12
11811.136,39.024,-81.327,2.16156369442766e-11,4.85886927806858e-12,-4.85886927806858e-12
11925.454,60.102,-75.293,1.9799494569588e-11,4.44126790914678e-12,-4.44126790914678e-12
12051.062,64.874,-65.506,2.09966212871222e-11,4.75479000266173e-12,-4.75479000266173e-12
12189.333,82.057,-73.397,1.90145394874818e-11,4.2123828288719e-12,-4.2123828288719e-12
12390.98,136.149,-119.59,1.80536030253733e-11,3.23942458114707e-12,-3.23942458114707e-12
15877.392,111.48,-109.164,1.22042640769838e-11,2.74931491211619e-12,-2.74931491211619e-12
16067.386,104.52,-78.514,1.43348641547229e-11,3.22447493190427e-12,-3.22447493190427e-12
16289.702,120.399,-117.796,1.11029954228965e-11,2.51247048788113e-12,-2.51247048788113e-12
16483.002,80.046,-72.9,1.75805005160646e-11,3.95160134751572e-12,-3.95160134751572e-12
16644.571,104.018,-81.523,1.43893427758282e-11,3.2439788277327e-12,-3.2439788277327e-12
16877.403,109.381,-128.814,8.23157797231234e-12,2.15086638582885e-12,-2.15086638582885e-12
17082.989,76.799,-96.206,1.50377536936658e-11,3.38762856608319e-12,-3.38762856608319e-12
17305.646,127.44,-145.858,9.4546449510714e-12,2.13307618057029e-12,-2.13307618057029e-12
17513.995,94.603,-80.909,1.47815123938592e-11,3.32494399064871e-12,-3.32494399064871e-12
17744.759,114.571,-136.16,1.03755074275873e-11,2.33908631349701e-12,-2.33908631349701e-12
18061.321,199.164,-201.991,9.08959236364013e-12,1.73892490983152e-12,-1.73892490983152e-12
21634.893,163.537,-112.268,6.11408702796533e-12,1.60013866230496e-12,-1.60013866230496e-12
21969.897,119.378,-171.467,1.17282277826961e-11,2.15262862891496e-12,-2.15262862891496e-12
80934.841,409.883,-422.54,2.56789613296025e-12,6.14943123116099e-13,-6.14943123116099e-13
85697.489,988.617,-1157.632,1.20272371484982e-12,2.68431094893718e-13,-2.68431094893718e-13
132823.401,5867.213,-6930.847,9.08937200195216e-13,2.16575088877701e-13,-2.16575088877701e-13
223560.856,213221.877,-80858.063,4.50064308343506e-13,8.08213134964936e-14,-8.08213134964936e-14
653385.219,97797.413,-41051.354,1.36631505280856e-13,4.58628799812745e-14,-3.80672258187842e-14
