,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,4334.914,50.004,-67.839,1.96E-11,4.32E-12,-4.32E-12
1,4424.248,30.875,-39.33,3.08E-11,6.90E-12,-6.90E-12
2,4512.404,53.04,-57.281,1.96E-11,4.39E-12,-4.39E-12
3,4615.752,42.463,-50.307,2.29E-11,5.14E-12,-5.14E-12
4,4720.525,55.533,-62.31,1.93E-11,4.36E-12,-4.36E-12
5,4815.637,28.119,-39.578,2.57E-11,5.77E-12,-5.77E-12
6,4886.174,37.816,-42.418,1.78E-11,4.01E-12,-4.01E-12
7,4946.409,27.726,-22.42,2.90E-11,6.49E-12,-6.49E-12
8,5023.105,36.279,-48.969,1.87E-11,4.21E-12,-4.21E-12
9,5118.076,54.137,-58.692,2.24E-11,4.93E-12,-4.93E-12
10,5218.654,58.865,-46.442,2.30E-11,5.17E-12,-5.17E-12
11,5316.466,36.273,-38.946,2.31E-11,5.19E-12,-5.19E-12
12,5389.686,30.75,-36.947,2.09E-11,4.68E-12,-4.68E-12
13,5444.741,20.827,-24.305,3.28E-11,7.33E-12,-7.33E-12
14,5490.864,32.371,-25.297,2.56E-11,5.74E-12,-5.74E-12
15,5558.55,39.905,-35.314,1.87E-11,4.19E-12,-4.19E-12
16,5626.007,32.623,-27.552,2.43E-11,5.44E-12,-5.44E-12
17,5706.173,55.257,-47.543,2.67E-11,6.00E-12,-6.00E-12
18,5794.86,36.775,-33.43,3.14E-11,7.07E-12,-7.07E-12
19,5868.204,31.128,-36.57,2.78E-11,6.26E-12,-6.26E-12
20,5931.896,37.64,-32.564,2.26E-11,5.08E-12,-5.08E-12
21,6014.112,33.151,-44.576,1.83E-11,4.10E-12,-4.10E-12
22,6074.048,23.361,-26.785,3.55E-11,7.80E-12,-7.80E-12
23,6158.378,49.353,-60.969,2.41E-11,5.39E-12,-5.39E-12
24,6268.551,54.516,-60.82,1.92E-11,4.33E-12,-4.33E-12
25,6349.492,36.258,-26.425,1.97E-11,4.42E-12,-4.42E-12
26,6413.312,30.106,-27.562,2.10E-11,4.69E-12,-4.69E-12
27,6488.145,38.014,-44.728,1.62E-11,3.64E-12,-3.64E-12
28,6567.367,31.504,-41.208,1.96E-11,4.32E-12,-4.32E-12
29,6656.866,39.79,-57.995,1.33E-11,2.98E-12,-2.98E-12
30,6727.846,41.522,-31.19,1.80E-11,3.97E-12,-3.97E-12
31,6843.226,54.014,-73.858,2.96E-11,5.36E-12,-5.36E-12
32,10179.548,56.958,-50.856,1.19E-11,2.69E-12,-2.69E-12
33,10306.212,63.182,-69.706,1.05E-11,2.29E-12,-2.29E-12
34,10440.913,73.905,-71.519,9.71E-12,2.18E-12,-2.18E-12
35,10575.814,59.354,-60.997,1.21E-11,2.73E-12,-2.73E-12
36,10713.713,66.879,-78.545,9.51E-12,2.14E-12,-2.14E-12
37,10840.724,45.175,-60.131,1.32E-11,2.98E-12,-2.98E-12
38,10953.039,58.226,-67.139,1.21E-11,2.73E-12,-2.73E-12
39,11085.422,48.701,-74.157,1.48E-11,3.32E-12,-3.32E-12
40,11228.028,81.606,-93.905,8.71E-12,1.98E-12,-1.98E-12
41,11432.936,69.76,-123.302,5.85E-12,1.44E-12,-1.44E-12
42,11595.996,72.184,-93.299,7.75E-12,1.75E-12,-1.75E-12
43,11741.305,87.342,-73.126,8.16E-12,1.86E-12,-1.86E-12
44,11941.222,80.487,-112.575,6.81E-12,1.55E-12,-1.55E-12
45,12093.45,71.177,-71.74,8.95E-12,2.01E-12,-2.01E-12
46,12249.51,53.019,-84.884,9.29E-12,2.05E-12,-2.05E-12
47,12491.158,192.476,-188.629,5.60E-12,9.25E-13,-9.25E-13
48,62257.993,8269.413,-10601.767,1.46E-13,3.68E-14,-3.68E-14
49,86468.823,7198.832,-12602.717,1.63E-13,4.33E-14,-4.33E-14
50,139458.769,12095.9383,-4250.045,2.51E-14,9.33E-15,-7.80E-15
