,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,1000.738,9.167,-8.384,2.73739100441594e-10,6.1304994380797e-11,-6.1304994380797e-11
1,1021.363,11.108,-11.458,2.49440555807589e-10,4.9950097299329e-11,-4.9950097299329e-11
2,1039.234,8.277,-6.763,2.95875807073957e-10,6.64691214062984e-11,-6.64691214062984e-11
3,4269.14,49.845,-40.418,4.05208819176176e-11,9.11516876935893e-12,-9.11516876935893e-12
4,4346.544,32.617,-27.559,6.03834755875287e-11,1.35832550498099e-11,-1.35832550498099e-11
5,4402.585,26.722,-23.424,7.43807919129973e-11,1.66718682182063e-11,-1.66718682182063e-11
6,4471.23,40.818,-41.923,4.818579047845e-11,1.08134078630251e-11,-1.08134078630251e-11
7,4542.997,31.734,-30.949,6.81500369635755e-11,1.49054600663829e-11,-1.49054600663829e-11
8,4609.13,43.329,-34.398,5.11077369903034e-11,1.15521841886906e-11,-1.15521841886906e-11
9,4692.268,45.439,-39.81,4.53937617170677e-11,1.02606201462971e-11,-1.02606201462971e-11
10,4794.631,43.369,-56.924,4.11309802809343e-11,9.03717959713232e-12,-9.03717959713232e-12
11,4893.065,42.72,-55.065,4.04813433944068e-11,9.07357246179342e-12,-9.07357246179342e-12
12,4990.838,50.255,-55.053,3.76275995543417e-11,8.4745022484293e-12,-8.4745022484293e-12
13,5096.75,57.173,-55.657,3.55484191186208e-11,8.01587397281754e-12,-8.01587397281754e-12
14,5205.783,35.895,-51.861,3.81169167259769e-11,8.60621610416312e-12,-8.60621610416312e-12
15,5274.046,37.838,-32.367,2.73561265650108e-11,5.9908326283774e-12,-5.9908326283774e-12
16,5347.338,22.214,-35.454,3.1165855140097e-11,6.98623234186208e-12,-6.98623234186208e-12
17,5403.744,30.999,-34.192,2.75906882628922e-11,6.20797672890963e-12,-6.20797672890963e-12
18,5463.044,31.874,-28.301,3.01421385921039e-11,6.73998424918293e-12,-6.73998424918293e-12
19,5528.35,29.251,-33.432,2.92692193961609e-11,6.5774392396402e-12,-6.5774392396402e-12
20,5582.151,33.119,-24.55,3.24700850141455e-11,7.27859290881296e-12,-7.27859290881296e-12
21,5653.089,39.908,-37.819,2.43250547713206e-11,5.47319985099595e-12,-5.47319985099595e-12
22,5738.458,37.28,-45.461,2.27199934618222e-11,5.11844544320892e-12,-5.11844544320892e-12
23,5815.933,42.546,-40.195,2.60930233932434e-11,5.8562899461276e-12,-5.8562899461276e-12
24,5888.659,32.504,-30.179,3.5232672159037e-11,7.89774733318447e-12,-7.89774733318447e-12
25,5959.875,28.986,-38.712,3.08742781618413e-11,6.64235112172776e-12,-6.64235112172776e-12
26,6032.829,38.773,-43.968,2.27655157660286e-11,5.10318746631357e-12,-5.10318746631357e-12
27,6105.419,26.359,-33.817,3.5635936951255e-11,7.62340460594757e-12,-7.62340460594757e-12
28,6164.439,47.573,-32.661,2.38515679104325e-11,5.35329727987582e-12,-5.35329727987582e-12
29,6253.091,31.633,-41.079,2.5890742506213e-11,5.81822135986278e-12,-5.81822135986278e-12
30,6323.045,31.884,-38.321,2.68454892712281e-11,6.02525845009838e-12,-6.02525845009838e-12
31,6404.879,55.357,-49.951,1.76633006928553e-11,3.97428736394868e-12,-3.97428736394868e-12
32,6499.566,33.382,-39.33,2.60642319703841e-11,5.83538165084433e-12,-5.83538165084433e-12
33,6575.69,37.492,-42.742,2.47422162191607e-11,5.44422050521075e-12,-5.44422050521075e-12
34,6669.983,76.087,-56.8,1.42471129952081e-11,3.20563629631832e-12,-3.20563629631832e-12
35,6782.599,48.713,-36.529,2.78192827217361e-11,5.60277943487365e-12,-5.60277943487365e-12
36,10133.332,83.345,-82.138,1.09358255119529e-11,2.45684448780162e-12,-2.45684448780162e-12
37,10356.214,121.225,-139.536,6.62274137859658e-12,1.48786582162263e-12,-1.48786582162263e-12
38,10616.854,108.81,-139.415,7.28273388685608e-12,1.63614059891132e-12,-1.63614059891132e-12
39,10841.993,116.85,-116.33,8.05808177776509e-12,1.81175297059316e-12,-1.81175297059316e-12
40,11109.215,132.956,-150.372,6.36901995540639e-12,1.43763650036769e-12,-1.43763650036769e-12
41,11403.16,142.397,-160.989,4.34715168644589e-12,1.13305416923585e-12,-1.13305416923585e-12
42,11677.362,128.956,-131.805,5.24738720506079e-12,1.32478691024263e-12,-1.32478691024263e-12
43,11901.464,158.093,-95.146,6.80855600374438e-12,1.52961155387391e-12,-1.52961155387391e-12
44,12368.073,248.089,-308.516,4.21316585846081e-12,8.24665903946378e-13,-8.24665903946378e-13
45,15920.986,170.175,-108.137,5.08932754441738e-12,1.17622011186227e-12,-1.17622011186227e-12
46,16291.82,215.556,-200.659,2.77629272614604e-12,7.26562591304375e-13,-7.26562591304375e-13
47,16723.456,124.915,-216.08,3.34804655207068e-12,8.69014638612624e-13,-8.69014638612624e-13
48,17127.577,202.2,-279.205,2.41654094128775e-12,6.30555189971374e-13,-6.30555189971374e-13
49,17777.618,622.765,-447.841,1.90571777397537e-12,3.72293541776604e-13,-3.72293541776604e-13
50,22041.392,396.461,-405.88,1.44961552750831e-12,3.82789388834288e-13,-3.82789388834288e-13
51,22692.427,206.773,-254.574,2.45482572161603e-12,6.42468547623688e-13,-6.42468547623688e-13
52,23144.732,123.044,-245.532,3.0794212716701e-12,8.04506334402555e-13,-8.04506334402555e-13
53,23743.39,442.046,-475.614,1.91504176893484e-12,4.04868881679803e-13,-4.04868881679803e-13
54,27702.128,202.431,-241.364,2.19128428206798e-12,5.54956357320923e-13,-5.54956357320923e-13
55,28147.55,183.253,-242.991,2.12884303544184e-12,5.60275413636337e-13,-5.60275413636337e-13
56,28676.674,326.09,-345.871,1.34762980564747e-12,3.54437476712867e-13,-3.54437476712867e-13
57,29379.135,588.935,-376.371,1.42486035067656e-12,3.02122244431273e-13,-3.02122244431273e-13
58,34077.232,381.238,-380.987,1.37900728009765e-12,3.61820517298313e-13,-3.61820517298313e-13
59,35048.013,704.218,-589.544,1.25061881051407e-12,2.64155883246602e-13,-2.64155883246602e-13
60,40684.456,853.772,-818.597,1.02437442745485e-12,2.13895016754151e-13,-2.13895016754151e-13
61,46750.242,5278.339,-821.216,6.52445432139318e-13,1.74343543170754e-13,-1.74343543170754e-13
62,53943.579,4503.068,-1914.998,1.04061206186568e-12,2.00961793557091e-13,-2.00961793557091e-13
63,95225.282,4154.686,-4113.642,3.36252872086689e-13,6.78578215533436e-14,-6.78578215533436e-14
64,107216.774,3731.362,-4521.03,2.34046894540427e-13,6.06926217126525e-14,-6.06926217126525e-14
65,130325.11,26894.09,-15750.913,1.22415575517871e-13,2.90172114980843e-14,-2.90172114980843e-14
66,184353.333,13354.564,-12361.819,8.03826184671362e-14,2.2634750445714e-14,-2.2634750445714e-14
67,267545.103,102862.405,-66101.322,4.36069663728543e-14,1.28891003308853e-14,-1.28891003308853e-14
