"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
171.806,24.591,-20.541,1.28244058098999e-10,2.89466948115837e-11,-2.89466948115837e-11
212.086,14.398,-15.689,1.7739587736046e-10,3.99871725483142e-11,-3.99871725483142e-11
240.933,15.639,-14.448,1.74624080434966e-10,3.930948833886e-11,-3.930948833886e-11
272.284,11.869,-15.711,2.26872463766188e-10,4.74162624844922e-11,-4.74162624844922e-11
303.948,20.322,-19.795,1.40108873544166e-10,3.16674444675963e-11,-3.16674444675963e-11
341.815,17.558,-17.545,1.63534359472994e-10,3.71625810737207e-11,-3.71625810737207e-11
380.023,19.467,-20.65,1.42601307893905e-10,3.20577837379293e-11,-3.20577837379293e-11
425.325,24.311,-25.835,1.16980136701559e-10,2.57563562727975e-11,-2.57563562727975e-11
477.676,27.122,-28.039,9.90666212876902e-11,2.23608916279726e-11,-2.23608916279726e-11
534.52,12.902,-29.723,1.50319802468817e-10,3.22439207931042e-11,-3.22439207931042e-11
558.439,9.042,-11.017,3.22021907895671e-10,7.09018680122147e-11,-7.09018680122147e-11
576.806,8.226,-9.326,3.63582575473504e-10,7.78941578633237e-11,-7.78941578633237e-11
592.837,7.239,-7.805,3.80176653089022e-10,8.33853678098306e-11,-8.33853678098306e-11
604.833,5.272,-4.757,5.24942850444013e-10,1.18169462575158e-10,-1.18169462575158e-10
615.448,7.194,-5.342,4.74434201240474e-10,1.01395762795739e-10,-1.01395762795739e-10
629.018,6.16,-6.377,4.41955088362441e-10,9.69354727833681e-11,-9.69354727833681e-11
647.869,9.876,-12.69,3.14240982917982e-10,6.21381315670736e-11,-6.21381315670736e-11
668.746,11.564,-11.002,2.33708525477865e-10,5.24689215476543e-11,-5.24689215476543e-11
688.94,11.429,-8.63,2.64398331283551e-10,5.96788600420568e-11,-5.96788600420568e-11
714.338,13.612,-13.969,2.12970658649508e-10,4.55159701522628e-11,-4.55159701522628e-11
747.912,20.155,-19.963,1.30314046469902e-10,2.93743592497382e-11,-2.93743592497382e-11
815.609,55.251,-47.542,9.10071988617238e-11,1.52697808570493e-11,-1.52697808570493e-11
5104.643,57.35,-70.523,1.50058193516256e-11,3.38264333199689e-12,-3.38264333199689e-12
5237.807,77.133,-75.813,1.25860682780831e-11,2.84584141158229e-12,-2.84584141158229e-12
5390.752,69.612,-75.812,1.34911936272388e-11,3.03198315660836e-12,-3.03198315660836e-12
5524.047,51.655,-63.682,1.70828593949297e-11,3.87049039461764e-12,-3.87049039461764e-12
5679.03,82.213,-103.329,1.07006983738105e-11,2.43191404533861e-12,-2.43191404533861e-12
5863.902,100.426,-102.659,1.12893577634798e-11,2.38531161978264e-12,-2.38531161978264e-12
11246.603,94.231,-118.891,7.69550077041848e-12,2.0183895526719e-12,-2.0183895526719e-12
11498.539,120.607,-157.705,5.80863774728477e-12,1.55108653464727e-12,-1.55108653464727e-12
11866.077,319.715,-246.932,5.27554975585487e-12,1.03417169470045e-12,-1.03417169470045e-12
18417.129,3849.284,-2757.84,2.56471524375197e-12,4.41417742652282e-13,-4.41417742652282e-13
27704.443,419.07,-581.343,2.71027195608152e-12,6.06561433495271e-13,-6.06561433495271e-13
38010.288,7186.714,-5204.186,1.11927493427759e-12,2.10671766654491e-13,-2.10671766654491e-13
66580.555,12982.191,-10841.643,5.96418171162051e-13,1.21005433974573e-13,-1.21005433974573e-13
144274.411,130197.369,-36928.519,1.64417469189877e-13,4.52541002180418e-14,-4.52541002180418e-14
