,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,268.081,48.683,-39.073,2.11663770557045e-11,4.76556438125347e-12,-4.76556438125347e-12
1,366.842,30.156,-50.078,1.91528796054689e-11,4.1912106497047e-12,-4.1912106497047e-12
2,450.887,89.028,-53.889,9.84015468025207e-12,2.21767305603926e-12,-2.21767305603926e-12
3,631.642,121.392,-91.727,1.13823078394164e-11,1.93585956054663e-12,-1.93585956054663e-12
4,4143.563,126.588,-109.099,4.3654147896568e-12,1.13883933622877e-12,-1.13883933622877e-12
5,4473.281,245.675,-203.131,5.19229314040332e-12,8.98986506723177e-13,-8.98986506723177e-13
6,5059.132,143.227,-137.591,3.66929638029094e-12,9.59817537747207e-13,-9.59817537747207e-13
7,5355.077,178.244,-152.718,4.94812465547735e-12,1.02146078351938e-12,-1.02146078351938e-12
8,9896.702,96.976,-116.145,6.67891914585047e-12,1.46619696254683e-12,-1.46619696254683e-12
9,10109.207,107.622,-115.529,4.49124837413648e-12,1.17931114625639e-12,-1.17931114625639e-12
10,10417.641,152.718,-200.813,3.03458697142008e-12,7.74118138835488e-13,-7.74118138835488e-13
11,10751.056,140.238,-180.697,3.12643785798555e-12,8.26391616154522e-13,-8.26391616154522e-13
12,11105.858,249.284,-214.563,2.62426106044664e-12,6.28249654987292e-13,-6.28249654987292e-13
13,16618.037,615.22,-372.656,2.72411867124605e-12,6.97083662236453e-13,-6.97083662236453e-13
14,23040.693,4457.597,-1154.932,1.15694850880541e-12,2.22351238295236e-13,-2.22351238295236e-13
15,99458.332,49714.638,-20697.376,2.42104373225393e-13,5.59859614924716e-14,-5.59859614924716e-14
