"time_sec","timePos_sec","timeNeg_sec","flux","flux_errPos","flux_errNeg"
318.408,2.122,-1.929,3.47586050313756e-10,6.34739872662225e-11,-6.34831960842096e-11
322.289,2.065,-1.759,3.5701613202201e-10,6.70763598346031e-11,-6.70854410731849e-11
327.155,2.615,-2.801,2.54004953959282e-10,4.63853102164283e-11,-4.63921025883807e-11
331.859,2.246,-2.09,3.03752667960693e-10,5.70684912923735e-11,-5.7076164850793e-11
336.468,2.173,-2.363,2.57384415333298e-10,5.44079446412443e-11,-5.44138158820851e-11
340.451,1.758,-1.809,3.5732286587075e-10,6.52519751528807e-11,-6.5261398684772e-11
344.521,1.823,-2.312,3.09494658127856e-10,5.65149686395361e-11,-5.65226290944586e-11
348.403,1.59,-2.059,3.3425190720135e-10,6.6550193227616e-11,-6.65574665271651e-11
351.884,1.783,-1.891,3.77201669592351e-10,6.84950177597245e-11,-6.85047136799515e-11
355.719,2.072,-2.052,2.92704264969226e-10,6.00362317937045e-11,-6.00429781783212e-11
359.916,2.473,-2.126,2.83837503434754e-10,5.18317780227857e-11,-5.18391773320515e-11
364.118,2.492,-1.728,2.99540543054795e-10,5.62777447972552e-11,-5.62854081626531e-11
368.882,1.923,-2.272,3.25566467339627e-10,6.11652895412609e-11,-6.11732405106899e-11
372.907,3.611,-2.102,2.56097571277845e-10,4.67644890600302e-11,-4.67708723109678e-11
378.477,1.652,-1.96,4.05413562232661e-10,7.61678877361347e-11,-7.61780289695104e-11
383.025,3.161,-2.896,2.49339548101295e-10,4.55320258358736e-11,-4.55385391523828e-11
387.954,2.33,-1.769,3.60735279091297e-10,6.97552783896257e-11,-6.97638927999637e-11
392.711,2.041,-2.427,3.59343782960974e-10,6.56181687478512e-11,-6.56272651531689e-11
396.844,2.046,-2.092,3.92481775987445e-10,7.3737162845922e-11,-7.37467622751464e-11
401.298,2.72,-2.408,2.87759338359084e-10,6.08261444059704e-11,-6.083221916696e-11
406.554,1.862,-2.536,3.67620722026889e-10,6.90663875950411e-11,-6.90754268393936e-11
3897.078,16.061,-21.549,7.37009274819003e-11,1.65535190868127e-11,-1.65535190868127e-11
3944.932,20.861,-31.793,5.47185012571634e-11,1.20423751483369e-11,-1.20423751483369e-11
4011.288,34.738,-45.496,3.4958527660317e-11,7.71555630472513e-12,-7.71555630472513e-12
4078.216,17.957,-32.189,6.07766409529627e-11,1.27879779780333e-11,-1.27879779780333e-11
4109.701,26.589,-13.528,6.71399727552011e-11,1.51927902226632e-11,-1.51927902226632e-11
4150.193,18.691,-13.904,8.52144000769023e-11,1.91394857674044e-11,-1.91394857674044e-11
4193.434,25.598,-24.549,5.72703061020812e-11,1.29207341766021e-11,-1.29207341766021e-11
4245.203,23.975,-26.172,5.93889032717486e-11,1.32994411986807e-11,-1.32994411986807e-11
4295.236,24.088,-26.058,5.9677749636993e-11,1.3403848125153e-11,-1.3403848125153e-11
4353.521,23.471,-34.198,4.79981935688907e-11,1.07645820818947e-11,-1.07645820818947e-11
4403.286,28.866,-26.295,4.74088881660829e-11,1.06959109300796e-11,-1.06959109300796e-11
4459.091,18.193,-26.938,5.65230388677506e-11,1.26389385691876e-11,-1.26389385691876e-11
4507.964,24.481,-30.68,4.54462136389735e-11,1.02225861318107e-11,-1.02225861318107e-11
4561.021,26.586,-28.575,5.16763261537022e-11,1.10770335306939e-11,-1.10770335306939e-11
4608.421,24.317,-20.815,7.12254644249862e-11,1.56307795354524e-11,-1.56307795354524e-11
4653.465,19.39,-20.727,9.50544417901861e-11,2.02929721875051e-11,-2.02929721875051e-11
4702.397,30.634,-29.542,6.10041724127104e-11,1.37017706924706e-11,-1.37017706924706e-11
4763.826,41.917,-30.795,5.31823587489307e-11,1.20524290451002e-11,-1.20524290451002e-11
4833.43,24.966,-27.688,6.72630404260621e-11,1.51525773860323e-11,-1.51525773860323e-11
4884.454,26.596,-26.058,6.03351654643502e-11,1.3203424560119e-11,-1.3203424560119e-11
4938.666,22.53,-27.616,5.3006875094127e-11,1.17156264850913e-11,-1.17156264850913e-11
4979.982,23.839,-18.785,6.09835663352861e-11,1.36565485404884e-11,-1.36565485404884e-11
5034.504,24.477,-30.684,4.71050825112546e-11,1.06911957627575e-11,-1.06911957627575e-11
5098.439,25.733,-39.458,4.14491456939164e-11,9.33739274559674e-12,-9.33739274559674e-12
5152.105,34.75,-27.933,4.4329977090233e-11,1.0001270970231e-11,-1.0001270970231e-11
5225.028,37.047,-38.173,3.91467264284261e-11,8.84508580504009e-12,-8.84508580504009e-12
5297.15,25.1,-35.076,4.87873683928288e-11,1.09578333114684e-11,-1.09578333114684e-11
5348.31,29.101,-26.06,5.37234004270501e-11,1.2084444731978e-11,-1.2084444731978e-11
5432.311,32.856,-54.9,3.85517504601351e-11,7.93785518490609e-12,-7.93785518490609e-12
5502.992,29.873,-37.825,3.9759853705346e-11,8.97020972749806e-12,-8.97020972749806e-12
5558.213,24.799,-25.348,5.64701730614864e-11,1.23401909287341e-11,-1.23401909287341e-11
5622.663,43.09,-39.651,3.31552349841953e-11,7.31755768913766e-12,-7.31755768913766e-12
5694.323,31.605,-28.57,4.55041478752861e-11,9.95788393881837e-12,-9.95788393881837e-12
5786.19,82.643,-60.261,3.35360279405799e-11,5.55774192533112e-12,-5.55774192533112e-12
9456.439,22.635,-27.511,3.64885281927482e-11,8.11375392813238e-12,-8.11375392813238e-12
9525.192,34.116,-46.119,2.27282145542713e-11,5.05394748300929e-12,-5.05394748300929e-12
9597.135,47.421,-37.827,2.38711779512543e-11,5.42156505277263e-12,-5.42156505277263e-12
9675.763,23.955,-31.206,4.276477839649e-11,9.60208295908098e-12,-9.60208295908098e-12
9746.847,53.164,-47.129,2.56364967558585e-11,5.53836670873166e-12,-5.53836670873166e-12
9842.715,50.065,-42.705,2.16953319758575e-11,4.88141039005667e-12,-4.88141039005667e-12
9938.882,44.162,-46.101,2.08948247396514e-11,4.74558407594404e-12,-4.74558407594404e-12
10023.392,29.857,-40.347,3.06786351751918e-11,6.8741210996438e-12,-6.8741210996438e-12
