,t,pos_t_err,neg_t_err,flux,pos_flux_err,neg_flux_err
0,501.97,35.221,-34.984,2.60644571751047e-11,5.84144295235476e-12,-5.84144295235476e-12
1,571.947,40.463,-34.756,2.49014654417324e-11,5.58079783257307e-12,-5.58079783257307e-12
2,640.338,34.756,-27.927,2.99975931259942e-11,6.73823812986593e-12,-6.73823812986593e-12
3,716.792,28.506,-41.699,2.60181334885899e-11,5.84434834358956e-12,-5.84434834358956e-12
4,789.237,41.31,-43.938,2.21935404044871e-11,4.86404710957887e-12,-4.86404710957887e-12
5,857.446,33.277,-26.899,2.92688919250156e-11,6.60465558647885e-12,-6.60465558647885e-12
6,936.077,42.402,-45.354,2.01957304514169e-11,4.55204619816509e-12,-4.55204619816509e-12
7,1041.464,49.844,-62.985,1.6578885075737e-11,3.62172157391676e-12,-3.62172157391676e-12
8,1138.462,45.617,-47.154,1.91630100617192e-11,4.30451080907556e-12,-4.30451080907556e-12
9,1242.545,61.885,-58.466,1.48305066110144e-11,3.33892673498349e-12,-3.33892673498349e-12
10,1379.768,85.123,-75.338,1.58493489702253e-11,3.01232970940083e-12,-3.01232970940083e-12
11,4812.548,96.284,-153.69,7.56030854401368e-12,1.99182339442347e-12,-1.99182339442347e-12
12,4995.17,116.754,-86.338,8.44453818494004e-12,2.20352302593423e-12,-2.20352302593423e-12
13,5224.429,110.647,-112.504,7.83017244862264e-12,2.03888042056159e-12,-2.03888042056159e-12
14,5425.78,124.924,-90.705,1.08712300520606e-11,2.43856658664739e-12,-2.43856658664739e-12
15,5681.498,114.922,-130.794,7.09621497135514e-12,1.84191212738736e-12,-1.84191212738736e-12
16,5942.194,132.539,-145.773,6.0342765833473e-12,1.56297078531609e-12,-1.56297078531609e-12
17,6176.722,103.61,-101.989,1.06319654236157e-11,2.3867852722129e-12,-2.3867852722129e-12
18,6416.277,132.338,-135.945,5.88879370773582e-12,1.54978805076577e-12,-1.54978805076577e-12
19,6695.261,119.13,-146.646,5.91836856847955e-12,1.55092959019812e-12,-1.55092959019812e-12
20,7036.264,211.878,-221.873,5.52500256496671e-12,1.17457751157413e-12,-1.17457751157413e-12
21,10782.241,204.968,-295.966,3.28919690429645e-12,8.80266975809552e-13,-8.80266975809552e-13
22,11272.552,301.368,-285.344,2.73540467902915e-12,7.13645541054e-13,-7.13645541054e-13
23,11706.377,110.753,-132.457,6.62092361137073e-12,1.71890968786741e-12,-1.71890968786741e-12
24,12176.196,395.636,-359.066,2.1030770627707e-12,5.54459351122967e-13,-5.54459351122967e-13
25,12816.7,216.463,-244.868,3.50749584087471e-12,9.17893959003276e-13,-9.17893959003276e-13
26,16925.045,388.755,-654.287,1.58119935613776e-12,4.20940131592471e-13,-4.20940131592471e-13
27,17793.19,420.737,-479.39,1.98271915156545e-12,5.04694625447002e-13,-5.04694625447002e-13
28,18474.41,341.258,-260.483,2.76151687031027e-12,7.22343958342172e-13,-7.22343958342172e-13
29,22486.622,446.973,-480.733,1.67560053230971e-12,4.43409498959798e-13,-4.43409498959798e-13
30,23456.609,552.625,-523.014,1.46858692514162e-12,3.87422407399047e-13,-3.87422407399047e-13
31,24244.223,354.221,-234.99,2.61226420628041e-12,6.87000501423081e-13,-6.87000501423081e-13
32,29103.55,1278.782,-1308.752,1.16560882919369e-12,2.27957390630284e-13,-2.27957390630284e-13
33,34914.794,1250.14,-1247.134,1.04306805595671e-12,2.33389762404644e-13,-2.33389762404644e-13
